#=====================================================
# File created:        Tue-12-Mar-2024-at-06-50-48AM
# Size of lattice:     50x50
# Number of MC steps:  1000
# Reduced temperature: 0.650
# Run time (s):        1.323719
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00111    0.4220   -7568.8092  0.3413 
   00112    0.4004   -7577.6158  0.3353 
   00113    0.4076   -7518.9207  0.3351 
   00114    0.4232   -7500.7575  0.3336 
   00115    0.4264   -7482.6326  0.3221 
   00116    0.4348   -7489.4333  0.3165 
   00117    0.4128   -7509.3815  0.3213 
   00118    0.4120   -7538.0519  0.3220 
   00119    0.4268   -7494.9386  0.3263 
   00120    0.4148   -7465.5589  0.3256 
   00121    0.4188   -7517.5573  0.3294 
   00122    0.3972   -7545.7466  0.3313 
   00123    0.4112   -7540.0093  0.3291 
   00124    0.4040   -7584.6848  0.3352 
   00125    0.4212   -7635.8310  0.3309 
   00126    0.4192   -7616.0032  0.3299 
   00127    0.4124   -7534.5707  0.3336 
   00128    0.4076   -7508.9805  0.3310 
   00129    0.4020   -7526.5431  0.3211 
   00130    0.4284   -7524.5268  0.3172 
   00131    0.4248   -7498.9778  0.3204 
   00132    0.4056   -7480.4768  0.3179 
   00133    0.4220   -7540.3985  0.3197 
   00134    0.4184   -7524.7017  0.3193 
   00135    0.4272   -7458.6627  0.3148 
   00136    0.4272   -7489.3835  0.3197 
   00137    0.4268   -7479.3715  0.3219 
   00138    0.4088   -7452.4021  0.3162 
   00139    0.4216   -7431.8872  0.3165 
   00140    0.4416   -7427.9502  0.3164 
   00141    0.4096   -7487.9938  0.3156 
   00142    0.4192   -7523.7111  0.3122 
   00143    0.4000   -7482.0312  0.3135 
   00144    0.4264   -7546.2089  0.3166 
   00145    0.4184   -7491.7570  0.3198 
   00146    0.4064   -7514.7295  0.3144 
   00147    0.4128   -7542.6666  0.3118 
   00148    0.3996   -7478.3575  0.3153 
   00149    0.4220   -7499.4919  0.3067 
   00150    0.4084   -7528.5340  0.3029 
   00151    0.3956   -7517.2560  0.3066 
   00152    0.4320   -7449.9666  0.3031 
   00153    0.4272   -7432.7978  0.3001 
   00154    0.4192   -7491.6379  0.2999 
   00155    0.4024   -7547.9662  0.2938 
   00156    0.4120   -7550.3853  0.3000 
   00157    0.4124   -7619.8925  0.2947 
   00158    0.4276   -7644.0222  0.2980 
   00159    0.4032   -7583.4611  0.3028 
   00160    0.3948   -7633.1040  0.3035 
   00161    0.4276   -7598.9704  0.3019 
   00162    0.4036   -7538.4033  0.2969 
   00163    0.4028   -7538.3316  0.2996 
   00164    0.4136   -7517.6007  0.3001 
   00165    0.4280   -7453.1649  0.2979 
   00166    0.4252   -7471.8826  0.2903 
   00167    0.4220   -7518.4121  0.2934 
   00168    0.4264   -7566.5006  0.2960 
   00169    0.4044   -7543.3889  0.2886 
   00170    0.4244   -7549.3814  0.2949 
   00171    0.4088   -7487.7324  0.3052 
   00172    0.4072   -7512.9264  0.3074 
   00173    0.4236   -7472.2211  0.3142 
   00174    0.4128   -7494.3717  0.3099 
   00175    0.4248   -7475.1759  0.3143 
   00176    0.4288   -7445.6062  0.3136 
   00177    0.4200   -7398.7102  0.3121 
   00178    0.4276   -7376.1820  0.3075 
   00179    0.4280   -7451.7416  0.3110 
   00180    0.4148   -7476.5747  0.3044 
   00181    0.4328   -7424.7812  0.3022 
   00182    0.4108   -7469.9294  0.3037 
   00183    0.4116   -7441.9324  0.3040 
   00184    0.4120   -7506.0613  0.3028 
   00185    0.4256   -7467.6674  0.3061 
   00186    0.4064   -7521.1255  0.3017 
   00187    0.4040   -7518.8515  0.3029 
   00188    0.4064   -7487.6493  0.3057 
   00189    0.4236   -7462.8022  0.3153 
   00190    0.4184   -7464.5683  0.3153 
   00191    0.4396   -7479.4298  0.3147 
   00192    0.4148   -7517.0697  0.3191 
   00193    0.4132   -7474.6913  0.3099 
   00194    0.4248   -7496.3255  0.3173 
   00195    0.4176   -7498.5944  0.3170 
   00196    0.4072   -7520.4603  0.3206 
   00197    0.4176   -7509.2543  0.3199 
   00198    0.4160   -7480.3423  0.3183 
   00199    0.4224   -7504.8267  0.3166 
   00200    0.4168   -7485.3479  0.3193 
   00201    0.4152   -7495.8239  0.3253 
   00202    0.4348   -7581.5194  0.3273 
   00203    0.4008   -7550.6762  0.3263 
   00204    0.4068   -7547.1398  0.3222 
   00205    0.4252   -7524.3180  0.3208 
   00206    0.4100   -7551.8845  0.3152 
   00207    0.4244   -7496.6188  0.3242 
   00208    0.4080   -7511.9113  0.3286 
   00209    0.4132   -7515.5163  0.3327 
   00210    0.4072   -7514.6526  0.3405 
   00211    0.4280   -7466.3973  0.3348 
   00212    0.4148   -7442.3203  0.3277 
   00213    0.4300   -7401.5169  0.3234 
   00214    0.4068   -7467.0778  0.3281 
   00215    0.4160   -7494.5041  0.3288 
   00216    0.4236   -7497.2237  0.3189 
   00217    0.4052   -7539.0487  0.3236 
   00218    0.4084   -7533.6738  0.3320 
   00219    0.4272   -7514.1998  0.3470 
   00220    0.4192   -7512.9218  0.3462 
   00221    0.4008   -7483.1095  0.3413 
   00222    0.4064   -7535.1967  0.3388 
   00223    0.4264   -7544.5034  0.3337 
   00224    0.4164   -7520.7055  0.3286 
   00225    0.4040   -7537.9354  0.3246 
   00226    0.4248   -7580.2741  0.3303 
   00227    0.4092   -7585.7444  0.3248 
   00228    0.3980   -7562.9786  0.3225 
   00229    0.4052   -7618.1319  0.3313 
   00230    0.4012   -7602.8989  0.3284 
   00231    0.4052   -7642.1996  0.3287 
   00232    0.4108   -7593.4465  0.3350 
   00233    0.4068   -7583.7751  0.3380 
   00234    0.4288   -7547.7081  0.3334 
   00235    0.4348   -7505.9658  0.3298 
   00236    0.4028   -7494.4650  0.3342 
   00237    0.3980   -7496.7169  0.3355 
   00238    0.4196   -7599.8149  0.3392 
   00239    0.4388   -7549.5423  0.3396 
   00240    0.4116   -7547.7089  0.3367 
   00241    0.4068   -7508.5747  0.3359 
   00242    0.4296   -7489.9123  0.3298 
   00243    0.4256   -7456.6301  0.3303 
   00244    0.4172   -7468.4551  0.3295 
   00245    0.4268   -7514.5151  0.3329 
   00246    0.4104   -7481.8430  0.3286 
   00247    0.4248   -7466.7801  0.3230 
   00248    0.4316   -7515.6421  0.3162 
   00249    0.4172   -7550.1090  0.3176 
   00250    0.4064   -7560.8793  0.3243 
   00251    0.4048   -7577.4000  0.3290 
   00252    0.4132   -7588.1226  0.3330 
   00253    0.3996   -7596.5415  0.3334 
   00254    0.4080   -7560.7919  0.3398 
   00255    0.4260   -7620.8852  0.3378 
   00256    0.3932   -7656.1199  0.3413 
   00257    0.3944   -7615.8595  0.3408 
   00258    0.4132   -7640.7488  0.3396 
   00259    0.4020   -7639.1087  0.3403 
   00260    0.4124   -7565.9565  0.3360 
   00261    0.4228   -7610.2751  0.3349 
   00262    0.4116   -7589.0904  0.3406 
   00263    0.4112   -7548.5216  0.3445 
   00264    0.3992   -7551.7927  0.3493 
   00265    0.4244   -7572.5071  0.3500 
   00266    0.3916   -7555.2900  0.3587 
   00267    0.4252   -7609.5764  0.3596 
   00268    0.4160   -7621.3590  0.3565 
   00269    0.4148   -7620.3846  0.3575 
   00270    0.4136   -7622.8051  0.3579 
   00271    0.4132   -7601.4815  0.3595 
   00272    0.4128   -7642.4562  0.3542 
   00273    0.4156   -7539.3782  0.3517 
   00274    0.4144   -7579.9673  0.3581 
   00275    0.3952   -7566.5069  0.3611 
   00276    0.4152   -7521.7070  0.3656 
   00277    0.4360   -7538.7515  0.3667 
   00278    0.4036   -7552.9424  0.3696 
   00279    0.4228   -7513.1101  0.3763 
   00280    0.4100   -7564.4288  0.3750 
   00281    0.4148   -7605.2045  0.3824 
   00282    0.4300   -7551.7221  0.3850 
   00283    0.4168   -7522.0523  0.3912 
   00284    0.4212   -7561.6479  0.3907 
   00285    0.4316   -7576.0675  0.3873 
   00286    0.4148   -7631.5206  0.3848 
   00287    0.4148   -7549.8406  0.3782 
   00288    0.4168   -7515.1251  0.3694 
   00289    0.4020   -7551.5964  0.3681 
   00290    0.4224   -7543.5021  0.3717 
   00291    0.4132   -7530.1583  0.3742 
   00292    0.4020   -7520.7817  0.3712 
   00293    0.4092   -7570.0741  0.3725 
   00294    0.4080   -7565.0464  0.3765 
   00295    0.3976   -7571.9454  0.3741 
   00296    0.4148   -7571.6851  0.3823 
   00297    0.4068   -7577.8815  0.3779 
   00298    0.4004   -7562.5959  0.3760 
   00299    0.4212   -7614.8633  0.3737 
   00300    0.4072   -7550.8519  0.3767 
   00301    0.4048   -7538.6472  0.3783 
   00302    0.4196   -7558.7973  0.3742 
   00303    0.4120   -7525.9364  0.3747 
   00304    0.4208   -7559.5353  0.3845 
   00305    0.4148   -7539.9482  0.3783 
   00306    0.4312   -7524.5330  0.3783 
   00307    0.4120   -7603.1974  0.3796 
   00308    0.3972   -7577.9932  0.3800 
   00309    0.4288   -7527.6163  0.3876 
   00310    0.4232   -7579.5427  0.3884 
   00311    0.4100   -7545.7318  0.3878 
   00312    0.4060   -7497.7529  0.3836 
   00313    0.4212   -7493.2296  0.3858 
   00314    0.4328   -7534.1948  0.3879 
   00315    0.4040   -7548.4879  0.3814 
   00316    0.4164   -7585.2078  0.3880 
   00317    0.4124   -7610.0337  0.3836 
   00318    0.4184   -7652.9035  0.3840 
   00319    0.4028   -7665.9219  0.3891 
   00320    0.4132   -7645.6541  0.4001 
   00321    0.4040   -7621.6295  0.3944 
   00322    0.4068   -7600.8991  0.3837 
   00323    0.4072   -7553.8186  0.3763 
   00324    0.4308   -7568.9395  0.3799 
   00325    0.4272   -7588.6998  0.3751 
   00326    0.4220   -7574.0471  0.3777 
   00327    0.4104   -7570.9723  0.3768 
   00328    0.4068   -7625.0407  0.3792 
   00329    0.4056   -7606.0419  0.3812 
   00330    0.3888   -7636.8451  0.3874 
   00331    0.4180   -7606.9292  0.3828 
   00332    0.4216   -7597.2501  0.3844 
   00333    0.4112   -7618.8893  0.3923 
   00334    0.4336   -7597.8913  0.3884 
   00335    0.4228   -7599.1116  0.3909 
   00336    0.4228   -7590.1185  0.3983 
   00337    0.4068   -7607.6259  0.4060 
   00338    0.4236   -7606.7099  0.3966 
   00339    0.4152   -7586.5960  0.4000 
   00340    0.4236   -7559.7203  0.3859 
   00341    0.4144   -7541.3382  0.3864 
   00342    0.4152   -7583.7339  0.3903 
   00343    0.4004   -7579.9745  0.3920 
   00344    0.4288   -7619.5851  0.3845 
   00345    0.4124   -7651.4767  0.3828 
   00346    0.3904   -7633.1133  0.3923 
   00347    0.4116   -7623.1216  0.3943 
   00348    0.4096   -7585.2838  0.3904 
   00349    0.4152   -7616.5043  0.3842 
   00350    0.4004   -7617.7981  0.3855 
   00351    0.4044   -7637.6208  0.3867 
   00352    0.4068   -7626.4628  0.3818 
   00353    0.3868   -7629.4605  0.3804 
   00354    0.4084   -7664.0397  0.3779 
   00355    0.4096   -7618.7991  0.3840 
   00356    0.3948   -7661.6059  0.3875 
   00357    0.4136   -7668.4177  0.3819 
   00358    0.3940   -7670.5573  0.3837 
   00359    0.4196   -7639.4197  0.3834 
   00360    0.4128   -7565.9878  0.3898 
   00361    0.4128   -7616.8865  0.3875 
   00362    0.3988   -7597.4244  0.3834 
   00363    0.4152   -7620.9128  0.3808 
   00364    0.4104   -7602.5796  0.3782 
   00365    0.4016   -7617.8543  0.3760 
   00366    0.4028   -7599.7592  0.3738 
   00367    0.4128   -7595.9146  0.3714 
   00368    0.4168   -7560.0410  0.3702 
   00369    0.4080   -7609.5521  0.3720 
   00370    0.4160   -7611.9090  0.3782 
   00371    0.4036   -7594.1155  0.3780 
   00372    0.4268   -7597.2026  0.3765 
   00373    0.3912   -7577.7876  0.3830 
   00374    0.4112   -7560.6453  0.3808 
   00375    0.4068   -7548.8109  0.3769 
   00376    0.4188   -7565.0098  0.3773 
   00377    0.4212   -7596.8170  0.3770 
   00378    0.4052   -7546.4955  0.3742 
   00379    0.4056   -7568.0458  0.3813 
   00380    0.3928   -7646.9226  0.3844 
   00381    0.4208   -7684.3887  0.3930 
   00382    0.4128   -7700.6698  0.3923 
   00383    0.3936   -7673.5782  0.3974 
   00384    0.4100   -7627.1006  0.3899 
   00385    0.4036   -7634.9569  0.3901 
   00386    0.4004   -7586.1300  0.3996 
   00387    0.4208   -7604.9914  0.3989 
   00388    0.4160   -7611.4717  0.4001 
   00389    0.4112   -7651.6531  0.4010 
   00390    0.4140   -7639.1360  0.3944 
   00391    0.3980   -7648.2821  0.3880 
   00392    0.4068   -7633.0795  0.3806 
   00393    0.4188   -7570.1755  0.3704 
   00394    0.4140   -7593.8316  0.3698 
   00395    0.4092   -7632.6893  0.3748 
   00396    0.4120   -7697.1068  0.3779 
   00397    0.3964   -7739.4614  0.3795 
   00398    0.3996   -7713.8788  0.3834 
   00399    0.4040   -7668.9628  0.3824 
   00400    0.3968   -7634.5310  0.3805 
   00401    0.3964   -7661.6204  0.3847 
   00402    0.4036   -7699.1474  0.3869 
   00403    0.4164   -7673.4027  0.3809 
   00404    0.4128   -7667.7432  0.3832 
   00405    0.4136   -7637.1615  0.3807 
   00406    0.4108   -7613.2888  0.3808 
   00407    0.4040   -7618.3745  0.3819 
   00408    0.4072   -7538.4078  0.3873 
   00409    0.4088   -7615.0328  0.3924 
   00410    0.4024   -7607.2536  0.3895 
   00411    0.4120   -7624.0151  0.3854 
   00412    0.4156   -7643.3519  0.3833 
   00413    0.4112   -7635.7563  0.3835 
   00414    0.4224   -7631.6954  0.3888 
   00415    0.4236   -7593.1830  0.3988 
   00416    0.4096   -7619.5059  0.3970 
   00417    0.4192   -7605.7033  0.3929 
   00418    0.4092   -7557.1149  0.3904 
   00419    0.4168   -7541.7246  0.3938 
   00420    0.4188   -7548.7494  0.3881 
   00421    0.4316   -7594.7769  0.3901 
   00422    0.3936   -7646.2433  0.3945 
   00423    0.4212   -7668.7345  0.3899 
   00424    0.4148   -7621.8959  0.3910 
   00425    0.4064   -7612.1003  0.3810 
   00426    0.4104   -7657.0642  0.3815 
   00427    0.4128   -7624.6429  0.3772 
   00428    0.4144   -7664.0893  0.3754 
   00429    0.4272   -7633.2364  0.3763 
   00430    0.4036   -7647.0191  0.3744 
   00431    0.4172   -7672.3100  0.3797 
   00432    0.4268   -7629.6894  0.3829 
   00433    0.4228   -7635.2774  0.3838 
   00434    0.4016   -7624.4994  0.3833 
   00435    0.3880   -7576.1210  0.3765 
   00436    0.4292   -7564.6106  0.3726 
   00437    0.4012   -7643.2847  0.3799 
   00438    0.4180   -7711.5722  0.3824 
   00439    0.3772   -7650.8927  0.3835 
   00440    0.4240   -7640.8235  0.3778 
   00441    0.4196   -7605.9142  0.3770 
   00442    0.4308   -7579.2901  0.3761 
   00443    0.4004   -7642.9932  0.3735 
   00444    0.4076   -7629.2831  0.3705 
   00445    0.3980   -7626.6083  0.3697 
   00446    0.4092   -7683.3895  0.3728 
   00447    0.4052   -7694.4792  0.3668 
   00448    0.4076   -7686.2319  0.3606 
   00449    0.4188   -7688.0933  0.3561 
   00450    0.4256   -7646.0408  0.3601 
   00451    0.3828   -7687.5842  0.3665 
   00452    0.4028   -7709.0196  0.3659 
   00453    0.4180   -7657.6156  0.3635 
   00454    0.4172   -7606.3667  0.3627 
   00455    0.4100   -7652.8807  0.3618 
   00456    0.4076   -7691.9656  0.3646 
   00457    0.4024   -7671.4684  0.3655 
   00458    0.4096   -7687.3776  0.3697 
   00459    0.4096   -7702.1840  0.3725 
   00460    0.4116   -7705.1791  0.3718 
   00461    0.4012   -7667.9069  0.3724 
   00462    0.4116   -7667.4339  0.3730 
   00463    0.4156   -7707.1058  0.3820 
   00464    0.4136   -7760.9575  0.3750 
   00465    0.4048   -7813.1254  0.3754 
   00466    0.4080   -7868.3516  0.3690 
   00467    0.4028   -7853.0088  0.3644 
   00468    0.4012   -7844.9824  0.3676 
   00469    0.4040   -7786.3601  0.3716 
   00470    0.4036   -7763.7642  0.3670 
   00471    0.4168   -7762.5030  0.3715 
   00472    0.4216   -7756.2301  0.3689 
   00473    0.3964   -7781.7583  0.3758 
   00474    0.4068   -7828.3734  0.3697 
   00475    0.4024   -7843.3808  0.3685 
   00476    0.3960   -7848.3976  0.3752 
   00477    0.4024   -7857.3489  0.3731 
   00478    0.4080   -7844.7710  0.3712 
   00479    0.4140   -7873.6037  0.3690 
   00480    0.4068   -7824.1197  0.3658 
   00481    0.4084   -7838.9891  0.3705 
   00482    0.4012   -7812.5804  0.3710 
   00483    0.3924   -7794.1731  0.3655 
   00484    0.3900   -7856.9061  0.3584 
   00485    0.4044   -7893.5860  0.3641 
   00486    0.4136   -7905.8364  0.3586 
   00487    0.3932   -7926.2484  0.3543 
   00488    0.4160   -7893.7697  0.3582 
   00489    0.3828   -7884.0924  0.3557 
   00490    0.4008   -7904.2401  0.3520 
   00491    0.4208   -7888.0406  0.3635 
   00492    0.4064   -7925.8898  0.3605 
   00493    0.3980   -7903.3099  0.3555 
   00494    0.4052   -7888.2111  0.3528 
   00495    0.3992   -7879.9101  0.3452 
   00496    0.3904   -7917.7042  0.3515 
   00497    0.4032   -7862.5160  0.3610 
   00498    0.4172   -7803.1171  0.3591 
   00499    0.4176   -7831.9537  0.3547 
   00500    0.4008   -7868.9896  0.3573 
   00501    0.3968   -7853.5869  0.3507 
   00502    0.4036   -7824.0855  0.3548 
   00503    0.4124   -7859.7885  0.3509 
   00504    0.4156   -7812.5369  0.3523 
   00505    0.3908   -7815.2043  0.3507 
   00506    0.4144   -7791.4890  0.3570 
   00507    0.4168   -7876.0230  0.3575 
   00508    0.4020   -7871.9654  0.3564 
   00509    0.3944   -7827.7627  0.3517 
   00510    0.4000   -7880.6529  0.3530 
   00511    0.4076   -7898.1812  0.3520 
   00512    0.3720   -7863.4901  0.3481 
   00513    0.4200   -7847.4265  0.3498 
   00514    0.4100   -7843.2036  0.3546 
   00515    0.4028   -7917.6897  0.3525 
   00516    0.3848   -7902.9570  0.3568 
   00517    0.4152   -7887.1073  0.3547 
   00518    0.3868   -7910.1551  0.3567 
   00519    0.4092   -7834.7848  0.3618 
   00520    0.3980   -7799.0112  0.3590 
   00521    0.3956   -7826.3475  0.3562 
   00522    0.3920   -7813.6813  0.3591 
   00523    0.3992   -7850.7857  0.3610 
   00524    0.4040   -7856.0575  0.3626 
   00525    0.4184   -7835.0048  0.3659 
   00526    0.4092   -7847.7211  0.3737 
   00527    0.4016   -7851.8001  0.3763 
   00528    0.3864   -7855.0276  0.3692 
   00529    0.3908   -7863.5901  0.3699 
   00530    0.3892   -7840.5233  0.3755 
   00531    0.4068   -7865.1160  0.3801 
   00532    0.3948   -7920.0221  0.3765 
   00533    0.4004   -7876.2349  0.3666 
   00534    0.3852   -7906.9988  0.3664 
   00535    0.3996   -7921.0059  0.3658 
   00536    0.4132   -7876.4648  0.3741 
   00537    0.3976   -7921.1827  0.3691 
   00538    0.3836   -7877.1971  0.3724 
   00539    0.4028   -7863.0587  0.3745 
   00540    0.4052   -7844.6964  0.3755 
   00541    0.4068   -7868.7732  0.3709 
   00542    0.3848   -7875.7806  0.3813 
   00543    0.3952   -7829.1346  0.3834 
   00544    0.4028   -7867.1261  0.3818 
   00545    0.4052   -7853.6671  0.3743 
   00546    0.3896   -7807.1111  0.3725 
   00547    0.4024   -7771.1753  0.3761 
   00548    0.4020   -7781.5795  0.3795 
   00549    0.4092   -7760.5571  0.3744 
   00550    0.4040   -7752.9192  0.3743 
   00551    0.4052   -7766.8781  0.3747 
   00552    0.4104   -7778.8273  0.3765 
   00553    0.3984   -7830.3363  0.3705 
   00554    0.4144   -7815.3307  0.3756 
   00555    0.4060   -7750.5902  0.3667 
   00556    0.4140   -7788.3681  0.3681 
   00557    0.4176   -7793.4787  0.3731 
   00558    0.4188   -7768.6117  0.3706 
   00559    0.4128   -7753.6341  0.3726 
   00560    0.4108   -7767.2495  0.3660 
   00561    0.4116   -7854.6425  0.3694 
   00562    0.4032   -7858.4266  0.3660 
   00563    0.4004   -7869.2349  0.3615 
   00564    0.4056   -7863.7989  0.3537 
   00565    0.4008   -7860.3188  0.3535 
   00566    0.4024   -7889.0116  0.3512 
   00567    0.4048   -7899.2996  0.3510 
   00568    0.4076   -7894.4036  0.3547 
   00569    0.3876   -7903.9356  0.3521 
   00570    0.3928   -7893.6955  0.3491 
   00571    0.4008   -7963.8291  0.3507 
   00572    0.3840   -7965.6925  0.3588 
   00573    0.4100   -7871.8803  0.3565 
   00574    0.4116   -7853.0608  0.3638 
   00575    0.4060   -7843.5401  0.3636 
   00576    0.3936   -7877.6439  0.3609 
   00577    0.3932   -7851.0082  0.3586 
   00578    0.3980   -7898.6019  0.3590 
   00579    0.3976   -7923.9635  0.3592 
   00580    0.4120   -7927.7125  0.3538 
   00581    0.3864   -7846.2776  0.3550 
   00582    0.3868   -7879.5695  0.3516 
   00583    0.3824   -7945.5320  0.3507 
   00584    0.3944   -7931.8888  0.3464 
   00585    0.3992   -7937.2896  0.3454 
   00586    0.3948   -7947.2260  0.3475 
   00587    0.3836   -7866.8780  0.3457 
   00588    0.3904   -7926.0449  0.3513 
   00589    0.4060   -7918.5732  0.3534 
   00590    0.4160   -7959.6583  0.3552 
   00591    0.3780   -7897.3375  0.3549 
   00592    0.4036   -7924.6461  0.3517 
   00593    0.3984   -7972.2192  0.3516 
   00594    0.3880   -7947.1369  0.3573 
   00595    0.4048   -7891.9376  0.3588 
   00596    0.3868   -7896.4777  0.3598 
   00597    0.3984   -7924.2429  0.3591 
   00598    0.3868   -7908.6861  0.3570 
   00599    0.3976   -7943.1280  0.3612 
   00600    0.4008   -7963.7065  0.3615 
   00601    0.3876   -7991.8215  0.3619 
   00602    0.4016   -7980.6171  0.3590 
   00603    0.3988   -8034.8042  0.3623 
   00604    0.3940   -7966.2118  0.3617 
   00605    0.4096   -7961.5215  0.3609 
   00606    0.3856   -7948.9755  0.3575 
   00607    0.4064   -7946.5733  0.3531 
   00608    0.3832   -7958.0167  0.3582 
   00609    0.3720   -7993.8035  0.3657 
   00610    0.4036   -7977.3417  0.3610 
   00611    0.3924   -7969.7336  0.3542 
   00612    0.3864   -7964.1003  0.3515 
   00613    0.4100   -7917.9855  0.3515 
   00614    0.3816   -7902.4380  0.3479 
   00615    0.4016   -7878.3855  0.3528 
   00616    0.4096   -7856.2589  0.3568 
   00617    0.4092   -7823.1042  0.3546 
   00618    0.4064   -7848.9180  0.3589 
   00619    0.3936   -7908.0668  0.3482 
   00620    0.3924   -7889.8662  0.3593 
   00621    0.4060   -7882.6787  0.3601 
   00622    0.3828   -7876.8256  0.3645 
   00623    0.4024   -7861.9550  0.3614 
   00624    0.3912   -7830.3321  0.3592 
