#=====================================================
# File created:        Tue-12-Mar-2024-at-06-50-52AM
# Size of lattice:     50x50
# Number of MC steps:  1000
# Reduced temperature: 0.650
# Run time (s):        1.311661
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2504.6337  0.2684 
   00001    0.7040   -3649.0734  0.2664 
   00002    0.6208   -4322.7819  0.2658 
   00003    0.5760   -4771.7485  0.2775 
   00004    0.5544   -5174.4901  0.2763 
   00005    0.5280   -5502.2242  0.2799 
   00006    0.5260   -5711.8147  0.2729 
   00007    0.5056   -5882.6769  0.2795 
   00008    0.5000   -6014.9516  0.2768 
   00009    0.5108   -6148.1431  0.2788 
   00010    0.4764   -6270.7357  0.2818 
   00011    0.4676   -6392.9084  0.2837 
   00012    0.4744   -6440.1513  0.2794 
   00013    0.4520   -6455.6638  0.2705 
   00014    0.4576   -6522.8573  0.2612 
   00015    0.4660   -6506.0753  0.2576 
   00016    0.4748   -6605.6536  0.2676 
   00017    0.4756   -6667.2861  0.2642 
   00018    0.4708   -6743.6352  0.2615 
   00019    0.4548   -6794.7194  0.2651 
   00020    0.4588   -6753.9745  0.2658 
   00021    0.4520   -6784.3056  0.2640 
   00022    0.4680   -6840.7394  0.2615 
   00023    0.4616   -6855.4856  0.2716 
   00024    0.4512   -6867.6295  0.2750 
   00025    0.4428   -6873.3364  0.2740 
   00026    0.4408   -6869.5632  0.2719 
   00027    0.4408   -6884.4319  0.2736 
   00028    0.4504   -6866.0755  0.2753 
   00029    0.4560   -6897.4904  0.2721 
   00030    0.4240   -6974.3443  0.2687 
   00031    0.4528   -6986.9207  0.2732 
   00032    0.4408   -7022.2678  0.2659 
   00033    0.4240   -7034.9931  0.2617 
   00034    0.4432   -6964.2974  0.2586 
   00035    0.4580   -7038.2705  0.2656 
   00036    0.4464   -7038.5366  0.2748 
   00037    0.4292   -7060.7217  0.2729 
   00038    0.4452   -7020.2657  0.2636 
   00039    0.4420   -7083.8617  0.2598 
   00040    0.4192   -7144.7651  0.2728 
   00041    0.4404   -7140.6069  0.2794 
   00042    0.4456   -7166.1399  0.2870 
