#=====================================================
# File created:        Tue-12-Mar-2024-at-06-52-03AM
# Size of lattice:     50x50
# Number of MC steps:  1000
# Reduced temperature: 0.650
# Run time (s):        1.323792
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00128    0.4020   -7509.7352  0.3647 
   00129    0.3964   -7560.1005  0.3551 
   00130    0.4248   -7538.9961  0.3551 
   00131    0.4064   -7527.5508  0.3631 
   00132    0.4120   -7505.4375  0.3694 
   00133    0.4168   -7459.8457  0.3692 
   00134    0.4192   -7508.5513  0.3792 
   00135    0.4200   -7534.8524  0.3661 
   00136    0.4184   -7540.9007  0.3780 
   00137    0.4156   -7509.0138  0.3819 
   00138    0.4132   -7563.1433  0.3727 
   00139    0.4008   -7538.4002  0.3703 
   00140    0.4140   -7498.1191  0.3651 
   00141    0.4188   -7494.9059  0.3616 
   00142    0.4052   -7469.9663  0.3615 
   00143    0.4004   -7532.9295  0.3651 
   00144    0.4184   -7462.2877  0.3607 
   00145    0.4036   -7500.3177  0.3634 
   00146    0.4036   -7545.6602  0.3603 
   00147    0.4224   -7547.0413  0.3672 
   00148    0.4144   -7543.1846  0.3659 
   00149    0.4220   -7558.8972  0.3640 
   00150    0.4216   -7611.4331  0.3712 
   00151    0.4092   -7601.3540  0.3714 
   00152    0.4132   -7600.7647  0.3664 
   00153    0.4152   -7574.2940  0.3605 
   00154    0.3988   -7598.4440  0.3626 
   00155    0.4056   -7579.8306  0.3616 
   00156    0.4116   -7566.4088  0.3634 
   00157    0.4108   -7509.1316  0.3601 
   00158    0.4108   -7492.1306  0.3560 
   00159    0.4172   -7521.0557  0.3511 
   00160    0.4048   -7537.7241  0.3603 
   00161    0.4284   -7552.4579  0.3613 
   00162    0.4140   -7533.6386  0.3562 
   00163    0.4120   -7550.8697  0.3595 
   00164    0.4008   -7594.7820  0.3548 
   00165    0.3848   -7571.1896  0.3580 
   00166    0.4100   -7581.7018  0.3604 
   00167    0.4168   -7592.4913  0.3650 
   00168    0.4036   -7556.8191  0.3569 
   00169    0.4144   -7517.6114  0.3569 
   00170    0.4200   -7526.6767  0.3517 
   00171    0.4184   -7536.5375  0.3588 
   00172    0.4048   -7494.3531  0.3579 
   00173    0.4212   -7526.1411  0.3579 
   00174    0.4200   -7461.6097  0.3615 
   00175    0.4376   -7446.7861  0.3564 
   00176    0.4164   -7474.0445  0.3627 
   00177    0.4340   -7480.4997  0.3697 
   00178    0.4096   -7510.2419  0.3628 
   00179    0.4248   -7444.3839  0.3613 
   00180    0.4172   -7458.9810  0.3611 
   00181    0.4228   -7480.6813  0.3723 
   00182    0.4060   -7484.6984  0.3702 
   00183    0.4196   -7457.2297  0.3649 
   00184    0.4056   -7442.0135  0.3623 
   00185    0.4036   -7468.8060  0.3598 
   00186    0.4268   -7487.4885  0.3603 
   00187    0.4260   -7490.9299  0.3562 
   00188    0.4164   -7512.4312  0.3618 
   00189    0.4068   -7473.9936  0.3588 
   00190    0.4212   -7465.1776  0.3513 
   00191    0.4000   -7435.6486  0.3551 
   00192    0.4196   -7460.4740  0.3580 
   00193    0.4200   -7452.3795  0.3541 
   00194    0.4140   -7424.7815  0.3543 
   00195    0.4132   -7461.0597  0.3533 
   00196    0.4020   -7487.5867  0.3529 
   00197    0.3992   -7497.6519  0.3503 
   00198    0.4288   -7491.2015  0.3496 
   00199    0.4384   -7480.4737  0.3590 
   00200    0.4220   -7520.2355  0.3579 
   00201    0.4216   -7532.3593  0.3601 
   00202    0.4156   -7547.1416  0.3624 
   00203    0.4024   -7503.5767  0.3531 
   00204    0.4104   -7532.3931  0.3594 
   00205    0.4100   -7535.3642  0.3569 
   00206    0.4212   -7526.9305  0.3545 
   00207    0.4144   -7503.8370  0.3492 
   00208    0.3992   -7524.4259  0.3470 
   00209    0.4416   -7496.2125  0.3507 
   00210    0.4160   -7484.6777  0.3485 
   00211    0.4072   -7444.2805  0.3487 
   00212    0.4128   -7448.7263  0.3356 
   00213    0.4244   -7437.9052  0.3346 
   00214    0.4156   -7478.2225  0.3384 
   00215    0.4172   -7511.0454  0.3392 
   00216    0.4224   -7480.3839  0.3339 
   00217    0.4260   -7439.0809  0.3240 
   00218    0.4200   -7469.2208  0.3269 
   00219    0.4236   -7506.6924  0.3240 
   00220    0.4168   -7513.8370  0.3259 
   00221    0.4176   -7462.7160  0.3187 
   00222    0.4244   -7483.4285  0.3164 
   00223    0.4224   -7448.6961  0.3144 
   00224    0.4128   -7449.3784  0.3136 
   00225    0.4216   -7487.6842  0.3184 
   00226    0.4208   -7469.7401  0.3212 
   00227    0.4292   -7513.8375  0.3218 
   00228    0.4072   -7562.7924  0.3261 
   00229    0.4180   -7571.6288  0.3122 
   00230    0.4180   -7544.1480  0.3105 
   00231    0.4096   -7477.3965  0.3188 
   00232    0.4136   -7475.8014  0.3116 
   00233    0.4328   -7488.2836  0.3170 
   00234    0.4156   -7550.1775  0.3088 
   00235    0.4176   -7479.4611  0.3122 
   00236    0.4240   -7531.8438  0.3057 
   00237    0.4172   -7549.7719  0.3107 
   00238    0.4112   -7627.1495  0.3190 
   00239    0.4204   -7627.3063  0.3273 
   00240    0.4240   -7538.7156  0.3335 
   00241    0.4356   -7502.2877  0.3342 
   00242    0.4152   -7600.8879  0.3320 
   00243    0.3940   -7584.5837  0.3302 
   00244    0.3964   -7614.9823  0.3288 
   00245    0.4144   -7634.1844  0.3240 
   00246    0.4000   -7620.7768  0.3259 
   00247    0.4032   -7581.2868  0.3192 
   00248    0.4264   -7610.7365  0.3223 
   00249    0.4112   -7638.1604  0.3150 
   00250    0.4060   -7637.8085  0.3101 
   00251    0.4116   -7593.9220  0.3158 
   00252    0.4080   -7525.0833  0.3112 
   00253    0.4068   -7598.0015  0.3149 
   00254    0.4152   -7625.8216  0.3246 
   00255    0.4132   -7603.3218  0.3204 
   00256    0.4132   -7567.0921  0.3262 
   00257    0.4160   -7611.5544  0.3310 
   00258    0.4168   -7569.7202  0.3360 
   00259    0.4048   -7517.1726  0.3412 
   00260    0.4084   -7555.5719  0.3377 
   00261    0.4116   -7575.3846  0.3410 
   00262    0.4124   -7599.6950  0.3452 
   00263    0.4156   -7597.9249  0.3499 
   00264    0.4204   -7604.0569  0.3451 
   00265    0.4120   -7566.0420  0.3435 
   00266    0.4156   -7552.2965  0.3497 
   00267    0.4104   -7624.4700  0.3428 
   00268    0.3960   -7602.2990  0.3336 
   00269    0.3844   -7620.7641  0.3400 
   00270    0.3928   -7644.6490  0.3417 
   00271    0.3988   -7582.3613  0.3440 
   00272    0.4116   -7589.6577  0.3491 
   00273    0.4140   -7584.5380  0.3523 
   00274    0.4152   -7555.8154  0.3587 
   00275    0.4216   -7554.2492  0.3570 
   00276    0.4156   -7528.6930  0.3664 
   00277    0.4064   -7519.2418  0.3633 
   00278    0.4196   -7508.4477  0.3558 
   00279    0.4136   -7518.6213  0.3530 
   00280    0.4080   -7544.8301  0.3474 
   00281    0.3976   -7550.6669  0.3479 
   00282    0.4280   -7529.1076  0.3507 
   00283    0.4040   -7529.7795  0.3459 
   00284    0.4092   -7589.7096  0.3449 
   00285    0.3964   -7568.6875  0.3405 
   00286    0.4108   -7544.1290  0.3368 
   00287    0.4120   -7536.9257  0.3371 
   00288    0.4040   -7550.1747  0.3412 
   00289    0.4012   -7570.9662  0.3407 
   00290    0.4108   -7574.1825  0.3391 
   00291    0.4136   -7522.3442  0.3384 
   00292    0.4184   -7561.5463  0.3389 
   00293    0.4156   -7553.5046  0.3321 
   00294    0.4152   -7518.3511  0.3297 
   00295    0.4076   -7553.0600  0.3305 
   00296    0.4120   -7577.7537  0.3218 
   00297    0.4128   -7584.9510  0.3291 
   00298    0.4100   -7565.1031  0.3290 
   00299    0.4088   -7528.2262  0.3165 
   00300    0.4012   -7488.0891  0.3201 
   00301    0.4084   -7461.6443  0.3179 
   00302    0.4168   -7469.5437  0.3178 
   00303    0.4228   -7471.5356  0.3170 
   00304    0.4248   -7502.7616  0.3209 
   00305    0.4056   -7496.8324  0.3125 
   00306    0.4072   -7505.3730  0.3196 
   00307    0.3968   -7551.2602  0.3216 
   00308    0.4228   -7552.4073  0.3248 
   00309    0.4128   -7528.2726  0.3266 
   00310    0.4232   -7550.0660  0.3352 
   00311    0.4196   -7576.0471  0.3319 
   00312    0.3940   -7560.8532  0.3318 
   00313    0.4004   -7567.9733  0.3304 
   00314    0.4204   -7547.5754  0.3267 
   00315    0.4224   -7572.3845  0.3264 
   00316    0.4108   -7555.8025  0.3217 
   00317    0.4068   -7545.4993  0.3275 
   00318    0.4116   -7572.9295  0.3334 
   00319    0.4088   -7546.1575  0.3295 
   00320    0.4084   -7601.7367  0.3288 
   00321    0.4108   -7557.0292  0.3245 
   00322    0.4112   -7506.1901  0.3250 
   00323    0.4112   -7481.6435  0.3257 
   00324    0.4260   -7530.1592  0.3171 
   00325    0.4104   -7549.1540  0.3241 
   00326    0.4288   -7539.2605  0.3272 
   00327    0.4212   -7592.7515  0.3224 
   00328    0.4076   -7581.1139  0.3265 
   00329    0.4040   -7549.0236  0.3246 
   00330    0.4124   -7593.8876  0.3309 
   00331    0.4168   -7513.9457  0.3331 
   00332    0.4164   -7474.4782  0.3321 
   00333    0.4212   -7492.3814  0.3299 
   00334    0.4076   -7523.5656  0.3337 
   00335    0.4188   -7498.4772  0.3298 
   00336    0.4096   -7520.2586  0.3304 
   00337    0.4168   -7540.5700  0.3411 
   00338    0.4016   -7490.7470  0.3423 
   00339    0.4232   -7464.4102  0.3406 
   00340    0.4252   -7423.7757  0.3360 
   00341    0.4092   -7454.2811  0.3323 
   00342    0.4220   -7428.6128  0.3373 
   00343    0.4240   -7460.0384  0.3385 
   00344    0.4128   -7432.3507  0.3382 
   00345    0.4108   -7403.1403  0.3363 
   00346    0.4192   -7464.4315  0.3384 
   00347    0.4096   -7537.1996  0.3308 
   00348    0.4136   -7541.1558  0.3305 
   00349    0.4080   -7536.8528  0.3206 
   00350    0.4208   -7536.5325  0.3158 
   00351    0.4212   -7490.5789  0.3217 
   00352    0.4104   -7516.5686  0.3225 
   00353    0.4300   -7544.4115  0.3293 
   00354    0.4200   -7567.9915  0.3333 
   00355    0.4004   -7584.4427  0.3375 
   00356    0.4160   -7628.2105  0.3368 
   00357    0.4084   -7625.2196  0.3399 
   00358    0.4108   -7571.2065  0.3395 
   00359    0.4216   -7598.3312  0.3373 
   00360    0.4004   -7596.9023  0.3446 
   00361    0.4116   -7565.4358  0.3377 
   00362    0.4024   -7538.9990  0.3333 
   00363    0.4136   -7562.5766  0.3432 
   00364    0.4096   -7516.7584  0.3373 
   00365    0.4076   -7528.7194  0.3314 
   00366    0.4192   -7579.3243  0.3402 
   00367    0.4416   -7509.1419  0.3321 
   00368    0.4156   -7519.7981  0.3331 
   00369    0.4156   -7460.8430  0.3324 
   00370    0.4060   -7412.3823  0.3283 
   00371    0.4172   -7476.4424  0.3241 
   00372    0.4036   -7499.2787  0.3300 
   00373    0.4128   -7513.1444  0.3299 
   00374    0.4336   -7511.6682  0.3355 
   00375    0.4204   -7510.6632  0.3368 
   00376    0.4140   -7493.0017  0.3348 
   00377    0.4128   -7487.8929  0.3417 
   00378    0.4048   -7510.6876  0.3405 
   00379    0.4300   -7450.0158  0.3389 
   00380    0.4232   -7489.3383  0.3418 
   00381    0.4080   -7561.9434  0.3399 
   00382    0.3956   -7499.9935  0.3381 
   00383    0.4008   -7472.0851  0.3391 
   00384    0.4256   -7519.0141  0.3292 
   00385    0.4072   -7471.4990  0.3242 
   00386    0.4204   -7397.8610  0.3216 
   00387    0.4216   -7426.7293  0.3211 
   00388    0.4284   -7468.5294  0.3177 
   00389    0.4232   -7545.7662  0.3235 
   00390    0.4172   -7553.9173  0.3277 
   00391    0.4064   -7524.8495  0.3264 
   00392    0.4164   -7573.5944  0.3281 
   00393    0.4268   -7555.6827  0.3349 
   00394    0.4128   -7493.0189  0.3325 
   00395    0.4216   -7535.6780  0.3285 
   00396    0.4264   -7488.8516  0.3257 
   00397    0.4100   -7507.9870  0.3285 
   00398    0.4076   -7530.0073  0.3285 
   00399    0.4152   -7501.1724  0.3242 
   00400    0.4184   -7457.6343  0.3292 
   00401    0.4244   -7499.0342  0.3219 
   00402    0.4064   -7440.9088  0.3266 
   00403    0.4128   -7456.4365  0.3278 
   00404    0.4192   -7556.2019  0.3244 
   00405    0.4052   -7541.0290  0.3332 
   00406    0.4048   -7576.9757  0.3368 
   00407    0.4164   -7517.8421  0.3334 
   00408    0.4076   -7566.9485  0.3302 
   00409    0.4112   -7614.6413  0.3314 
   00410    0.4156   -7565.0365  0.3372 
   00411    0.4068   -7569.4376  0.3346 
   00412    0.4156   -7547.2442  0.3394 
   00413    0.4100   -7599.6774  0.3481 
   00414    0.4116   -7643.5176  0.3477 
   00415    0.3932   -7675.4989  0.3475 
   00416    0.4204   -7610.8284  0.3434 
   00417    0.4244   -7512.7975  0.3369 
   00418    0.4000   -7552.6154  0.3386 
   00419    0.4136   -7524.9925  0.3425 
   00420    0.4188   -7571.2160  0.3387 
   00421    0.4044   -7598.3577  0.3504 
   00422    0.4232   -7601.6091  0.3512 
   00423    0.4128   -7593.5207  0.3480 
   00424    0.4156   -7554.1070  0.3459 
   00425    0.3952   -7515.5512  0.3476 
   00426    0.4216   -7486.8532  0.3414 
   00427    0.4176   -7506.1080  0.3379 
   00428    0.4092   -7573.2972  0.3404 
   00429    0.4080   -7527.8907  0.3396 
   00430    0.4000   -7612.3471  0.3434 
   00431    0.4160   -7559.3349  0.3492 
   00432    0.4132   -7600.2106  0.3528 
   00433    0.4088   -7550.4965  0.3467 
   00434    0.4124   -7540.0215  0.3408 
   00435    0.4032   -7487.8434  0.3392 
   00436    0.4192   -7511.2135  0.3390 
   00437    0.4136   -7555.0335  0.3420 
   00438    0.4256   -7548.3311  0.3313 
   00439    0.4240   -7515.7371  0.3318 
   00440    0.4244   -7553.7278  0.3326 
   00441    0.4244   -7512.4130  0.3263 
   00442    0.4068   -7517.8712  0.3199 
   00443    0.4064   -7500.6662  0.3215 
   00444    0.3996   -7513.3403  0.3179 
   00445    0.4348   -7492.5968  0.3143 
   00446    0.3916   -7532.3464  0.3196 
   00447    0.4376   -7520.9583  0.3217 
   00448    0.4108   -7539.1842  0.3232 
   00449    0.4168   -7533.3385  0.3267 
   00450    0.4128   -7536.5930  0.3196 
   00451    0.4028   -7538.7540  0.3199 
   00452    0.4136   -7535.6986  0.3276 
   00453    0.4040   -7539.2602  0.3286 
   00454    0.4148   -7479.5599  0.3277 
   00455    0.4264   -7567.5237  0.3217 
   00456    0.4220   -7555.7234  0.3194 
   00457    0.3980   -7542.9409  0.3179 
   00458    0.4080   -7584.8752  0.3154 
   00459    0.4248   -7499.3750  0.3123 
   00460    0.4172   -7534.9940  0.3227 
   00461    0.4068   -7541.6590  0.3266 
   00462    0.4204   -7569.6053  0.3245 
   00463    0.4084   -7572.4810  0.3341 
   00464    0.4128   -7595.3716  0.3313 
   00465    0.4148   -7578.3833  0.3247 
   00466    0.3908   -7533.1008  0.3223 
   00467    0.4080   -7550.5158  0.3356 
   00468    0.3988   -7531.9351  0.3406 
   00469    0.4148   -7565.3878  0.3497 
   00470    0.4088   -7548.4451  0.3464 
   00471    0.4232   -7537.5338  0.3502 
   00472    0.4088   -7459.9321  0.3581 
   00473    0.4332   -7438.0696  0.3470 
   00474    0.4188   -7539.6045  0.3450 
   00475    0.4044   -7598.5009  0.3369 
   00476    0.4196   -7585.3242  0.3442 
   00477    0.4100   -7608.4512  0.3517 
   00478    0.4108   -7594.5902  0.3544 
   00479    0.4120   -7589.5297  0.3517 
   00480    0.4192   -7546.2782  0.3517 
   00481    0.4064   -7521.4964  0.3481 
   00482    0.4196   -7522.3233  0.3457 
   00483    0.3964   -7502.8295  0.3349 
   00484    0.4256   -7494.7707  0.3282 
   00485    0.4068   -7566.3687  0.3244 
   00486    0.4212   -7535.8484  0.3303 
   00487    0.4084   -7526.0075  0.3227 
   00488    0.4124   -7531.6998  0.3173 
   00489    0.4032   -7549.2469  0.3198 
   00490    0.4092   -7613.6844  0.3170 
   00491    0.4112   -7627.6778  0.3246 
   00492    0.4296   -7523.5397  0.3337 
   00493    0.4204   -7544.8619  0.3281 
   00494    0.4120   -7566.8623  0.3344 
   00495    0.3980   -7513.0604  0.3301 
   00496    0.4120   -7500.0423  0.3243 
   00497    0.4252   -7518.9309  0.3205 
   00498    0.4184   -7546.8585  0.3234 
   00499    0.4164   -7547.8441  0.3179 
   00500    0.4120   -7543.3914  0.3243 
   00501    0.3920   -7580.9274  0.3213 
   00502    0.4048   -7552.7201  0.3153 
   00503    0.4048   -7555.9739  0.3152 
   00504    0.4356   -7606.8361  0.3167 
   00505    0.4100   -7580.0723  0.3259 
   00506    0.3892   -7627.5648  0.3257 
   00507    0.4120   -7621.1436  0.3269 
   00508    0.4152   -7592.9580  0.3257 
   00509    0.4108   -7619.9492  0.3339 
   00510    0.4056   -7575.4795  0.3395 
   00511    0.4292   -7570.8899  0.3382 
   00512    0.4232   -7640.2381  0.3476 
   00513    0.3880   -7683.5352  0.3454 
   00514    0.4012   -7633.6141  0.3474 
   00515    0.4088   -7657.4194  0.3380 
   00516    0.4168   -7567.0806  0.3416 
   00517    0.3944   -7561.7421  0.3407 
   00518    0.4148   -7493.5404  0.3394 
   00519    0.4184   -7519.9871  0.3378 
   00520    0.4068   -7584.4306  0.3432 
   00521    0.4024   -7575.5838  0.3354 
   00522    0.4068   -7537.1797  0.3316 
   00523    0.4004   -7524.5967  0.3327 
   00524    0.4252   -7505.4333  0.3388 
   00525    0.4212   -7497.0464  0.3376 
   00526    0.4220   -7501.9198  0.3376 
   00527    0.4140   -7495.6577  0.3370 
   00528    0.4152   -7492.5464  0.3469 
   00529    0.4052   -7499.7206  0.3452 
   00530    0.4244   -7488.1938  0.3514 
   00531    0.4260   -7487.3873  0.3493 
   00532    0.4072   -7461.5192  0.3467 
   00533    0.4352   -7441.4953  0.3423 
   00534    0.4132   -7439.4101  0.3364 
   00535    0.4004   -7414.6816  0.3474 
   00536    0.4136   -7448.7340  0.3435 
   00537    0.4192   -7448.5893  0.3430 
   00538    0.4120   -7469.1165  0.3458 
   00539    0.4180   -7468.8714  0.3452 
   00540    0.4188   -7447.7974  0.3404 
   00541    0.4044   -7416.0573  0.3437 
   00542    0.4076   -7463.6763  0.3444 
   00543    0.4236   -7491.7319  0.3458 
   00544    0.4032   -7533.7505  0.3588 
   00545    0.3956   -7558.5136  0.3596 
   00546    0.4036   -7544.0293  0.3550 
   00547    0.4008   -7500.9447  0.3563 
   00548    0.4196   -7560.1893  0.3668 
   00549    0.4152   -7530.3062  0.3665 
   00550    0.4116   -7514.4516  0.3695 
   00551    0.4012   -7484.9109  0.3742 
   00552    0.4156   -7525.7996  0.3783 
   00553    0.4156   -7500.9938  0.3802 
   00554    0.4032   -7520.8136  0.3799 
   00555    0.4160   -7540.8708  0.3905 
   00556    0.3928   -7571.9123  0.3975 
   00557    0.3992   -7510.9559  0.3962 
   00558    0.4132   -7545.5582  0.3863 
   00559    0.4208   -7574.0978  0.3839 
   00560    0.4276   -7562.2343  0.3977 
   00561    0.4164   -7579.7248  0.3916 
   00562    0.4400   -7573.0622  0.3865 
   00563    0.3952   -7599.6363  0.3986 
   00564    0.4088   -7630.8292  0.3978 
   00565    0.4092   -7661.7476  0.4007 
   00566    0.3992   -7640.1657  0.4038 
   00567    0.3992   -7706.6052  0.4067 
   00568    0.4188   -7636.4497  0.4014 
   00569    0.4060   -7597.5926  0.3966 
   00570    0.4104   -7579.9993  0.4030 
   00571    0.4120   -7557.3324  0.4059 
   00572    0.4100   -7551.3817  0.4075 
   00573    0.4100   -7598.1422  0.4104 
   00574    0.4060   -7611.5852  0.4134 
   00575    0.3924   -7642.3735  0.4079 
   00576    0.4148   -7649.1040  0.4077 
   00577    0.4124   -7570.3116  0.4115 
   00578    0.4128   -7573.3495  0.4162 
   00579    0.4276   -7568.3927  0.4248 
   00580    0.4196   -7571.0854  0.4257 
   00581    0.4072   -7588.2133  0.4256 
   00582    0.4148   -7638.4045  0.4274 
   00583    0.3944   -7672.9880  0.4306 
   00584    0.4092   -7694.1826  0.4269 
   00585    0.4096   -7729.9659  0.4261 
   00586    0.3948   -7743.8389  0.4210 
   00587    0.4092   -7698.8121  0.4254 
   00588    0.4020   -7730.2628  0.4302 
   00589    0.4020   -7768.0989  0.4318 
   00590    0.3992   -7778.9642  0.4324 
   00591    0.3964   -7761.3846  0.4300 
   00592    0.4048   -7732.7926  0.4312 
   00593    0.3892   -7822.7476  0.4394 
   00594    0.4156   -7832.3991  0.4377 
   00595    0.3992   -7884.1727  0.4388 
   00596    0.3956   -7842.3075  0.4363 
   00597    0.3868   -7885.7283  0.4422 
   00598    0.3972   -7913.1445  0.4422 
   00599    0.3924   -7927.1518  0.4392 
   00600    0.4104   -7939.6828  0.4352 
   00601    0.3912   -7886.9057  0.4328 
   00602    0.4024   -7915.9942  0.4344 
   00603    0.3860   -7896.8435  0.4287 
   00604    0.4048   -7927.1524  0.4348 
   00605    0.3920   -7868.1274  0.4372 
   00606    0.4096   -7931.9490  0.4363 
   00607    0.3960   -7914.9584  0.4345 
   00608    0.3720   -7854.0942  0.4305 
   00609    0.4016   -7855.9206  0.4265 
   00610    0.3828   -7834.8480  0.4248 
   00611    0.4044   -7848.0046  0.4223 
   00612    0.4064   -7823.1475  0.4082 
   00613    0.4128   -7854.1687  0.4187 
   00614    0.3920   -7871.0589  0.4250 
   00615    0.4052   -7844.1877  0.4262 
   00616    0.3904   -7865.6473  0.4225 
   00617    0.4064   -7883.8440  0.4186 
   00618    0.4028   -7869.7700  0.4200 
   00619    0.4184   -7803.5811  0.4202 
   00620    0.4040   -7870.4084  0.4249 
   00621    0.4012   -7910.1789  0.4173 
   00622    0.4048   -7949.7300  0.4257 
   00623    0.3700   -7933.2754  0.4190 
   00624    0.4068   -7898.3095  0.4253 
