#=====================================================
# File created:        Mon-11-Mar-2024-at-08-53-39AM
# Size of lattice:     50x50
# Number of MC steps:  1000
# Reduced temperature: 0.650
# Run time (s):        4.523330
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00507    0.4136   -7942.1732  0.6507 
   00508    0.3992   -7905.5006  0.6541 
   00509    0.3980   -7902.0179  0.6548 
   00510    0.4104   -7928.8745  0.6629 
   00511    0.4096   -7938.4230  0.6598 
   00512    0.4104   -7955.3798  0.6596 
   00513    0.4008   -7920.2776  0.6608 
   00514    0.3960   -7963.4857  0.6642 
   00515    0.4112   -7971.9897  0.6548 
   00516    0.4200   -7982.6587  0.6545 
   00517    0.4052   -7931.5119  0.6540 
   00518    0.3980   -7961.9445  0.6519 
   00519    0.4060   -7955.7157  0.6524 
   00520    0.4036   -7976.4426  0.6521 
   00521    0.3896   -7914.8367  0.6425 
   00522    0.3888   -7925.7694  0.6473 
   00523    0.4060   -7899.4445  0.6482 
   00524    0.4136   -7934.4804  0.6428 
   00525    0.4064   -7946.4879  0.6457 
   00526    0.3924   -7939.1818  0.6480 
   00527    0.3936   -7986.0180  0.6489 
   00528    0.4028   -7900.0679  0.6391 
   00529    0.3972   -7865.5419  0.6381 
   00530    0.3948   -7917.9571  0.6471 
   00531    0.3924   -7916.8484  0.6470 
   00532    0.4132   -7919.2324  0.6459 
   00533    0.4080   -7858.1211  0.6487 
   00534    0.4000   -7851.6018  0.6478 
   00535    0.4048   -7904.1357  0.6515 
   00536    0.3936   -7906.4856  0.6486 
   00537    0.4068   -7898.0920  0.6473 
   00538    0.4012   -7909.5586  0.6431 
   00539    0.3988   -7890.9999  0.6407 
   00540    0.4060   -7903.7569  0.6382 
   00541    0.4008   -7901.2909  0.6460 
   00542    0.4040   -7986.0465  0.6608 
   00543    0.3940   -7983.5286  0.6704 
   00544    0.4032   -8015.4965  0.6757 
   00545    0.3912   -7992.5191  0.6739 
   00546    0.3980   -7985.2290  0.6762 
   00547    0.3884   -8027.5342  0.6765 
   00548    0.3876   -7950.8142  0.6826 
   00549    0.4056   -7910.6714  0.6800 
   00550    0.4000   -7940.4107  0.6785 
   00551    0.4116   -7930.8425  0.6781 
   00552    0.3920   -7891.7353  0.6757 
   00553    0.4036   -7895.8728  0.6734 
   00554    0.3948   -7935.2490  0.6666 
   00555    0.4052   -7896.3069  0.6642 
   00556    0.3984   -7917.9708  0.6624 
   00557    0.4068   -7949.2779  0.6623 
   00558    0.3872   -7978.7905  0.6608 
   00559    0.4088   -7961.9368  0.6569 
   00560    0.3980   -7918.2660  0.6565 
   00561    0.4084   -7867.0771  0.6542 
   00562    0.4100   -7896.2169  0.6580 
   00563    0.4132   -7884.4044  0.6592 
   00564    0.4004   -7896.0056  0.6580 
   00565    0.4108   -7875.1088  0.6559 
   00566    0.4348   -7848.6580  0.6566 
   00567    0.4004   -7910.1672  0.6579 
   00568    0.3976   -7986.0992  0.6631 
   00569    0.4016   -7943.9678  0.6579 
   00570    0.4080   -7962.2111  0.6593 
   00571    0.4068   -8001.0573  0.6552 
   00572    0.3988   -7953.6621  0.6549 
   00573    0.4016   -7878.6291  0.6504 
   00574    0.4040   -7872.9556  0.6444 
   00575    0.4124   -7935.2447  0.6447 
   00576    0.4048   -7859.6643  0.6359 
   00577    0.3964   -7807.4677  0.6377 
   00578    0.4060   -7854.9859  0.6454 
   00579    0.4080   -7891.7956  0.6515 
   00580    0.3892   -7945.1332  0.6520 
   00581    0.4104   -7939.8944  0.6522 
   00582    0.3876   -7956.2251  0.6539 
   00583    0.3852   -7943.2786  0.6510 
   00584    0.4120   -7955.4919  0.6573 
   00585    0.3976   -7889.3282  0.6539 
   00586    0.4036   -7961.3101  0.6600 
   00587    0.4072   -7977.9587  0.6609 
   00588    0.3976   -7932.6381  0.6584 
   00589    0.4164   -7856.4527  0.6581 
   00590    0.4088   -7862.8169  0.6618 
   00591    0.4076   -7805.1675  0.6596 
   00592    0.4108   -7834.8194  0.6588 
   00593    0.4196   -7809.4468  0.6554 
   00594    0.4152   -7846.7840  0.6546 
   00595    0.4096   -7910.4494  0.6600 
   00596    0.4092   -7971.3704  0.6601 
   00597    0.4112   -7987.8738  0.6560 
   00598    0.3992   -8020.3823  0.6637 
   00599    0.3984   -7962.0784  0.6610 
   00600    0.4080   -7888.0500  0.6590 
   00601    0.4176   -7878.1998  0.6591 
   00602    0.4152   -7945.1553  0.6676 
   00603    0.4012   -7889.6669  0.6674 
   00604    0.4296   -7902.9668  0.6651 
   00605    0.4040   -7937.8251  0.6691 
   00606    0.4060   -7935.5815  0.6698 
   00607    0.4032   -7869.9027  0.6698 
   00608    0.3948   -7893.8711  0.6702 
   00609    0.4100   -7870.0762  0.6729 
   00610    0.3984   -7839.0199  0.6671 
   00611    0.4116   -7913.9950  0.6696 
   00612    0.3988   -7881.4703  0.6723 
   00613    0.3980   -7889.8415  0.6753 
   00614    0.3996   -7903.6652  0.6736 
   00615    0.3948   -7882.0066  0.6784 
   00616    0.4020   -7886.5231  0.6779 
   00617    0.4060   -7957.5622  0.6774 
   00618    0.4020   -7922.9756  0.6783 
   00619    0.3992   -7888.3610  0.6735 
   00620    0.3956   -7959.8393  0.6721 
   00621    0.3984   -7982.8196  0.6731 
   00622    0.3880   -7988.2022  0.6723 
   00623    0.4004   -7964.5747  0.6697 
   00624    0.4016   -7992.4346  0.6716 
