LebwohlLasher6.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.389, Time: 0.761191 s
         12028564 function calls (11355259 primitive calls) in 4.340 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       59    0.000    0.000    0.001    0.000 postproc.py:235(remove_dels)
      462    0.001    0.000    0.001    0.000 values.py:47(<listcomp>)
        1    0.000    0.000    0.001    0.001 constructor.py:1(<module>)
       13    0.000    0.000    0.001    0.000 ir.py:82(_raw_function_name)
     3399    0.001    0.000    0.001    0.000 _parser.py:172(append)
       42    0.000    0.000    0.001    0.000 consts.py:47(_fail)
       59    0.000    0.000    0.001    0.000 interpreter.py:751(peep_hole_list_to_tuple)
        4    0.000    0.000    0.001    0.000 quicksort.py:255(make_jit_quicksort)
       86    0.000    0.000    0.001    0.000 npydecl.py:319(register_numpy_ufunc)
       59    0.000    0.000    0.001    0.000 controlflow.py:633(_find_topo_order)
      222    0.001    0.000    0.001    0.000 patches.py:2237(<genexpr>)
       14    0.000    0.000    0.001    0.000 core.py:115(doc_note)
        4    0.000    0.000    0.001    0.000 quicksort.py:27(make_quicksort_impl)
     9330    0.001    0.000    0.001    0.000 common.py:27(_is_shutting_down)
       28    0.000    0.000    0.001    0.000 pythonapi.py:1298(if_object_ok)
        1    0.000    0.000    0.001    0.001 randomimpl.py:151(get_next_int)
     5732    0.001    0.000    0.001    0.000 context.py:22(__init__)
      150    0.000    0.000    0.001    0.000 dispatcher.py:327(nopython_signatures)
       88    0.000    0.000    0.001    0.000 serialize.py:193(reducer_override)
        1    0.000    0.000    0.001    0.001 targets.py:219(create_target_machine)
     1607    0.001    0.000    0.001    0.000 analysis.py:200(fix_point_progress)
        2    0.000    0.000    0.001    0.000 arrayobj.py:3895(iternext_numpy_getitem_any)
     3966    0.001    0.000    0.001    0.000 <frozen os>:760(decode)
   130/51    0.000    0.000    0.001    0.000 ssa.py:378(_find_def_from_top)
        8    0.000    0.000    0.001    0.000 templates.py:402(apply)
       59    0.001    0.000    0.001    0.000 byteflow.py:257(apply_changes)
      992    0.001    0.000    0.001    0.000 ffi.py:249(__del__)
     2870    0.001    0.000    0.001    0.000 typeinfer.py:520(<genexpr>)
       59    0.000    0.000    0.001    0.000 byteflow.py:211(get_used_phis_per_state)
      305    0.000    0.000    0.001    0.000 instructions.py:416(descr)
      371    0.000    0.000    0.001    0.000 _functools.py:99(wrapper)
      236    0.000    0.000    0.001    0.000 byteflow.py:456(op_LOAD_CONST)
     8766    0.001    0.000    0.001    0.000 byteflow.py:1789(in_with)
       59    0.001    0.000    0.001    0.000 controlflow.py:511(_find_dominators_internal)
      614    0.001    0.000    0.001    0.000 _inspect.py:65(getargs)
     1475    0.001    0.000    0.001    0.000 controlflow.py:88(__init__)
     2031    0.001    0.000    0.001    0.000 contextlib.py:527(_push_exit_callback)
       36    0.000    0.000    0.001    0.000 quicksort.py:257(<lambda>)
       13    0.000    0.000    0.001    0.000 ir.py:69(_find_definition)
      227    0.000    0.000    0.001    0.000 static_binop.py:14(match)
      182    0.000    0.000    0.001    0.000 containers.py:293(__init__)
      992    0.001    0.000    0.001    0.000 ffi.py:231(__init__)
        4    0.000    0.000    0.001    0.000 pythonapi.py:130(read_const)
     9782    0.001    0.000    0.001    0.000 types.py:246(wrap_constant_value)
     2764    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
     1094    0.001    0.000    0.001    0.000 cpu.py:116(call_conv)
        7    0.000    0.000    0.001    0.000 templates.py:1049(_init_once)
      299    0.000    0.000    0.001    0.000 byteflow.py:1768(__init__)
      546    0.000    0.000    0.001    0.000 itanium_mangler.py:74(repl)
     3191    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:1030(__exit__)
      160    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(column_stack)
     25/6    0.000    0.000    0.001    0.000 core.py:3816(streamline)
    10647    0.001    0.000    0.001    0.000 ir.py:1102(__str__)
     2188    0.001    0.000    0.001    0.000 builder.py:173(_label_suffix)
       59    0.000    0.000    0.001    0.000 controlflow.py:725(__ne__)
      273    0.001    0.000    0.001    0.000 base.py:100(<lambda>)
        8    0.000    0.000    0.001    0.000 arrayobj.py:1157(offset_bounds_from_strides)
        1    0.000    0.000    0.001    0.001 _decomp.py:1(<module>)
      132    0.000    0.000    0.001    0.000 ir_utils.py:2152(resolve_func_from_module)
       50    0.000    0.000    0.001    0.000 base.py:998(make_array)
      243    0.000    0.000    0.001    0.000 byteflow.py:1891(__init__)
       63    0.000    0.000    0.001    0.000 npytypes.py:470(copy)
        1    0.000    0.000    0.001    0.001 constructor.py:171(SafeConstructor)
        1    0.000    0.000    0.001    0.001 decimal.py:1(<module>)
     4191    0.001    0.000    0.001    0.000 initialise.py:65(deinit)
     9787    0.001    0.000    0.001    0.000 {method '__contains__' of 'frozenset' objects}
     35/5    0.000    0.000    0.001    0.000 core.py:3675(streamline)
        1    0.000    0.000    0.001    0.001 charset.py:1(<module>)
      742    0.000    0.000    0.001    0.000 _compiler.py:396(_simple)
      116    0.000    0.000    0.001    0.000 typeinfer.py:1020(seed_argument)
      740    0.000    0.000    0.001    0.000 models.py:496(traverse)
      414    0.000    0.000    0.001    0.000 functions.py:274(get_impl_key)
     3946    0.001    0.000    0.001    0.000 _parser.py:249(match)
      928    0.000    0.000    0.001    0.000 values.py:887(__init__)
   256/18    0.000    0.000    0.001    0.000 ast.py:420(generic_visit)
     2594    0.001    0.000    0.001    0.000 abstract.py:20(_autoincr)
        1    0.000    0.000    0.001    0.001 untyped_passes.py:1(<module>)
    33/15    0.000    0.000    0.001    0.000 core.py:4373(parseImpl)
        1    0.000    0.000    0.001    0.001 extras.py:1(<module>)
      371    0.000    0.000    0.001    0.000 __init__.py:957(_name_from_stem)
       59    0.000    0.000    0.001    0.000 controlflow.py:714(__eq__)
        1    0.000    0.000    0.001    0.001 core.py:5798(<listcomp>)
       21    0.000    0.000    0.001    0.000 interpreter.py:2499(op_FOR_ITER)
       88    0.000    0.000    0.001    0.000 cloudpickle_fast.py:696(reducer_override)
     3096    0.000    0.000    0.001    0.000 functions.py:306(<dictcomp>)
      118    0.000    0.000    0.001    0.000 context.py:62(register)
     5528    0.001    0.000    0.001    0.000 context.py:27(astuple)
     3191    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:1026(__enter__)
       59    0.000    0.000    0.001    0.000 bytecode.py:246(_compute_lineno)
        1    0.000    0.000    0.001    0.001 value.py:1(<module>)
        1    0.000    0.000    0.001    0.001 cyaml.py:1(<module>)
   218/11    0.000    0.000    0.001    0.000 array_exprs.py:333(generic_visit)
        1    0.000    0.000    0.001    0.001 ElementTree.py:36(_get_py3_cls)
        1    0.000    0.000    0.001    0.001 layout_engine.py:1(<module>)
       28    0.000    0.000    0.001    0.000 imputils.py:271(set_valid)
     4923    0.001    0.000    0.001    0.000 ir.py:31(__init__)
     1201    0.001    0.000    0.001    0.000 context.py:501(insert_function)
     2895    0.000    0.000    0.001    0.000 ir.py:1105(is_temp)
        1    0.000    0.000    0.001    0.001 blas.py:1(<module>)
     1139    0.001    0.000    0.001    0.000 builder.py:211(module)
        1    0.000    0.000    0.001    0.001 _policybase.py:1(<module>)
   218/11    0.000    0.000    0.001    0.000 ast.py:488(generic_visit)
       59    0.000    0.000    0.001    0.000 interpreter.py:1417(_end_try_blocks)
     2870    0.001    0.000    0.001    0.000 typeinfer.py:523(<genexpr>)
        1    0.000    0.000    0.001    0.001 numbers.py:168(int_floordiv_impl)
     2399    0.001    0.000    0.001    0.000 warnings.py:440(__init__)
       18    0.000    0.000    0.001    0.000 templates.py:1079(_get_function_type)
       59    0.001    0.000    0.001    0.000 untyped_passes.py:569(run_pass)
        1    0.000    0.000    0.001    0.001 _ufunc_config.py:1(<module>)
    10105    0.001    0.000    0.001    0.000 inspect.py:2751(kind)
     1418    0.001    0.000    0.001    0.000 utils.py:344(<listcomp>)
       59    0.000    0.000    0.001    0.000 ir_utils.py:2198(enforce_no_phis)
      243    0.000    0.000    0.001    0.000 byteflow.py:1827(adapt_state_infos)
       62    0.000    0.000    0.001    0.000 core.py:1352(__add__)
       69    0.000    0.000    0.001    0.000 base.py:518(get_constant_undef)
       88    0.000    0.000    0.001    0.000 values.py:484(literal_struct)
       59    0.000    0.000    0.001    0.000 typeinfer.py:1372(get_return_type)
     6748    0.001    0.000    0.001    0.000 containers.py:243(key)
     7075    0.001    0.000    0.001    0.000 abstract.py:118(__str__)
      263    0.000    0.000    0.001    0.000 sigutils.py:22(normalize_signature)
      620    0.000    0.000    0.001    0.000 interpreter.py:53(assign)
      150    0.000    0.000    0.001    0.000 dispatcher.py:329(<listcomp>)
    10025    0.001    0.000    0.001    0.000 {method 'isidentifier' of 'str' objects}
       74    0.000    0.000    0.001    0.000 module.py:151(declare_intrinsic)
        5    0.000    0.000    0.001    0.000 arrayobj.py:3200(_increment_indices)
       73    0.000    0.000    0.001    0.000 dispatcher.py:244(__init__)
      850    0.000    0.000    0.001    0.000 ast.py:267(iter_child_nodes)
        1    0.000    0.000    0.001    0.001 ir.py:1(<module>)
        8    0.000    0.000    0.001    0.000 enum.py:1647(convert_class)
      149    0.000    0.000    0.001    0.000 templates.py:716(_get_jit_decorator)
     2628    0.001    0.000    0.001    0.000 analysis.py:182(<genexpr>)
        8    0.000    0.000    0.001    0.000 arrayobj.py:1295(_bc_adjust_dimension)
       88    0.000    0.000    0.001    0.000 types.py:513(<listcomp>)
      209    0.000    0.000    0.001    0.000 base.py:463(get_argument_type)
      114    0.000    0.000    0.001    0.000 templates.py:1115(_resolve)
        1    0.000    0.000    0.001    0.001 iterators.py:20(make_enumerate_object)
        1    0.000    0.000    0.001    0.001 helpers.py:648(make_html_tags)
        1    0.000    0.000    0.001    0.001 _pocketfft.py:1(<module>)
       33    0.000    0.000    0.001    0.000 context.py:328(meminfo_data)
        1    0.000    0.000    0.001    0.001 _afm.py:1(<module>)
      230    0.000    0.000    0.001    0.000 typing.py:168(_type_check)
        1    0.000    0.000    0.001    0.001 helpers.py:590(_makeTags)
        1    0.000    0.000    0.001    0.001 _threadsafety.py:1(<module>)
     3276    0.000    0.000    0.001    0.000 _parser.py:160(__len__)
      366    0.000    0.000    0.001    0.000 base.py:800(get_dummy_value)
      243    0.001    0.000    0.001    0.000 interpreter.py:791(find_postive_region)
     9516    0.001    0.000    0.001    0.000 {built-in method posix.fspath}
     1224    0.001    0.000    0.001    0.000 base.py:138(append)
        5    0.000    0.000    0.001    0.000 ir.py:1002(infer_constant)
    24/12    0.000    0.000    0.001    0.000 core.py:4108(parseImpl)
        8    0.000    0.000    0.001    0.000 listobj.py:60(_gep)
       44    0.000    0.000    0.001    0.000 _base.py:67(__set_name__)
        8    0.000    0.000    0.001    0.000 arrayobj.py:1285(src_cleanup)
        1    0.000    0.000    0.001    0.001 typing_extensions.py:1(<module>)
        1    0.000    0.000    0.001    0.001 linsolve.py:1(<module>)
        7    0.000    0.000    0.001    0.000 __init__.py:798(children)
     1248    0.001    0.000    0.001    0.000 functions.py:65(__init__)
     1861    0.000    0.000    0.001    0.000 inspect.py:755(_is_wrapper)
      198    0.000    0.000    0.001    0.000 ir.py:394(binop)
      119    0.000    0.000    0.001    0.000 typeinfer.py:1025(seed_type)
        2    0.000    0.000    0.001    0.000 array_exprs.py:144(_handle_matches)
     1240    0.000    0.000    0.001    0.000 instructions.py:26(module)
      691    0.001    0.000    0.001    0.000 {built-in method _imp._fix_co_filename}
     78/4    0.000    0.000    0.001    0.000 core.py:909(_parseCache)
        8    0.000    0.000    0.001    0.000 context.py:53(allocate)
  282/132    0.000    0.000    0.001    0.000 ir_utils.py:2162(resolve_mod)
        8    0.000    0.000    0.001    0.000 context.py:62(allocate_unchecked)
     6308    0.001    0.000    0.001    0.000 {method 'group' of 're.Match' objects}
      344    0.000    0.000    0.001    0.000 inspect.py:776(_findclass)
       32    0.000    0.000    0.001    0.000 colors.py:399(to_rgba_array)
      118    0.000    0.000    0.001    0.000 inline_closurecall.py:302(__init__)
        1    0.000    0.000    0.001    0.001 ufuncbuilder.py:1(<module>)
       92    0.000    0.000    0.001    0.000 byteflow.py:461(op_LOAD_ATTR)
      170    0.000    0.000    0.001    0.000 templates.py:85(__hash__)
     1145    0.000    0.000    0.001    0.000 targetconfig.py:72(top)
        1    0.000    0.000    0.001    0.001 _base.py:547(_AxesBase)
       12    0.000    0.000    0.001    0.000 _docstring.py:57(<listcomp>)
       88    0.000    0.000    0.001    0.000 cloudpickle_fast.py:435(_class_reduce)
        7    0.000    0.000    0.001    0.000 models.py:206(from_data)
        1    0.000    0.000    0.001    0.001 cmathdecl.py:1(<module>)
      794    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:920(find_spec)
       59    0.000    0.000    0.001    0.000 environment.py:17(from_fndesc)
      531    0.000    0.000    0.001    0.000 lowering.py:766(try_static_impl)
       38    0.000    0.000    0.001    0.000 executionengine.py:65(get_global_value_address)
     27/7    0.000    0.000    0.001    0.000 core.py:4409(streamline)
      800    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:71(__init__)
        3    0.000    0.000    0.001    0.000 _common.py:1(<module>)
        2    0.000    0.000    0.001    0.000 scanner.py:1(<module>)
     5748    0.001    0.000    0.001    0.000 {method 'replace' of 'str' objects}
        1    0.000    0.000    0.001    0.001 _lil.py:1(<module>)
     1505    0.001    0.000    0.001    0.000 templates.py:1236(register_global)
       66    0.000    0.000    0.001    0.000 inspect.py:2039(_signature_bound_method)
        8    0.000    0.000    0.001    0.000 pythonapi.py:262(unpack_tuple)
        1    0.000    0.000    0.001    0.001 mathdecl.py:1(<module>)
       16    0.000    0.000    0.001    0.000 cgutils.py:900(if_zero)
      301    0.000    0.000    0.001    0.000 module.py:7(__init__)
     1434    0.001    0.000    0.001    0.000 ssa.py:248(on_assign)
      118    0.001    0.000    0.001    0.000 {method 'read' of '_io.TextIOWrapper' objects}
       93    0.000    0.000    0.001    0.000 instructions.py:569(descr)
        8    0.000    0.000    0.001    0.000 colors.py:1595(make_norm_from_scale)
       65    0.000    0.000    0.001    0.000 typed_passes.py:949(<listcomp>)
        1    0.000    0.000    0.001    0.001 c_lexer.py:1(<module>)
       78    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1696(path_hook_for_FileFinder)
      160    0.000    0.000    0.001    0.000 shape_base.py:612(column_stack)
        1    0.000    0.000    0.001    0.001 bz2.py:1(<module>)
      857    0.000    0.000    0.001    0.000 typing.py:1297(__setattr__)
       47    0.000    0.000    0.001    0.000 builtins.py:106(generic)
     4475    0.001    0.000    0.001    0.000 templates.py:269(__init__)
     1725    0.001    0.000    0.001    0.000 contextlib.py:460(__init__)
        7    0.000    0.000    0.001    0.000 decorator.py:177(create)
     1747    0.000    0.000    0.001    0.000 ir.py:1172(get_exact)
       18    0.000    0.000    0.001    0.000 templates.py:1197(attribute_resolver)
     7825    0.001    0.000    0.001    0.000 {method 'keys' of 'dict' objects}
        8    0.000    0.000    0.001    0.000 listobj.py:56(data)
      228    0.000    0.000    0.001    0.000 templates.py:62(replace)
     4383    0.001    0.000    0.001    0.000 bytecode.py:348(find_exception_entry)
        3    0.000    0.000    0.001    0.000 npydecl.py:194(install_operations)
        1    0.000    0.000    0.001    0.001 core.py:400(ParserElement)
     2714    0.000    0.000    0.001    0.000 util.py:185(is_consecutive)
      427    0.000    0.000    0.001    0.000 __init__.py:272(__getattr__)
       63    0.000    0.000    0.001    0.000 core.py:3783(__init__)
      925    0.000    0.000    0.001    0.000 utils.py:651(get_hashable_key)
      135    0.000    0.000    0.001    0.000 array_exprs.py:66(_match_array_expr)
      393    0.000    0.000    0.001    0.000 <frozen genericpath>:69(commonprefix)
     6180    0.001    0.000    0.001    0.000 compiler_machinery.py:41(name)
        1    0.000    0.000    0.001    0.001 arrayobj.py:479(getitem_arraynd_intp)
      786    0.000    0.000    0.001    0.000 <frozen posixpath>:389(normpath)
        4    0.000    0.000    0.001    0.000 arrayobj.py:922(loop_head)
     3280    0.001    0.000    0.001    0.000 types.py:359(__getitem__)
      720    0.000    0.000    0.001    0.000 types.py:454(__eq__)
        1    0.000    0.000    0.001    0.001 dviread.py:1(<module>)
      263    0.000    0.000    0.001    0.000 builtins.py:351(constant_dummy)
     1393    0.000    0.000    0.001    0.000 values.py:866(add)
        1    0.000    0.000    0.001    0.001 __init__.py:454(StrFormatStyle)
      128    0.000    0.000    0.001    0.000 containers.py:170(_make_homogeneous_tuple)
      306    0.000    0.000    0.001    0.000 event.py:182(register)
     4151    0.001    0.000    0.001    0.000 lowering.py:325(debug_print)
      213    0.000    0.000    0.001    0.000 functions.py:524(__init__)
        6    0.000    0.000    0.001    0.000 _threadsafety.py:52(decorator)
        1    0.000    0.000    0.001    0.001 npyimpl.py:560(register_ufuncs)
       50    0.000    0.000    0.001    0.000 interpreter.py:2784(op_COMPARE_OP)
        1    0.000    0.000    0.001    0.001 listdecl.py:1(<module>)
        1    0.000    0.000    0.001    0.001 passmanagers.py:1(<module>)
   163/61    0.000    0.000    0.001    0.000 ssa.py:424(_find_def_from_bottom)
        1    0.000    0.000    0.001    0.001 randomimpl.py:245(codegen)
      103    0.000    0.000    0.001    0.000 codegen.py:32(_parse_refprune_flags)
       46    0.000    0.000    0.001    0.000 funcdesc.py:117(llvm_cpython_wrapper_name)
     5311    0.001    0.000    0.001    0.000 typeinfer.py:121(getone)
        1    0.000    0.000    0.001    0.001 rrule.py:1(<module>)
     3068    0.001    0.000    0.001    0.000 compiler_machinery.py:139(__init__)
        4    0.000    0.000    0.001    0.000 arrayobj.py:672(prepare)
      272    0.000    0.000    0.001    0.000 containers.py:128(is_homogeneous)
        1    0.000    0.000    0.001    0.001 flinalg.py:1(<module>)
        6    0.000    0.000    0.001    0.000 _threadsafety.py:41(decorate)
       59    0.000    0.000    0.001    0.000 dis.py:698(__init__)
     3725    0.001    0.000    0.001    0.000 {method 'rfind' of 'str' objects}
       20    0.000    0.000    0.001    0.000 core.py:4956(parseImpl)
3388/3381    0.000    0.000    0.001    0.000 models.py:532(get_value_type)
      227    0.000    0.000    0.001    0.000 typed_passes.py:932(<listcomp>)
     2337    0.000    0.000    0.001    0.000 types.py:137(gep)
        6    0.000    0.000    0.001    0.000 decorator.py:200(decorate)
     1172    0.000    0.000    0.001    0.000 ufunc_db.py:32(get_ufunc_info)
      410    0.000    0.000    0.001    0.000 pathlib.py:546(__fspath__)
     4951    0.001    0.000    0.001    0.000 abstract.py:93(__init__)
      227    0.000    0.000    0.001    0.000 ir_utils.py:2203(<listcomp>)
     1230    0.001    0.000    0.001    0.000 _utils.py:9(__init__)
       11    0.000    0.000    0.001    0.000 npyimpl.py:152(store_data)
      248    0.000    0.000    0.001    0.000 bytecode.py:83(get_jump_target)
 3344/795    0.000    0.000    0.001    0.000 __init__.py:362(recursive_subclasses)
      110    0.000    0.000    0.001    0.000 dispatcher.py:374(get_overload)
      323    0.000    0.000    0.001    0.000 cgutils.py:1184(normalize_ir_text)
       10    0.000    0.000    0.001    0.000 core.py:2791(_generateDefaultName)
       63    0.000    0.000    0.001    0.000 byteflow.py:724(_op_POP_JUMP_IF)
      222    0.000    0.000    0.001    0.000 ir.py:424(call)
      112    0.000    0.000    0.001    0.000 cgutils.py:208(_getvalue)
       59    0.000    0.000    0.001    0.000 byteflow.py:235(propagate_phi_map)
       88    0.000    0.000    0.001    0.000 cloudpickle.py:247(_should_pickle_by_reference)
       18    0.000    0.000    0.001    0.000 core.py:4889(parseImpl)
      225    0.000    0.000    0.001    0.000 transforms.py:293(has_multiple_backedges)
        1    0.000    0.000    0.001    0.001 arpack.py:1(<module>)
      299    0.000    0.000    0.001    0.000 byteflow.py:1459(__init__)
      227    0.000    0.000    0.001    0.000 static_getitem.py:103(match)
     1116    0.000    0.000    0.001    0.000 npydecl.py:190(ufunc)
        1    0.000    0.000    0.001    0.001 lzma.py:1(<module>)
     2184    0.001    0.000    0.001    0.000 bytecode.py:117(__repr__)
       11    0.000    0.000    0.001    0.000 tupleobj.py:389(<listcomp>)
       41    0.000    0.000    0.001    0.000 enum.py:482(__prepare__)
        1    0.000    0.000    0.001    0.001 twodim_base.py:1(<module>)
       46    0.000    0.000    0.001    0.000 itanium_mangler.py:179(prepend_namespace)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap>:975(exec_module)
       57    0.000    0.000    0.001    0.000 byteflow.py:760(op_POP_JUMP_FORWARD_IF_FALSE)
      384    0.000    0.000    0.001    0.000 ir.py:1035(__str__)
     4398    0.001    0.000    0.001    0.000 byteflow.py:38(__init__)
        1    0.000    0.000    0.001    0.001 <frozen ntpath>:1(<module>)
       15    0.000    0.000    0.001    0.000 core.py:2792(charsAsStr)
      118    0.000    0.000    0.001    0.000 controlflow.py:72(__ne__)
        1    0.000    0.000    0.001    0.001 random_methods.py:1(<module>)
        1    0.000    0.000    0.001    0.001 type_check.py:1(<module>)
      797    0.000    0.000    0.001    0.000 __init__.py:89(find_spec)
       59    0.000    0.000    0.001    0.000 context.py:94(match)
       19    0.000    0.000    0.001    0.000 deprecation.py:316(delete_parameter)
       59    0.000    0.000    0.001    0.000 cgutils.py:450(is_null)
      371    0.000    0.000    0.001    0.000 <frozen posixpath>:117(splitext)
      350    0.000    0.000    0.001    0.000 inspect.py:2773(__str__)
       23    0.000    0.000    0.001    0.000 overrides.py:221(decorator)
        9    0.000    0.000    0.001    0.000 arrayobj.py:3239(make_nditer_cls)
  147/146    0.000    0.000    0.001    0.000 types.py:555(_to_string)
        8    0.000    0.000    0.001    0.000 cpu.py:120(get_env_body)
     2700    0.001    0.000    0.001    0.000 ir.py:388(__setattr__)
     1394    0.000    0.000    0.001    0.000 cffi_utils.py:29(is_ffi_instance)
       28    0.000    0.000    0.001    0.000 typing.py:1563(__getitem__)
     2058    0.000    0.000    0.001    0.000 _parser.py:286(tell)
       59    0.000    0.000    0.001    0.000 interpreter.py:1464(_legalize_exception_vars)
       38    0.000    0.000    0.001    0.000 functions.py:353(__init__)
        1    0.000    0.000    0.000    0.000 imputils.py:352(call_getiter)
      243    0.000    0.000    0.000    0.000 controlflow.py:278(in_loops)
        1    0.000    0.000    0.000    0.000 randomimpl.py:666(impl)
      872    0.000    0.000    0.000    0.000 dis.py:639(findlinestarts)
      306    0.000    0.000    0.000    0.000 event.py:195(unregister)
     2684    0.000    0.000    0.000    0.000 transforms.py:37(visit_Instruction)
       50    0.000    0.000    0.000    0.000 typing.py:1572(copy_with)
     5152    0.000    0.000    0.000    0.000 templates.py:46(return_type)
       44    0.000    0.000    0.000    0.000 _base.py:52(__init__)
       14    0.000    0.000    0.000    0.000 npyimpl.py:466(__init__)
        1    0.000    0.000    0.000    0.000 axis.py:604(Axis)
        1    0.000    0.000    0.000    0.000 postproc.py:1(<module>)
     1123    0.000    0.000    0.000    0.000 ir.py:1252(__init__)
       47    0.000    0.000    0.000    0.000 interpreter.py:2523(op_BINARY_SUBSCR)
      139    0.000    0.000    0.000    0.000 typeinfer.py:1009(_get_return_vars)
     2099    0.000    0.000    0.000    0.000 inspect.py:292(isclass)
       59    0.000    0.000    0.000    0.000 context.py:76(finditer)
        1    0.000    0.000    0.000    0.000 models.py:1(<module>)
     4077    0.000    0.000    0.000    0.000 abstract.py:115(__repr__)
        1    0.000    0.000    0.000    0.000 _decomp_lu.py:1(<module>)
     7136    0.000    0.000    0.000    0.000 models.py:132(has_nrt_meminfo)
       37    0.000    0.000    0.000    0.000 core.py:2984(parseImpl)
       82    0.000    0.000    0.000    0.000 npydecl.py:161(<listcomp>)
        1    0.000    0.000    0.000    0.000 string.py:1(<module>)
     4191    0.000    0.000    0.000    0.000 {method 'decode' of 'bytearray' objects}
    31/30    0.000    0.000    0.000    0.000 models.py:517(__init__)
       23    0.000    0.000    0.000    0.000 imputils.py:280(yield_)
       86    0.000    0.000    0.000    0.000 funcdesc.py:87(lookup_module)
      419    0.000    0.000    0.000    0.000 dispatcher.py:46(__init__)
     2741    0.000    0.000    0.000    0.000 ast.py:255(iter_fields)
     4783    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        1    0.000    0.000    0.000    0.000 header.py:1(<module>)
       74    0.000    0.000    0.000    0.000 context.py:228(<listcomp>)
     1626    0.000    0.000    0.000    0.000 byteflow.py:1612(pop)
      128    0.000    0.000    0.000    0.000 {method 'findall' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 typeconv.py:1(<module>)
     1775    0.000    0.000    0.000    0.000 types.py:518(gep)
        1    0.000    0.000    0.000    0.000 values.py:1(<module>)
     4531    0.000    0.000    0.000    0.000 artist.py:1567(<genexpr>)
        2    0.000    0.000    0.000    0.000 heapq.py:1(<module>)
     3284    0.000    0.000    0.000    0.000 inline_closurecall.py:1558(<listcomp>)
        1    0.000    0.000    0.000    0.000 plyparser.py:86(template)
      865    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
       10    0.000    0.000    0.000    0.000 extras.py:234(__init__)
        1    0.000    0.000    0.000    0.000 arrayobj.py:4302(codegen)
      201    0.000    0.000    0.000    0.000 values.py:665(__init__)
     3500    0.000    0.000    0.000    0.000 {built-in method sys.intern}
       37    0.000    0.000    0.000    0.000 interpreter.py:2223(op_LOAD_DEREF)
  147/146    0.000    0.000    0.000    0.000 types.py:505(structure_repr)
       10    0.000    0.000    0.000    0.000 extras.py:238(getdoc)
        8    0.000    0.000    0.000    0.000 arrayobj.py:1029(<listcomp>)
       72    0.000    0.000    0.000    0.000 byteflow.py:791(op_RETURN_VALUE)
        1    0.000    0.000    0.000    0.000 core.py:2697(MaskedArray)
        5    0.000    0.000    0.000    0.000 models.py:220(from_return)
       93    0.000    0.000    0.000    0.000 builder.py:989(phi)
       72    0.000    0.000    0.000    0.000 arraydecl.py:300(resolve_shape)
     2791    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        1    0.000    0.000    0.000    0.000 funcdesc.py:1(<module>)
        2    0.000    0.000    0.000    0.000 randomimpl.py:156(get_shifted_int)
        4    0.000    0.000    0.000    0.000 arrayobj.py:915(get_shape)
        1    0.000    0.000    0.000    0.000 base64.py:1(<module>)
       82    0.000    0.000    0.000    0.000 numpy_support.py:253(resolve_output_type)
        4    0.000    0.000    0.000    0.000 arrayobj.py:912(get_size)
     1080    0.000    0.000    0.000    0.000 common.py:4(_encode_string)
       33    0.000    0.000    0.000    0.000 ast.py:33(parse)
      224    0.000    0.000    0.000    0.000 __init__.py:386(__getattr__)
     2912    0.000    0.000    0.000    0.000 numpy_support.py:384(<genexpr>)
        1    0.000    0.000    0.000    0.000 signal.py:1(<module>)
        1    0.000    0.000    0.000    0.000 figure.py:181(FigureBase)
      459    0.000    0.000    0.000    0.000 contextlib.py:522(_push_cm_exit)
      316    0.000    0.000    0.000    0.000 typeof.py:130(_typeof_int)
        1    0.000    0.000    0.000    0.000 mathimpl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 caching.py:1(<module>)
        2    0.000    0.000    0.000    0.000 function_type.py:1(<module>)
       50    0.000    0.000    0.000    0.000 ir_utils.py:372(replace_vars_inner)
     1766    0.000    0.000    0.000    0.000 byteflow.py:1608(push)
       47    0.000    0.000    0.000    0.000 typeinfer.py:425(__call__)
     5315    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
       12    0.000    0.000    0.000    0.000 __init__.py:232(define_aliases)
      207    0.000    0.000    0.000    0.000 typeconv.py:117(_cb_update)
      209    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:294(_module_repr)
        7    0.000    0.000    0.000    0.000 enum.py:908(<listcomp>)
     3055    0.000    0.000    0.000    0.000 controlflow.py:603(<listcomp>)
     1116    0.000    0.000    0.000    0.000 templates.py:281(get_impl_key)
