LebwohlLasher2.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.263, Time: 1.445298 s
         1435845 function calls (1421032 primitive calls) in 2.021 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.006    0.006 category.py:1(<module>)
      317    0.000    0.000    0.006    0.000 function_base.py:483(add_newdoc)
        1    0.000    0.000    0.006    0.006 _add_newdocs.py:1(<module>)
       50    0.000    0.000    0.006    0.000 deprecation.py:457(<listcomp>)
    65108    0.006    0.000    0.006    0.000 {built-in method builtins.getattr}
    87129    0.006    0.000    0.006    0.000 {method 'startswith' of 'str' objects}
139047/138031    0.006    0.000    0.006    0.000 {built-in method builtins.len}
      929    0.000    0.000    0.006    0.000 artist.py:1546(is_alias)
      275    0.000    0.000    0.006    0.000 inspect.py:2755(replace)
        1    0.000    0.000    0.006    0.006 py3k.py:1(<module>)
        1    0.004    0.004    0.005    0.005 scimath.py:1(<module>)
      100    0.001    0.000    0.005    0.000 artist.py:170(<listcomp>)
      314    0.001    0.000    0.005    0.000 overrides.py:170(decorator)
  990/197    0.002    0.000    0.005    0.000 _compiler.py:37(_compile)
        1    0.000    0.000    0.005    0.005 widgets.py:606(RangeSlider)
        1    0.000    0.000    0.005    0.005 transforms.py:1(<module>)
        6    0.000    0.000    0.005    0.001 __init__.py:108(import_module)
        6    0.000    0.000    0.005    0.001 <frozen importlib._bootstrap>:1192(_gcd_import)
        2    0.000    0.000    0.005    0.003 shape_base.py:1(<module>)
        1    0.000    0.000    0.005    0.005 linalg.py:1(<module>)
    55943    0.004    0.000    0.005    0.000 {built-in method builtins.isinstance}
        1    0.000    0.000    0.005    0.005 axis3d.py:1(<module>)
        1    0.000    0.000    0.005    0.005 common.py:8(pyparsing_common)
2798/2388    0.002    0.000    0.005    0.000 {built-in method __new__ of type object at 0x1009b55f0}
        1    0.000    0.000    0.005    0.005 _parser.py:1(<module>)
15307/15294    0.004    0.000    0.005    0.000 {method 'join' of 'str' objects}
        1    0.000    0.000    0.005    0.005 textpath.py:1(<module>)
        2    0.000    0.000    0.005    0.002 version.py:1(<module>)
    51779    0.004    0.000    0.004    0.000 {built-in method builtins.min}
        1    0.000    0.000    0.004    0.004 quiver.py:1(<module>)
      562    0.003    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:437(cache_from_source)
     4050    0.002    0.000    0.004    0.000 artist.py:1559(aliased_name)
      908    0.003    0.000    0.004    0.000 inspect.py:2972(__init__)
