#=====================================================
# File created:        Tue-12-Mar-2024-at-05-44-03AM
# Size of lattice:     50x50
# Number of MC steps:  1000
# Reduced temperature: 0.650
# Run time (s):        0.717454
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00049    0.4232   -7710.7255  0.4036 
   00050    0.3948   -7767.7716  0.4097 
   00051    0.4288   -7712.0042  0.4130 
   00052    0.4272   -7633.7659  0.4086 
   00053    0.4240   -7640.5672  0.4027 
   00054    0.4156   -7685.0824  0.4074 
   00055    0.4184   -7691.8853  0.4167 
   00056    0.3944   -7748.5948  0.4201 
   00057    0.4120   -7734.1463  0.4191 
   00058    0.4384   -7701.9535  0.4214 
   00059    0.4096   -7786.3658  0.4154 
   00060    0.4220   -7821.6263  0.4149 
   00061    0.4160   -7794.7739  0.4169 
   00062    0.4260   -7742.7985  0.4268 
   00063    0.4028   -7740.3150  0.4380 
   00064    0.4020   -7729.8126  0.4422 
   00065    0.3836   -7743.8262  0.4484 
   00066    0.4152   -7732.0536  0.4423 
   00067    0.4172   -7704.4320  0.4434 
   00068    0.4208   -7733.5446  0.4402 
   00069    0.4224   -7735.9662  0.4407 
   00070    0.4192   -7736.2633  0.4378 
   00071    0.4152   -7719.9502  0.4334 
   00072    0.4208   -7692.1362  0.4350 
   00073    0.4200   -7734.3252  0.4371 
   00074    0.4192   -7745.2132  0.4441 
   00075    0.4120   -7762.8168  0.4371 
   00076    0.4032   -7719.6079  0.4298 
   00077    0.4168   -7763.1617  0.4328 
   00078    0.4200   -7720.7881  0.4305 
   00079    0.4056   -7706.8572  0.4323 
   00080    0.4200   -7700.2626  0.4304 
   00081    0.4048   -7696.6674  0.4307 
   00082    0.4200   -7717.7378  0.4321 
   00083    0.4116   -7748.1787  0.4324 
   00084    0.4016   -7766.0072  0.4435 
   00085    0.4124   -7788.5008  0.4435 
   00086    0.4116   -7801.9353  0.4431 
   00087    0.4120   -7751.3672  0.4437 
   00088    0.4136   -7758.7988  0.4443 
   00089    0.4120   -7721.4876  0.4448 
   00090    0.4296   -7730.1555  0.4466 
   00091    0.4044   -7777.6395  0.4500 
   00092    0.4120   -7810.8646  0.4590 
   00093    0.4052   -7750.6000  0.4634 
   00094    0.4144   -7741.1215  0.4611 
   00095    0.4188   -7780.4839  0.4714 
   00096    0.4204   -7802.8777  0.4650 
   00097    0.3968   -7845.5980  0.4648 
   00098    0.4056   -7882.2060  0.4643 
   00099    0.4144   -7901.2621  0.4677 
   00100    0.3960   -7895.1165  0.4670 
   00101    0.4168   -7930.4999  0.4706 
   00102    0.4016   -7897.0870  0.4791 
   00103    0.4096   -7911.1009  0.4800 
   00104    0.4084   -7932.3405  0.4829 
   00105    0.4052   -7939.3434  0.4894 
   00106    0.4148   -7955.3909  0.4947 
   00107    0.4192   -7908.6712  0.4867 
   00108    0.3908   -7940.2211  0.4899 
   00109    0.4004   -7963.4235  0.4924 
   00110    0.4060   -7938.6476  0.4928 
   00111    0.4036   -7916.9550  0.4902 
   00112    0.3944   -7935.3114  0.4979 
   00113    0.4220   -7909.2720  0.5030 
   00114    0.4036   -7922.4712  0.5012 
   00115    0.4080   -7892.3781  0.4927 
   00116    0.4140   -7852.7576  0.4896 
   00117    0.4080   -7890.9736  0.4958 
   00118    0.4144   -7860.7216  0.4952 
   00119    0.3984   -7931.7824  0.4850 
   00120    0.4140   -7904.2399  0.4748 
   00121    0.4168   -7806.0971  0.4715 
   00122    0.4132   -7736.6376  0.4685 
   00123    0.3960   -7773.1564  0.4625 
   00124    0.4092   -7761.7280  0.4615 
   00125    0.4064   -7725.3929  0.4521 
   00126    0.4252   -7721.2443  0.4535 
   00127    0.3856   -7822.0789  0.4600 
   00128    0.4140   -7886.3260  0.4617 
   00129    0.4076   -7916.3118  0.4745 
   00130    0.4128   -7881.6224  0.4735 
   00131    0.4076   -7896.5540  0.4704 
   00132    0.4172   -7860.0636  0.4728 
   00133    0.4100   -7822.4673  0.4783 
   00134    0.3948   -7780.3244  0.4816 
   00135    0.4124   -7817.3658  0.4826 
   00136    0.3932   -7835.0516  0.4806 
   00137    0.4120   -7848.3010  0.4846 
   00138    0.4168   -7903.1404  0.4834 
   00139    0.4016   -7868.7058  0.4828 
   00140    0.4048   -7873.6714  0.4861 
   00141    0.4008   -7889.4957  0.4952 
   00142    0.4136   -7871.6109  0.4956 
   00143    0.3964   -7851.7538  0.4968 
   00144    0.4028   -7873.5701  0.5011 
   00145    0.4004   -7932.9877  0.5100 
   00146    0.4020   -7946.8461  0.5096 
   00147    0.4116   -7911.7549  0.5114 
   00148    0.4128   -7933.0274  0.5110 
   00149    0.4080   -7912.4348  0.5092 
   00150    0.3872   -7925.6988  0.5149 
   00151    0.4068   -7972.9335  0.5160 
   00152    0.3952   -7969.9797  0.5143 
   00153    0.3980   -7943.3649  0.5176 
   00154    0.4100   -7943.1323  0.5197 
   00155    0.4140   -7904.4334  0.5137 
   00156    0.4232   -7927.9537  0.5170 
   00157    0.4252   -7916.4875  0.5195 
   00158    0.4016   -7869.4428  0.5155 
   00159    0.3948   -7828.3332  0.5104 
   00160    0.3996   -7810.3551  0.5171 
   00161    0.4148   -7819.6599  0.5150 
   00162    0.4140   -7792.1213  0.5099 
   00163    0.3904   -7794.1242  0.5141 
   00164    0.4108   -7793.0458  0.5164 
   00165    0.4068   -7833.7302  0.5217 
   00166    0.4240   -7882.9478  0.5130 
   00167    0.4068   -7754.1339  0.5147 
   00168    0.4136   -7815.8153  0.5213 
   00169    0.4060   -7807.8718  0.5240 
   00170    0.3996   -7819.0901  0.5252 
   00171    0.3984   -7865.1512  0.5224 
   00172    0.3960   -7924.0541  0.5310 
   00173    0.4076   -7950.2595  0.5414 
   00174    0.3920   -7963.0350  0.5364 
   00175    0.4172   -7932.6172  0.5467 
   00176    0.3928   -7895.7705  0.5425 
   00177    0.4104   -7805.8616  0.5391 
   00178    0.4080   -7853.4605  0.5383 
   00179    0.4068   -7822.3225  0.5289 
   00180    0.4008   -7876.5957  0.5318 
   00181    0.4112   -7857.7648  0.5380 
   00182    0.4024   -7821.2296  0.5390 
   00183    0.4024   -7825.6740  0.5451 
   00184    0.4068   -7806.5945  0.5445 
   00185    0.4160   -7852.2866  0.5465 
   00186    0.4044   -7868.6939  0.5497 
   00187    0.4088   -7889.0588  0.5439 
   00188    0.4136   -7810.4098  0.5433 
   00189    0.4144   -7799.6147  0.5381 
   00190    0.4212   -7780.6281  0.5460 
   00191    0.4032   -7838.4407  0.5591 
   00192    0.4036   -7899.3489  0.5672 
   00193    0.4176   -7898.3174  0.5730 
   00194    0.4024   -7953.2301  0.5727 
   00195    0.3780   -7903.9098  0.5704 
   00196    0.4012   -7895.3338  0.5678 
   00197    0.3932   -7892.2252  0.5766 
   00198    0.4004   -7909.0619  0.5761 
   00199    0.4104   -7957.6668  0.5743 
   00200    0.4196   -8004.0504  0.5815 
   00201    0.4008   -7975.0124  0.5807 
   00202    0.3984   -8012.7996  0.5829 
   00203    0.3988   -7948.2724  0.5873 
   00204    0.4104   -7986.7764  0.5918 
   00205    0.3996   -7980.1311  0.5949 
   00206    0.3948   -7978.1339  0.5997 
   00207    0.4028   -7986.1574  0.6062 
   00208    0.3880   -7939.0896  0.6072 
   00209    0.4052   -7969.8135  0.6109 
   00210    0.4024   -7950.1186  0.6101 
   00211    0.4004   -7913.3202  0.6025 
   00212    0.4056   -7881.3856  0.6074 
   00213    0.4080   -7873.1200  0.6045 
   00214    0.4132   -7938.3675  0.6187 
   00215    0.3996   -7985.3357  0.6190 
   00216    0.3996   -7959.0378  0.6177 
   00217    0.4076   -7954.0472  0.6126 
   00218    0.3992   -7939.3022  0.6124 
   00219    0.3992   -7964.4779  0.6115 
   00220    0.4068   -7947.2321  0.6085 
   00221    0.3976   -7966.7751  0.6114 
   00222    0.3976   -7978.5688  0.6060 
   00223    0.4020   -8008.3832  0.5969 
   00224    0.4056   -8049.0489  0.5883 
   00225    0.3908   -8014.2709  0.5899 
   00226    0.3984   -7992.3802  0.5916 
   00227    0.4160   -8017.2140  0.5945 
   00228    0.4032   -7932.1270  0.5985 
   00229    0.3924   -7946.8349  0.5987 
   00230    0.3828   -7944.4044  0.6016 
   00231    0.4160   -7949.6132  0.6016 
   00232    0.4152   -7988.5329  0.5945 
   00233    0.4084   -7945.7768  0.6009 
   00234    0.3968   -7926.0279  0.5946 
   00235    0.3928   -7912.2204  0.5906 
   00236    0.4228   -7887.0821  0.5865 
   00237    0.4132   -7964.6580  0.5893 
   00238    0.4024   -7990.3276  0.5870 
   00239    0.4056   -7986.1908  0.5819 
   00240    0.3908   -7995.5070  0.5811 
   00241    0.4020   -7989.2817  0.5836 
   00242    0.3968   -7993.3835  0.5862 
   00243    0.3948   -7980.2509  0.5951 
   00244    0.3868   -8012.4383  0.5938 
   00245    0.3984   -8024.8176  0.6022 
   00246    0.3916   -8075.9447  0.6017 
   00247    0.3924   -8073.1548  0.6007 
   00248    0.3852   -8053.7120  0.5982 
   00249    0.3956   -8041.7110  0.5944 
   00250    0.4232   -8055.0527  0.5958 
   00251    0.3972   -8004.1524  0.5855 
   00252    0.4132   -8005.2732  0.5894 
   00253    0.3832   -8002.0488  0.5815 
   00254    0.4072   -7962.1722  0.5849 
   00255    0.4012   -7965.6891  0.5866 
   00256    0.4232   -7971.7225  0.5742 
   00257    0.4104   -7997.9970  0.5745 
   00258    0.4028   -7931.0210  0.5729 
   00259    0.4076   -7941.0851  0.5685 
   00260    0.3972   -7977.4799  0.5693 
   00261    0.4072   -7966.2217  0.5655 
   00262    0.4008   -7985.2533  0.5700 
   00263    0.3888   -7990.9416  0.5764 
   00264    0.3996   -7919.4513  0.5743 
   00265    0.3908   -7960.0265  0.5734 
   00266    0.3972   -7952.1660  0.5681 
   00267    0.4096   -7934.7433  0.5641 
   00268    0.3976   -7953.8299  0.5639 
   00269    0.3972   -7900.9122  0.5618 
   00270    0.3780   -7948.9231  0.5658 
   00271    0.3900   -7911.6338  0.5635 
   00272    0.4156   -7945.5176  0.5592 
   00273    0.4016   -7924.0033  0.5594 
   00274    0.4096   -7914.5508  0.5628 
   00275    0.3976   -7918.0094  0.5653 
   00276    0.4096   -7926.1262  0.5590 
   00277    0.3968   -7925.2636  0.5654 
   00278    0.4092   -7930.3089  0.5597 
   00279    0.4024   -7976.6970  0.5669 
   00280    0.4032   -8016.8988  0.5707 
   00281    0.4212   -8036.0715  0.5735 
   00282    0.4000   -7954.5012  0.5740 
   00283    0.4156   -7923.9062  0.5681 
   00284    0.4160   -7960.8201  0.5703 
   00285    0.3868   -7912.2079  0.5624 
   00286    0.4020   -7885.6379  0.5636 
   00287    0.3940   -7882.4267  0.5570 
   00288    0.4064   -7810.7602  0.5563 
   00289    0.4172   -7826.6987  0.5574 
   00290    0.4004   -7806.4203  0.5583 
   00291    0.4324   -7777.1954  0.5609 
   00292    0.3972   -7839.3520  0.5604 
   00293    0.4196   -7870.7370  0.5665 
   00294    0.3988   -7919.6698  0.5689 
   00295    0.4236   -7890.7590  0.5662 
   00296    0.3972   -7894.3772  0.5675 
   00297    0.4040   -7890.9572  0.5689 
   00298    0.3988   -7889.3251  0.5614 
   00299    0.4048   -7880.9849  0.5685 
   00300    0.3924   -7970.4620  0.5746 
   00301    0.3888   -7926.1397  0.5721 
   00302    0.4120   -7945.3548  0.5759 
   00303    0.4112   -7928.1222  0.5750 
   00304    0.4172   -7975.7087  0.5718 
   00305    0.4148   -7909.1921  0.5669 
   00306    0.4124   -7922.1513  0.5656 
   00307    0.3988   -7932.4504  0.5631 
   00308    0.4040   -7937.7091  0.5653 
   00309    0.4108   -7939.7147  0.5647 
   00310    0.3936   -7945.3276  0.5635 
   00311    0.4028   -7902.6075  0.5562 
   00312    0.4004   -7916.6210  0.5537 
   00313    0.4204   -7952.6861  0.5535 
   00314    0.3996   -8004.6222  0.5542 
   00315    0.3972   -7978.1256  0.5573 
   00316    0.4056   -7923.0997  0.5508 
   00317    0.4012   -7884.3359  0.5387 
   00318    0.4124   -7946.7868  0.5381 
   00319    0.4164   -7984.6253  0.5421 
   00320    0.3980   -7925.7505  0.5358 
   00321    0.4028   -7882.8103  0.5414 
   00322    0.4084   -7858.1180  0.5431 
   00323    0.4036   -7844.2587  0.5473 
   00324    0.3956   -7876.4376  0.5449 
   00325    0.4056   -7798.1917  0.5398 
   00326    0.4244   -7786.2736  0.5431 
   00327    0.3956   -7831.9733  0.5481 
   00328    0.3880   -7851.5043  0.5519 
   00329    0.4052   -7854.5065  0.5500 
   00330    0.3952   -7854.0972  0.5484 
   00331    0.4228   -7947.4440  0.5441 
   00332    0.4040   -7911.7177  0.5476 
   00333    0.3984   -7910.9902  0.5495 
   00334    0.3912   -7960.5440  0.5510 
   00335    0.4032   -7966.2678  0.5545 
   00336    0.4044   -7921.8214  0.5479 
   00337    0.3976   -7959.2868  0.5517 
   00338    0.3928   -7941.9772  0.5487 
   00339    0.3912   -7934.3143  0.5426 
   00340    0.4088   -7996.2358  0.5424 
   00341    0.4060   -8025.0593  0.5470 
   00342    0.4040   -8020.1429  0.5464 
   00343    0.4084   -7984.0834  0.5413 
   00344    0.3992   -7978.4223  0.5296 
   00345    0.4084   -7934.2142  0.5352 
   00346    0.4028   -7944.1330  0.5370 
   00347    0.4060   -7974.4705  0.5392 
   00348    0.4072   -8002.7341  0.5463 
   00349    0.3996   -8032.8753  0.5500 
   00350    0.3984   -8010.6465  0.5513 
   00351    0.3924   -7939.8293  0.5491 
   00352    0.3992   -7912.5726  0.5506 
   00353    0.4064   -7892.1205  0.5581 
   00354    0.4008   -7926.9559  0.5554 
   00355    0.3904   -7935.1603  0.5567 
   00356    0.4128   -7964.8197  0.5529 
   00357    0.4068   -7924.8489  0.5523 
   00358    0.4028   -7971.6462  0.5588 
   00359    0.3888   -7953.2517  0.5677 
   00360    0.3908   -7920.4373  0.5708 
   00361    0.3972   -8022.8912  0.5771 
   00362    0.3792   -8005.0939  0.5743 
   00363    0.4128   -7964.6797  0.5711 
   00364    0.4084   -7960.0206  0.5695 
   00365    0.4128   -7976.8381  0.5733 
   00366    0.4088   -7975.7627  0.5725 
   00367    0.4000   -7999.2118  0.5710 
   00368    0.3888   -7950.9567  0.5763 
   00369    0.3908   -7890.2314  0.5721 
   00370    0.4228   -7879.6549  0.5720 
   00371    0.4004   -7951.3266  0.5739 
   00372    0.4088   -7894.7178  0.5702 
   00373    0.4100   -7904.5067  0.5665 
   00374    0.3840   -7912.4599  0.5716 
   00375    0.4060   -7886.0798  0.5706 
   00376    0.4024   -7952.4795  0.5641 
   00377    0.4116   -8009.0508  0.5656 
   00378    0.3848   -8006.4897  0.5646 
   00379    0.3976   -8020.9560  0.5657 
   00380    0.4056   -8007.0207  0.5634 
   00381    0.3904   -7964.5788  0.5599 
   00382    0.4096   -7935.9725  0.5569 
   00383    0.4200   -7925.7464  0.5558 
   00384    0.3968   -7934.5010  0.5536 
   00385    0.4124   -7933.9582  0.5588 
   00386    0.4028   -7926.4479  0.5576 
   00387    0.3928   -7920.8649  0.5588 
   00388    0.3932   -7932.5147  0.5550 
   00389    0.4096   -7938.4100  0.5530 
   00390    0.3964   -7902.8871  0.5524 
   00391    0.4040   -7842.7369  0.5510 
   00392    0.4008   -7795.1073  0.5533 
   00393    0.3852   -7846.1532  0.5640 
   00394    0.3964   -7863.5867  0.5625 
   00395    0.4124   -7910.9150  0.5695 
   00396    0.3964   -7855.0722  0.5735 
   00397    0.4160   -7914.7991  0.5745 
   00398    0.3996   -7919.5861  0.5752 
   00399    0.4044   -7905.6517  0.5741 
   00400    0.4176   -7982.9539  0.5805 
   00401    0.4152   -8050.6238  0.5778 
   00402    0.3956   -8012.5737  0.5738 
   00403    0.4124   -8001.3923  0.5737 
   00404    0.4156   -8004.6104  0.5813 
   00405    0.3900   -7981.8429  0.5821 
   00406    0.3820   -8055.1402  0.5854 
   00407    0.4112   -8018.1693  0.5844 
   00408    0.4016   -7933.6799  0.5805 
   00409    0.4144   -7962.6895  0.5860 
   00410    0.4236   -7970.0372  0.5819 
   00411    0.4092   -7971.1019  0.5768 
   00412    0.4172   -7955.3748  0.5768 
   00413    0.3860   -7997.1519  0.5797 
   00414    0.3892   -7956.8837  0.5800 
   00415    0.4100   -7894.2341  0.5820 
   00416    0.3960   -7863.8610  0.5747 
   00417    0.4180   -7908.8423  0.5732 
   00418    0.4140   -7917.0974  0.5780 
   00419    0.4084   -7911.4786  0.5784 
   00420    0.4168   -7905.5046  0.5846 
   00421    0.4216   -7889.2820  0.5796 
   00422    0.4072   -7938.6738  0.5784 
   00423    0.4164   -7917.2458  0.5843 
   00424    0.4060   -7902.5337  0.5796 
   00425    0.3992   -7873.3941  0.5788 
   00426    0.4188   -7800.3542  0.5841 
   00427    0.4132   -7857.5167  0.5862 
   00428    0.4264   -7867.4354  0.5862 
   00429    0.4112   -7867.8433  0.5870 
   00430    0.4040   -7877.3935  0.5866 
   00431    0.4092   -7863.8997  0.5901 
   00432    0.3904   -7867.6036  0.5826 
   00433    0.4124   -7931.4421  0.5854 
   00434    0.4280   -7908.5791  0.5859 
   00435    0.4256   -7895.2631  0.5923 
   00436    0.4048   -7865.6301  0.5833 
   00437    0.4032   -7852.8798  0.5814 
   00438    0.4056   -7860.0091  0.5834 
   00439    0.4096   -7877.4637  0.5828 
   00440    0.3940   -7934.5911  0.5929 
   00441    0.3956   -7934.7841  0.5976 
   00442    0.4112   -7973.3428  0.6022 
   00443    0.4012   -8001.7737  0.6061 
   00444    0.3912   -7997.9053  0.6016 
   00445    0.4088   -7994.1223  0.6016 
   00446    0.4092   -7917.7593  0.5968 
   00447    0.4196   -7910.7430  0.5988 
   00448    0.3952   -7905.3967  0.6056 
   00449    0.4132   -7954.9018  0.6119 
   00450    0.4052   -7969.3530  0.6106 
   00451    0.4280   -7939.0240  0.6134 
   00452    0.4208   -7898.3894  0.6145 
   00453    0.4056   -7814.1971  0.6111 
   00454    0.4232   -7876.6265  0.6098 
   00455    0.4032   -7935.0326  0.6159 
   00456    0.4104   -7903.2431  0.6170 
   00457    0.3980   -7914.7201  0.6144 
   00458    0.3888   -7959.8483  0.6106 
   00459    0.4032   -7923.3950  0.6156 
   00460    0.4016   -7899.2867  0.6155 
   00461    0.4160   -7900.2713  0.6136 
   00462    0.3980   -7857.6620  0.6168 
   00463    0.3912   -7868.4047  0.6157 
   00464    0.4088   -7907.7162  0.6172 
   00465    0.3836   -7885.8818  0.6242 
   00466    0.4076   -7924.6868  0.6323 
   00467    0.3944   -7970.8121  0.6308 
   00468    0.4092   -7927.5776  0.6287 
   00469    0.4212   -7994.5340  0.6383 
   00470    0.4024   -7985.6470  0.6426 
   00471    0.4060   -7976.3227  0.6431 
   00472    0.4084   -7945.2450  0.6429 
   00473    0.4144   -7938.4839  0.6485 
   00474    0.4012   -7955.5434  0.6533 
   00475    0.3940   -7885.6504  0.6521 
   00476    0.4068   -7933.7923  0.6570 
   00477    0.3948   -7929.0401  0.6573 
   00478    0.4020   -7940.8025  0.6527 
   00479    0.4052   -7956.6317  0.6579 
   00480    0.3992   -7935.8874  0.6553 
   00481    0.4000   -7899.9419  0.6523 
   00482    0.3912   -7939.7250  0.6517 
   00483    0.4288   -7889.9508  0.6458 
   00484    0.3972   -8006.5069  0.6535 
   00485    0.4164   -8036.2194  0.6589 
   00486    0.4016   -7987.7775  0.6636 
   00487    0.4008   -8024.4888  0.6672 
   00488    0.3804   -8013.1955  0.6603 
   00489    0.4008   -7948.3750  0.6506 
   00490    0.3944   -7925.0136  0.6515 
   00491    0.3924   -7985.9317  0.6586 
   00492    0.4124   -8015.3140  0.6592 
   00493    0.3892   -8016.8104  0.6620 
   00494    0.4028   -7989.3963  0.6659 
   00495    0.3984   -8016.9643  0.6669 
   00496    0.3892   -8083.1806  0.6686 
   00497    0.3996   -8011.6506  0.6758 
   00498    0.4016   -7925.4344  0.6711 
   00499    0.4088   -7976.1044  0.6728 
   00500    0.3868   -8039.9552  0.6767 
   00501    0.4028   -8009.6542  0.6746 
   00502    0.3904   -8053.6407  0.6816 
   00503    0.3960   -8004.1916  0.6869 
   00504    0.4004   -7970.2594  0.6785 
   00505    0.4084   -8006.3139  0.6767 
   00506    0.4008   -7974.0876  0.6772 
   00507    0.3896   -7934.8685  0.6757 
   00508    0.4024   -7920.8210  0.6761 
   00509    0.4040   -7978.0986  0.6751 
   00510    0.3928   -8012.3296  0.6798 
   00511    0.4016   -8034.1502  0.6829 
   00512    0.4148   -8014.9083  0.6824 
   00513    0.4052   -7985.0133  0.6801 
   00514    0.3812   -7990.1518  0.6701 
   00515    0.3912   -7985.7640  0.6604 
   00516    0.4004   -7943.1914  0.6613 
   00517    0.4104   -7970.6868  0.6604 
   00518    0.4092   -7955.4194  0.6589 
   00519    0.4020   -7899.9565  0.6545 
   00520    0.4144   -7874.8123  0.6544 
   00521    0.4092   -7886.1590  0.6571 
   00522    0.3944   -7924.8135  0.6619 
   00523    0.3888   -7905.5887  0.6678 
   00524    0.4020   -7904.6603  0.6723 
   00525    0.4100   -7880.6826  0.6706 
   00526    0.4004   -7890.2911  0.6665 
   00527    0.3916   -7929.3772  0.6664 
   00528    0.4076   -7954.5784  0.6704 
   00529    0.4008   -7961.9744  0.6683 
   00530    0.4000   -7968.4795  0.6759 
   00531    0.3900   -7999.3936  0.6770 
   00532    0.4168   -8020.8992  0.6771 
   00533    0.3992   -8042.7377  0.6779 
   00534    0.3984   -7990.3314  0.6747 
   00535    0.4136   -8024.8836  0.6799 
   00536    0.3920   -7999.6731  0.6774 
   00537    0.4052   -7941.0063  0.6719 
   00538    0.3980   -7997.9526  0.6708 
   00539    0.4120   -7915.9663  0.6696 
   00540    0.3952   -7887.6730  0.6755 
   00541    0.4152   -7958.9043  0.6764 
   00542    0.3960   -7944.8166  0.6832 
   00543    0.3936   -7895.0631  0.6868 
   00544    0.4088   -7909.2280  0.6885 
   00545    0.4044   -7927.3374  0.6882 
   00546    0.4172   -7881.7001  0.6811 
   00547    0.4016   -7936.2181  0.6850 
   00548    0.3820   -7903.4941  0.6859 
   00549    0.4080   -7897.7064  0.6909 
   00550    0.4044   -7934.8131  0.6927 
   00551    0.3740   -7922.8605  0.6902 
   00552    0.4168   -7891.1294  0.6890 
   00553    0.3960   -7935.9955  0.6908 
   00554    0.4172   -7854.7217  0.6872 
   00555    0.3940   -7883.4840  0.6861 
   00556    0.4068   -7909.0219  0.6803 
   00557    0.4020   -7935.4486  0.6781 
   00558    0.4104   -7955.3582  0.6798 
   00559    0.4008   -7961.8718  0.6774 
   00560    0.3992   -7936.1285  0.6765 
   00561    0.3864   -7932.9257  0.6722 
   00562    0.4000   -7964.0314  0.6768 
   00563    0.4064   -7945.5572  0.6761 
   00564    0.3988   -8005.6789  0.6704 
   00565    0.4168   -8004.8155  0.6764 
   00566    0.3980   -8007.9754  0.6769 
   00567    0.3976   -7931.9644  0.6713 
   00568    0.4028   -7973.0351  0.6781 
   00569    0.3932   -7994.3380  0.6846 
   00570    0.3972   -8032.5713  0.6873 
   00571    0.3804   -8050.1355  0.6848 
   00572    0.3892   -8055.1265  0.6906 
   00573    0.3948   -8084.9788  0.6904 
   00574    0.3956   -8099.6360  0.6882 
   00575    0.4124   -8120.8028  0.6839 
   00576    0.3824   -8050.3110  0.6792 
   00577    0.3884   -8095.7418  0.6851 
   00578    0.3972   -8090.3914  0.6886 
   00579    0.3896   -8139.5173  0.6914 
   00580    0.3944   -8136.7494  0.6930 
   00581    0.3984   -8094.1446  0.6976 
   00582    0.3952   -8128.3056  0.7017 
   00583    0.4208   -8107.6304  0.7024 
   00584    0.3908   -8150.0743  0.7004 
   00585    0.4032   -8158.9714  0.7004 
   00586    0.3952   -8081.1614  0.6972 
   00587    0.3872   -8072.5096  0.7009 
   00588    0.3996   -8014.5003  0.6993 
   00589    0.3792   -7981.2869  0.6938 
   00590    0.3980   -8027.6067  0.6982 
   00591    0.4004   -7959.8473  0.6932 
   00592    0.4088   -7990.7822  0.6929 
   00593    0.4072   -8010.3019  0.6964 
   00594    0.3948   -7978.6273  0.7020 
   00595    0.3920   -7955.8241  0.6974 
   00596    0.4040   -7943.6717  0.6929 
   00597    0.3804   -7944.3043  0.6978 
   00598    0.4020   -7959.2646  0.6996 
   00599    0.4028   -7966.9741  0.6964 
   00600    0.4116   -7918.0976  0.6923 
   00601    0.4020   -8005.6258  0.6928 
   00602    0.3872   -8004.5496  0.6905 
   00603    0.4044   -8034.0684  0.6940 
   00604    0.3732   -7983.9384  0.6957 
   00605    0.4168   -8009.7616  0.6946 
   00606    0.4208   -7949.7206  0.6892 
   00607    0.4004   -7934.2797  0.6929 
   00608    0.4212   -7982.9268  0.6960 
   00609    0.3944   -7992.8245  0.6937 
   00610    0.4104   -7979.5030  0.6916 
   00611    0.3876   -7967.1731  0.6885 
   00612    0.3976   -8084.3111  0.6894 
   00613    0.4012   -8055.9624  0.6906 
   00614    0.3848   -8042.2336  0.6911 
   00615    0.3936   -7996.7947  0.6947 
   00616    0.4064   -8014.8050  0.6948 
   00617    0.3804   -8007.4291  0.6939 
   00618    0.3956   -7986.7671  0.6943 
   00619    0.3876   -7981.5936  0.6913 
   00620    0.4040   -8005.5500  0.6924 
   00621    0.4128   -8036.4829  0.6888 
   00622    0.4116   -7986.7817  0.6878 
   00623    0.4056   -8025.0018  0.6974 
   00624    0.4012   -7975.9925  0.6933 
