#=====================================================
# File created:        Mon-11-Mar-2024-at-06-16-54AM
# Size of lattice:     50x50
# Number of MC steps:  1000
# Reduced temperature: 0.500
# Run time (s):        13.175856
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00219    0.4176   -8484.9022  0.5021 
   00220    0.4196   -8438.5206  0.5026 
   00221    0.4084   -8408.0446  0.5020 
   00222    0.4244   -8354.2741  0.5050 
   00223    0.4284   -8425.5241  0.5065 
   00224    0.4056   -8424.6964  0.5157 
   00225    0.4056   -8463.9288  0.5201 
   00226    0.4172   -8411.4417  0.5264 
   00227    0.4112   -8435.3019  0.5247 
   00228    0.4364   -8433.6750  0.5206 
   00229    0.4092   -8423.9291  0.5202 
   00230    0.4096   -8408.7165  0.5236 
   00231    0.4036   -8395.7644  0.5237 
   00232    0.4244   -8377.9922  0.5223 
   00233    0.4380   -8380.1898  0.5234 
   00234    0.3984   -8414.2257  0.5295 
   00235    0.4076   -8453.5537  0.5347 
   00236    0.4268   -8440.5884  0.5344 
   00237    0.4084   -8447.0835  0.5337 
   00238    0.4048   -8435.4903  0.5300 
   00239    0.4016   -8462.6565  0.5285 
   00240    0.4112   -8492.1748  0.5303 
   00241    0.4152   -8476.4018  0.5212 
   00242    0.4004   -8430.7125  0.5199 
   00243    0.4188   -8434.3281  0.5204 
   00244    0.4120   -8421.2160  0.5157 
   00245    0.4312   -8421.5923  0.5157 
   00246    0.4040   -8438.9883  0.5197 
   00247    0.4184   -8428.3911  0.5232 
   00248    0.4188   -8467.5073  0.5295 
   00249    0.4108   -8460.8796  0.5327 
   00250    0.3988   -8452.2647  0.5332 
   00251    0.4060   -8501.4597  0.5343 
   00252    0.4020   -8498.8061  0.5359 
   00253    0.4196   -8489.2924  0.5386 
   00254    0.4000   -8525.0188  0.5365 
   00255    0.4116   -8500.2761  0.5395 
   00256    0.4176   -8462.1916  0.5378 
   00257    0.4124   -8398.5575  0.5360 
   00258    0.4192   -8356.0245  0.5357 
   00259    0.4160   -8407.2176  0.5388 
   00260    0.4128   -8439.5050  0.5403 
   00261    0.4048   -8437.1211  0.5387 
   00262    0.4248   -8426.3263  0.5341 
   00263    0.4224   -8430.9104  0.5328 
   00264    0.4244   -8398.8590  0.5284 
   00265    0.4128   -8399.0577  0.5284 
   00266    0.4192   -8455.3674  0.5296 
   00267    0.4264   -8452.8841  0.5291 
   00268    0.4120   -8445.7098  0.5344 
   00269    0.4008   -8451.5496  0.5355 
   00270    0.3972   -8474.8975  0.5318 
   00271    0.4228   -8468.3534  0.5331 
   00272    0.4188   -8497.2638  0.5306 
   00273    0.4344   -8516.4832  0.5309 
   00274    0.4060   -8465.7382  0.5343 
   00275    0.4136   -8533.0074  0.5327 
   00276    0.3960   -8500.7292  0.5280 
   00277    0.3852   -8480.1376  0.5275 
   00278    0.4292   -8436.4289  0.5212 
   00279    0.4028   -8464.4444  0.5229 
   00280    0.4112   -8505.9559  0.5221 
   00281    0.4124   -8472.5977  0.5273 
   00282    0.4116   -8485.9291  0.5344 
   00283    0.4144   -8484.3251  0.5330 
   00284    0.4112   -8451.9667  0.5403 
   00285    0.4116   -8465.2958  0.5454 
   00286    0.4252   -8479.1786  0.5447 
   00287    0.4288   -8492.8056  0.5514 
   00288    0.4132   -8547.0710  0.5512 
   00289    0.4084   -8548.9996  0.5464 
   00290    0.4240   -8543.3813  0.5478 
   00291    0.4104   -8561.8746  0.5496 
   00292    0.4228   -8583.9570  0.5498 
   00293    0.4056   -8577.5156  0.5491 
   00294    0.4052   -8578.8328  0.5463 
   00295    0.4136   -8549.4273  0.5518 
   00296    0.4000   -8547.4598  0.5536 
   00297    0.4092   -8516.1582  0.5577 
   00298    0.4208   -8547.6697  0.5575 
   00299    0.4024   -8566.5325  0.5632 
   00300    0.4092   -8576.2744  0.5606 
   00301    0.4008   -8553.8319  0.5595 
   00302    0.4112   -8523.5444  0.5542 
   00303    0.4180   -8527.8780  0.5560 
   00304    0.4036   -8501.7747  0.5525 
   00305    0.4164   -8488.8303  0.5580 
   00306    0.4072   -8520.2629  0.5517 
   00307    0.4104   -8509.9201  0.5514 
   00308    0.4144   -8493.0734  0.5539 
   00309    0.4136   -8499.7630  0.5593 
   00310    0.4272   -8526.6170  0.5585 
   00311    0.4128   -8502.7916  0.5639 
   00312    0.4188   -8498.0760  0.5644 
   00313    0.4284   -8517.0480  0.5703 
   00314    0.4000   -8480.9917  0.5678 
   00315    0.4064   -8542.0274  0.5684 
   00316    0.4108   -8536.2721  0.5669 
   00317    0.3996   -8507.7607  0.5714 
   00318    0.3996   -8482.1422  0.5653 
   00319    0.4104   -8507.3909  0.5690 
   00320    0.4056   -8492.6175  0.5668 
   00321    0.4280   -8471.7419  0.5668 
   00322    0.4032   -8462.1618  0.5668 
   00323    0.4020   -8433.5259  0.5651 
   00324    0.4372   -8447.9089  0.5669 
   00325    0.4076   -8446.4863  0.5633 
   00326    0.4092   -8427.4950  0.5554 
   00327    0.4412   -8419.6670  0.5472 
   00328    0.4080   -8439.3141  0.5473 
   00329    0.4040   -8445.3483  0.5492 
   00330    0.3988   -8428.6906  0.5494 
   00331    0.4180   -8479.3117  0.5533 
   00332    0.3932   -8491.1005  0.5557 
   00333    0.4160   -8506.8245  0.5577 
   00334    0.4168   -8526.3814  0.5539 
   00335    0.4164   -8544.5240  0.5568 
   00336    0.4152   -8531.5304  0.5601 
   00337    0.4004   -8513.7704  0.5611 
   00338    0.4068   -8519.3768  0.5649 
   00339    0.3968   -8510.5025  0.5568 
   00340    0.4252   -8546.7172  0.5640 
   00341    0.3996   -8544.4058  0.5690 
   00342    0.4096   -8490.6135  0.5708 
   00343    0.4316   -8506.7471  0.5734 
   00344    0.4108   -8476.8180  0.5725 
   00345    0.4176   -8475.8778  0.5733 
   00346    0.4228   -8504.2409  0.5740 
   00347    0.4024   -8512.0579  0.5795 
   00348    0.4104   -8481.7300  0.5779 
   00349    0.4068   -8494.3217  0.5697 
   00350    0.4196   -8502.9558  0.5652 
   00351    0.4108   -8499.2722  0.5674 
   00352    0.4136   -8512.6533  0.5670 
   00353    0.4152   -8523.3416  0.5763 
   00354    0.4064   -8544.2023  0.5767 
   00355    0.4064   -8510.4072  0.5805 
   00356    0.4148   -8538.3331  0.5838 
   00357    0.4224   -8517.8852  0.5781 
   00358    0.3908   -8538.5432  0.5736 
   00359    0.4200   -8522.1500  0.5784 
   00360    0.4292   -8591.7836  0.5740 
   00361    0.4108   -8595.3298  0.5802 
   00362    0.4232   -8564.1182  0.5760 
   00363    0.4196   -8533.5251  0.5741 
   00364    0.3948   -8511.4809  0.5744 
   00365    0.4096   -8523.1716  0.5746 
   00366    0.4236   -8529.6128  0.5773 
   00367    0.4044   -8520.3655  0.5760 
   00368    0.4164   -8553.8167  0.5700 
   00369    0.4036   -8544.8574  0.5727 
   00370    0.4140   -8578.3337  0.5659 
   00371    0.4336   -8549.2342  0.5654 
   00372    0.4144   -8534.2013  0.5688 
   00373    0.4028   -8517.2473  0.5651 
   00374    0.4256   -8488.9891  0.5698 
   00375    0.3984   -8524.0442  0.5689 
   00376    0.4156   -8600.4732  0.5744 
   00377    0.4100   -8550.0189  0.5745 
   00378    0.4084   -8561.5034  0.5776 
   00379    0.4168   -8573.6999  0.5817 
   00380    0.4184   -8607.0490  0.5889 
   00381    0.3984   -8606.2525  0.5939 
   00382    0.4076   -8604.9463  0.5942 
   00383    0.3996   -8598.7682  0.6006 
   00384    0.4404   -8552.7576  0.6009 
   00385    0.4212   -8504.2714  0.6001 
   00386    0.3960   -8515.8776  0.5987 
   00387    0.4040   -8525.5607  0.5973 
   00388    0.4128   -8504.9800  0.5953 
   00389    0.4332   -8500.3155  0.5972 
   00390    0.4136   -8517.4806  0.5999 
   00391    0.4316   -8510.8928  0.5998 
   00392    0.4008   -8505.9292  0.6074 
   00393    0.4232   -8544.4305  0.6052 
   00394    0.4136   -8536.8297  0.6037 
   00395    0.4344   -8523.7462  0.6069 
   00396    0.4056   -8549.7660  0.6110 
   00397    0.4220   -8536.4382  0.6143 
   00398    0.4112   -8577.0918  0.6173 
   00399    0.4220   -8567.1859  0.6219 
   00400    0.4080   -8546.0115  0.6214 
   00401    0.4056   -8552.7013  0.6221 
   00402    0.4140   -8551.5781  0.6222 
   00403    0.4080   -8538.4551  0.6254 
   00404    0.4316   -8539.8640  0.6223 
   00405    0.4164   -8525.6887  0.6156 
   00406    0.4032   -8561.7853  0.6169 
   00407    0.4036   -8548.9706  0.6152 
   00408    0.3920   -8556.1154  0.6121 
   00409    0.4096   -8544.1366  0.6098 
   00410    0.4116   -8535.3222  0.6098 
   00411    0.4052   -8517.1482  0.6116 
   00412    0.4348   -8432.1530  0.6003 
   00413    0.4012   -8469.9047  0.5993 
   00414    0.4224   -8505.8595  0.6035 
   00415    0.4300   -8525.4358  0.6037 
   00416    0.4080   -8582.5070  0.6090 
   00417    0.4124   -8648.9914  0.6126 
   00418    0.4012   -8612.9333  0.6038 
   00419    0.3876   -8631.0068  0.6123 
   00420    0.4220   -8608.3084  0.6129 
   00421    0.4100   -8582.2925  0.6145 
   00422    0.4176   -8535.7852  0.6092 
   00423    0.4016   -8531.8308  0.6084 
   00424    0.4192   -8568.3711  0.6089 
   00425    0.4252   -8540.7073  0.6124 
   00426    0.4080   -8519.1073  0.6054 
   00427    0.4152   -8500.8575  0.6041 
   00428    0.4212   -8482.0909  0.6074 
   00429    0.4192   -8494.0598  0.6071 
   00430    0.4092   -8502.3424  0.6090 
   00431    0.4208   -8501.3447  0.6037 
   00432    0.4060   -8545.3956  0.6058 
   00433    0.4092   -8507.3083  0.5995 
   00434    0.4156   -8508.6033  0.5924 
   00435    0.4108   -8534.2525  0.5928 
   00436    0.4080   -8557.0195  0.5912 
   00437    0.4168   -8562.8037  0.5919 
   00438    0.4116   -8538.2797  0.5940 
   00439    0.4312   -8546.5049  0.5927 
   00440    0.4324   -8604.7665  0.5966 
   00441    0.4112   -8599.8029  0.6037 
   00442    0.4300   -8587.2429  0.6067 
   00443    0.3988   -8575.1724  0.6102 
   00444    0.4248   -8554.0593  0.6102 
   00445    0.4120   -8502.6069  0.6071 
   00446    0.4200   -8533.7905  0.6044 
   00447    0.4104   -8512.0493  0.6056 
   00448    0.4208   -8490.6766  0.6106 
   00449    0.3996   -8519.8543  0.6105 
   00450    0.4052   -8525.2804  0.6033 
   00451    0.4080   -8493.2487  0.6078 
   00452    0.4228   -8484.3528  0.6046 
   00453    0.4128   -8510.8737  0.6034 
   00454    0.4076   -8525.7138  0.6006 
   00455    0.4068   -8530.8881  0.5956 
   00456    0.4104   -8553.0427  0.5906 
   00457    0.4108   -8552.7841  0.5913 
   00458    0.4136   -8516.9195  0.5955 
   00459    0.4032   -8496.9044  0.5913 
   00460    0.4200   -8499.6811  0.5970 
   00461    0.4036   -8519.6244  0.6018 
   00462    0.3980   -8488.4114  0.6003 
   00463    0.4284   -8537.3716  0.6075 
   00464    0.4064   -8554.9314  0.6082 
   00465    0.4132   -8561.5374  0.6071 
   00466    0.4004   -8572.6083  0.6159 
   00467    0.4104   -8577.8768  0.6134 
   00468    0.3824   -8611.9855  0.6190 
   00469    0.4180   -8580.6516  0.6237 
   00470    0.4032   -8577.7096  0.6241 
   00471    0.4044   -8553.6935  0.6188 
   00472    0.4004   -8583.8983  0.6250 
   00473    0.3936   -8559.9601  0.6211 
   00474    0.4100   -8545.4063  0.6234 
   00475    0.4248   -8568.7113  0.6319 
   00476    0.4036   -8602.2211  0.6343 
   00477    0.4000   -8587.1138  0.6266 
   00478    0.3972   -8636.4804  0.6260 
   00479    0.3960   -8641.5361  0.6286 
   00480    0.4064   -8681.0222  0.6343 
   00481    0.4136   -8676.2628  0.6412 
   00482    0.3888   -8660.4023  0.6346 
   00483    0.4116   -8681.0331  0.6356 
   00484    0.3980   -8615.8841  0.6404 
   00485    0.4060   -8561.3475  0.6393 
   00486    0.4028   -8535.7409  0.6346 
   00487    0.3852   -8554.0949  0.6354 
   00488    0.4092   -8598.3760  0.6405 
   00489    0.4100   -8604.7065  0.6423 
   00490    0.4160   -8629.4931  0.6437 
   00491    0.3976   -8631.3101  0.6430 
   00492    0.4112   -8608.5368  0.6389 
   00493    0.3956   -8577.5256  0.6388 
   00494    0.4116   -8534.0363  0.6329 
   00495    0.3884   -8540.4151  0.6315 
   00496    0.3956   -8550.8491  0.6264 
   00497    0.4064   -8569.4441  0.6279 
   00498    0.4152   -8541.0543  0.6254 
   00499    0.4204   -8520.5800  0.6203 
   00500    0.3900   -8537.1540  0.6238 
   00501    0.4176   -8571.1818  0.6326 
   00502    0.3980   -8552.4517  0.6384 
   00503    0.4056   -8502.1055  0.6405 
   00504    0.4144   -8482.3408  0.6423 
   00505    0.3964   -8544.2780  0.6434 
   00506    0.4120   -8551.4339  0.6450 
   00507    0.4232   -8558.0461  0.6464 
   00508    0.3912   -8565.8751  0.6405 
   00509    0.3908   -8549.8669  0.6328 
   00510    0.4132   -8582.1039  0.6350 
   00511    0.4112   -8573.4189  0.6341 
   00512    0.4124   -8553.8290  0.6345 
   00513    0.4036   -8508.5526  0.6335 
   00514    0.4252   -8521.7926  0.6326 
   00515    0.4236   -8540.4133  0.6329 
   00516    0.4064   -8543.5973  0.6406 
   00517    0.4004   -8576.8822  0.6424 
   00518    0.4136   -8559.6050  0.6410 
   00519    0.4084   -8543.2671  0.6376 
   00520    0.4020   -8550.7867  0.6401 
   00521    0.4160   -8559.2216  0.6402 
   00522    0.4328   -8563.9154  0.6356 
   00523    0.4008   -8567.5273  0.6327 
   00524    0.4152   -8541.4985  0.6336 
   00525    0.4284   -8537.4439  0.6340 
   00526    0.4164   -8515.1208  0.6287 
   00527    0.4140   -8545.6304  0.6267 
   00528    0.3944   -8549.5798  0.6262 
   00529    0.3932   -8571.6464  0.6271 
   00530    0.3936   -8607.0922  0.6295 
   00531    0.4168   -8591.4268  0.6279 
   00532    0.4080   -8585.5481  0.6289 
   00533    0.3988   -8530.8784  0.6318 
   00534    0.4132   -8522.3991  0.6391 
   00535    0.4276   -8581.1366  0.6342 
   00536    0.4108   -8560.9857  0.6395 
   00537    0.4168   -8545.8210  0.6354 
   00538    0.3988   -8570.0331  0.6366 
   00539    0.4128   -8546.5443  0.6372 
   00540    0.4096   -8591.8716  0.6405 
   00541    0.4036   -8575.8767  0.6413 
   00542    0.4156   -8567.4195  0.6352 
   00543    0.4240   -8559.4012  0.6323 
   00544    0.4116   -8584.3672  0.6432 
   00545    0.4240   -8626.6739  0.6473 
   00546    0.4096   -8573.5127  0.6425 
   00547    0.4184   -8567.4632  0.6460 
   00548    0.4068   -8542.9901  0.6438 
   00549    0.4096   -8525.0742  0.6348 
   00550    0.4264   -8534.0168  0.6347 
   00551    0.4216   -8580.6224  0.6329 
   00552    0.3940   -8584.5622  0.6301 
   00553    0.4056   -8568.7999  0.6342 
   00554    0.4012   -8555.8412  0.6391 
   00555    0.4072   -8596.9041  0.6357 
   00556    0.4092   -8570.6599  0.6409 
   00557    0.3980   -8555.9277  0.6435 
   00558    0.4068   -8553.7980  0.6416 
   00559    0.4044   -8576.4780  0.6464 
   00560    0.4120   -8564.2387  0.6396 
   00561    0.4068   -8576.9744  0.6441 
   00562    0.3920   -8591.9928  0.6472 
   00563    0.4256   -8531.3027  0.6500 
   00564    0.4064   -8579.6981  0.6525 
   00565    0.4052   -8601.0993  0.6583 
   00566    0.4096   -8610.4882  0.6545 
   00567    0.4004   -8547.4996  0.6502 
   00568    0.4216   -8524.6668  0.6542 
   00569    0.3920   -8547.7845  0.6574 
   00570    0.4172   -8549.7544  0.6553 
   00571    0.4112   -8579.9545  0.6563 
   00572    0.3948   -8552.7806  0.6558 
   00573    0.4064   -8568.4908  0.6607 
   00574    0.4116   -8598.5217  0.6582 
   00575    0.4128   -8558.1058  0.6557 
   00576    0.4256   -8557.4960  0.6549 
   00577    0.3944   -8546.4433  0.6591 
   00578    0.4084   -8558.1820  0.6607 
   00579    0.4156   -8566.8769  0.6612 
   00580    0.4120   -8542.8842  0.6617 
   00581    0.4036   -8565.2050  0.6634 
   00582    0.4068   -8598.3099  0.6630 
   00583    0.4064   -8579.9258  0.6590 
   00584    0.4088   -8633.5872  0.6644 
   00585    0.4172   -8576.7018  0.6693 
   00586    0.4020   -8610.3796  0.6768 
   00587    0.4040   -8609.2992  0.6758 
   00588    0.4072   -8586.4719  0.6791 
   00589    0.3956   -8566.6922  0.6777 
   00590    0.4120   -8568.7657  0.6725 
   00591    0.3968   -8576.3446  0.6653 
   00592    0.4180   -8601.2038  0.6723 
   00593    0.4148   -8614.4444  0.6726 
   00594    0.3988   -8610.1344  0.6711 
   00595    0.3988   -8638.6430  0.6695 
   00596    0.4164   -8676.2243  0.6734 
   00597    0.4060   -8633.7752  0.6687 
   00598    0.4032   -8600.4717  0.6717 
   00599    0.4076   -8600.7266  0.6756 
   00600    0.4060   -8598.2855  0.6801 
   00601    0.4100   -8554.7942  0.6758 
   00602    0.4016   -8577.3844  0.6789 
   00603    0.4132   -8571.6908  0.6818 
   00604    0.3972   -8579.4845  0.6866 
   00605    0.4076   -8569.0216  0.6853 
   00606    0.4028   -8550.2532  0.6887 
   00607    0.4240   -8552.5781  0.6888 
   00608    0.4180   -8568.9876  0.6900 
   00609    0.4096   -8612.1440  0.6894 
   00610    0.4204   -8619.8191  0.6870 
   00611    0.3932   -8592.2158  0.6899 
   00612    0.3952   -8567.0103  0.6915 
   00613    0.4296   -8536.8426  0.6947 
   00614    0.4172   -8483.3107  0.6879 
   00615    0.4180   -8488.5868  0.6873 
   00616    0.4172   -8549.9447  0.6909 
   00617    0.3780   -8550.6780  0.6949 
   00618    0.4056   -8558.4567  0.6919 
   00619    0.4076   -8620.2782  0.6915 
   00620    0.4124   -8615.6269  0.6983 
   00621    0.4156   -8587.6963  0.7040 
   00622    0.4164   -8581.4737  0.7018 
   00623    0.4148   -8586.9486  0.7051 
   00624    0.4216   -8569.7904  0.7054 
