#=====================================================
# File created:        Mon-11-Mar-2024-at-08-17-50AM
# Size of lattice:     50x50
# Number of MC steps:  1000
# Reduced temperature: 0.650
# Run time (s):        13.514918
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00057    0.4052   -7616.2663  0.4585 
   00058    0.4148   -7626.6527  0.4511 
   00059    0.4148   -7596.3115  0.4471 
   00060    0.4020   -7580.8628  0.4395 
   00061    0.4160   -7597.6856  0.4436 
   00062    0.4240   -7600.4105  0.4478 
   00063    0.4180   -7594.7144  0.4497 
   00064    0.4280   -7644.3909  0.4530 
   00065    0.4160   -7726.3236  0.4491 
   00066    0.4144   -7629.6373  0.4468 
   00067    0.3932   -7648.8832  0.4478 
   00068    0.4060   -7638.7949  0.4526 
   00069    0.4072   -7652.2901  0.4522 
   00070    0.4116   -7684.4925  0.4534 
   00071    0.4164   -7631.2392  0.4470 
   00072    0.4032   -7668.6113  0.4445 
   00073    0.3888   -7687.6644  0.4465 
   00074    0.4172   -7700.8365  0.4407 
   00075    0.4152   -7688.1470  0.4458 
   00076    0.4080   -7646.0746  0.4473 
   00077    0.4344   -7633.4326  0.4427 
   00078    0.4004   -7678.7625  0.4454 
   00079    0.4176   -7709.8884  0.4453 
   00080    0.4168   -7703.4692  0.4502 
   00081    0.4128   -7747.0916  0.4440 
   00082    0.4132   -7684.9633  0.4432 
   00083    0.4076   -7715.2090  0.4409 
   00084    0.4176   -7695.5878  0.4376 
   00085    0.4048   -7625.2592  0.4384 
   00086    0.4364   -7654.4629  0.4397 
   00087    0.4308   -7706.3378  0.4397 
   00088    0.4268   -7761.6563  0.4438 
   00089    0.4072   -7814.1293  0.4511 
   00090    0.4060   -7786.8022  0.4575 
   00091    0.3992   -7693.8172  0.4594 
   00092    0.4104   -7679.3858  0.4553 
   00093    0.4192   -7693.6587  0.4608 
   00094    0.4008   -7709.2545  0.4537 
   00095    0.4128   -7780.4359  0.4578 
   00096    0.4044   -7778.4909  0.4580 
   00097    0.4168   -7744.5999  0.4563 
   00098    0.4044   -7757.5546  0.4596 
   00099    0.3976   -7777.8425  0.4627 
   00100    0.4120   -7761.0250  0.4579 
   00101    0.4196   -7741.5145  0.4636 
   00102    0.4036   -7751.8057  0.4683 
   00103    0.4220   -7784.8636  0.4722 
   00104    0.4180   -7792.6019  0.4780 
   00105    0.4116   -7862.7507  0.4748 
   00106    0.4168   -7797.5532  0.4715 
   00107    0.4092   -7787.2641  0.4721 
   00108    0.4184   -7826.3859  0.4777 
   00109    0.3900   -7854.9988  0.4716 
   00110    0.4184   -7828.9146  0.4712 
   00111    0.4084   -7754.3845  0.4671 
   00112    0.3972   -7777.0328  0.4706 
   00113    0.4056   -7785.2191  0.4709 
   00114    0.4280   -7823.7832  0.4668 
   00115    0.4024   -7802.1188  0.4758 
   00116    0.3936   -7780.3675  0.4808 
   00117    0.4196   -7839.9319  0.4802 
   00118    0.4024   -7827.5909  0.4814 
   00119    0.4008   -7863.0804  0.4835 
   00120    0.4072   -7860.8921  0.4776 
   00121    0.4068   -7814.3474  0.4827 
   00122    0.4112   -7832.4477  0.4817 
   00123    0.4080   -7859.0917  0.4816 
   00124    0.4048   -7824.6985  0.4777 
   00125    0.3988   -7825.4949  0.4772 
   00126    0.4004   -7855.5483  0.4732 
   00127    0.4012   -7851.0150  0.4774 
   00128    0.4028   -7844.1650  0.4765 
   00129    0.3992   -7869.4984  0.4770 
   00130    0.3956   -7860.4250  0.4788 
   00131    0.3996   -7835.1729  0.4767 
   00132    0.4072   -7831.2836  0.4807 
   00133    0.4096   -7873.0457  0.4807 
   00134    0.4080   -7838.3133  0.4762 
   00135    0.4200   -7772.9329  0.4773 
   00136    0.4264   -7793.6738  0.4761 
   00137    0.4084   -7800.5131  0.4794 
   00138    0.4080   -7891.4586  0.4790 
   00139    0.4056   -7940.1266  0.4902 
   00140    0.4224   -7947.2152  0.4936 
   00141    0.4084   -7984.0238  0.4958 
   00142    0.4140   -7951.0490  0.4968 
   00143    0.3948   -7964.5371  0.5002 
   00144    0.4048   -7951.9998  0.4997 
   00145    0.4072   -7969.0168  0.5070 
   00146    0.4148   -7924.9667  0.5032 
   00147    0.4092   -7896.0276  0.4996 
   00148    0.3932   -7865.2510  0.4935 
   00149    0.4024   -7881.3829  0.4906 
   00150    0.4116   -7919.8019  0.4876 
   00151    0.3876   -7870.3891  0.4836 
   00152    0.4168   -7803.9971  0.4846 
   00153    0.4016   -7864.1046  0.4881 
   00154    0.4068   -7856.8405  0.4881 
   00155    0.3960   -7845.9892  0.4839 
   00156    0.4048   -7879.5365  0.4901 
   00157    0.4096   -7981.7802  0.4937 
   00158    0.3884   -7995.3984  0.4959 
   00159    0.4136   -7908.6345  0.4937 
   00160    0.4136   -7894.4288  0.4898 
   00161    0.4004   -7899.4409  0.4933 
   00162    0.4188   -7938.5718  0.4867 
   00163    0.4168   -7908.5161  0.4843 
   00164    0.4040   -7892.4317  0.4884 
   00165    0.3968   -7893.8488  0.4933 
   00166    0.4056   -7900.5429  0.4964 
   00167    0.4100   -7900.6098  0.4977 
   00168    0.4100   -7875.5141  0.5004 
   00169    0.4052   -7897.4695  0.4995 
   00170    0.4072   -7883.9901  0.5018 
   00171    0.3940   -7918.1744  0.5048 
   00172    0.3996   -7865.1584  0.5026 
   00173    0.4116   -7845.3402  0.4987 
   00174    0.4228   -7881.3511  0.4985 
   00175    0.3964   -7906.9429  0.5015 
   00176    0.4088   -7926.1820  0.5058 
   00177    0.3976   -7990.6644  0.5074 
   00178    0.3936   -8019.6421  0.5050 
   00179    0.3908   -7958.5536  0.4992 
   00180    0.3996   -7948.6199  0.4974 
   00181    0.3812   -7952.8898  0.4954 
   00182    0.4092   -7904.1871  0.4941 
   00183    0.4104   -7820.5067  0.4921 
   00184    0.4096   -7855.6052  0.4870 
   00185    0.4032   -7820.7008  0.4929 
   00186    0.3928   -7832.5282  0.4933 
   00187    0.3972   -7876.6953  0.5013 
   00188    0.4064   -7866.5983  0.5098 
   00189    0.4048   -7936.1150  0.5068 
   00190    0.3908   -7957.3153  0.5134 
   00191    0.4156   -7924.4132  0.5215 
   00192    0.3940   -7999.2852  0.5256 
   00193    0.3828   -7989.4100  0.5270 
   00194    0.4132   -7997.6229  0.5266 
   00195    0.4128   -7996.4370  0.5219 
   00196    0.4028   -8014.2436  0.5238 
   00197    0.3964   -7982.9332  0.5219 
   00198    0.3900   -7980.1802  0.5157 
   00199    0.4140   -7926.3118  0.5183 
   00200    0.4140   -7921.8441  0.5221 
   00201    0.4056   -7923.7428  0.5188 
   00202    0.3972   -7874.0589  0.5164 
   00203    0.4068   -7860.2205  0.5204 
   00204    0.3976   -7857.6112  0.5179 
   00205    0.4008   -7845.4815  0.5218 
   00206    0.4092   -7831.1030  0.5233 
   00207    0.4172   -7854.7980  0.5235 
   00208    0.4052   -7858.2821  0.5219 
   00209    0.4196   -7806.3065  0.5183 
   00210    0.4028   -7868.3903  0.5189 
   00211    0.4300   -7839.3897  0.5174 
   00212    0.3968   -7856.8734  0.5179 
   00213    0.4024   -7805.5182  0.5194 
   00214    0.4028   -7883.5723  0.5281 
   00215    0.4020   -7881.3349  0.5206 
   00216    0.4008   -7897.4304  0.5173 
   00217    0.3908   -7906.6384  0.5217 
   00218    0.4020   -7931.2497  0.5260 
   00219    0.3984   -7933.4683  0.5237 
   00220    0.3968   -7947.4736  0.5246 
   00221    0.3784   -7980.8385  0.5213 
   00222    0.4080   -7940.6340  0.5178 
   00223    0.3944   -7929.8012  0.5189 
   00224    0.4028   -7901.7625  0.5133 
   00225    0.4036   -7854.6118  0.5171 
   00226    0.3992   -7881.2475  0.5140 
   00227    0.3940   -7966.2548  0.5115 
   00228    0.3960   -7880.6513  0.5085 
   00229    0.3988   -7888.4437  0.5160 
   00230    0.4108   -7887.6407  0.5054 
   00231    0.4044   -7858.6069  0.5033 
   00232    0.3932   -7798.2515  0.5000 
   00233    0.4140   -7842.5588  0.5030 
   00234    0.3952   -7958.3377  0.5072 
   00235    0.4004   -7926.4599  0.5039 
   00236    0.3972   -7901.3905  0.5075 
   00237    0.4044   -7890.9745  0.5069 
   00238    0.3884   -7826.1789  0.5087 
   00239    0.4072   -7802.8215  0.5046 
   00240    0.3928   -7883.9789  0.5003 
   00241    0.3964   -7799.1959  0.5017 
   00242    0.4160   -7808.5905  0.5045 
   00243    0.4028   -7818.3466  0.5084 
   00244    0.4128   -7809.0169  0.5163 
   00245    0.4064   -7889.0976  0.5184 
   00246    0.4040   -7881.4507  0.5181 
   00247    0.4028   -7952.6727  0.5223 
   00248    0.3996   -7952.3775  0.5259 
   00249    0.3988   -7887.8357  0.5197 
   00250    0.4216   -7891.1627  0.5213 
   00251    0.4076   -7907.7906  0.5172 
   00252    0.4036   -7903.2476  0.5206 
   00253    0.4048   -7895.9482  0.5188 
   00254    0.4028   -7826.1251  0.5116 
   00255    0.4040   -7926.4109  0.5059 
   00256    0.4012   -7907.2228  0.5090 
   00257    0.3980   -7883.9696  0.5163 
   00258    0.4108   -7888.0228  0.5173 
   00259    0.4172   -7937.3940  0.5121 
   00260    0.3972   -7911.9931  0.5057 
   00261    0.4112   -7899.4942  0.4996 
   00262    0.4224   -7831.8415  0.4937 
   00263    0.4076   -7898.6258  0.4886 
   00264    0.4012   -7901.4166  0.4915 
   00265    0.4024   -7850.2352  0.4911 
   00266    0.4004   -7871.4627  0.4931 
   00267    0.4208   -7812.7293  0.4905 
   00268    0.4108   -7853.5614  0.4984 
   00269    0.4016   -7821.6471  0.4981 
   00270    0.4080   -7842.4958  0.5016 
   00271    0.3948   -7882.4463  0.5142 
   00272    0.4000   -7927.8608  0.5116 
   00273    0.4260   -7883.8963  0.5160 
   00274    0.3904   -7937.1931  0.5202 
   00275    0.4076   -7915.2167  0.5118 
   00276    0.4016   -7916.4810  0.5096 
   00277    0.3988   -7941.5191  0.5156 
   00278    0.4020   -7892.4904  0.5159 
   00279    0.4092   -7913.0404  0.5175 
   00280    0.4084   -7922.0815  0.5103 
   00281    0.4168   -7909.9935  0.5161 
   00282    0.4024   -7888.5877  0.5147 
   00283    0.4032   -7896.9258  0.5229 
   00284    0.3976   -7887.9959  0.5218 
   00285    0.4008   -7888.5391  0.5202 
   00286    0.4164   -7859.2773  0.5177 
   00287    0.4156   -7878.0221  0.5162 
   00288    0.3892   -7848.1231  0.5168 
   00289    0.4056   -7907.2586  0.5139 
   00290    0.4080   -7927.4501  0.5193 
   00291    0.4132   -7953.5659  0.5145 
   00292    0.3932   -7903.7090  0.5211 
   00293    0.3952   -7894.1374  0.5130 
   00294    0.4092   -7839.5872  0.5176 
   00295    0.4160   -7911.6498  0.5207 
   00296    0.4028   -7863.1127  0.5267 
   00297    0.4216   -7890.8480  0.5213 
   00298    0.4096   -7851.6940  0.5153 
   00299    0.4032   -7875.9289  0.5166 
   00300    0.4044   -7818.7254  0.5171 
   00301    0.4068   -7905.0725  0.5149 
   00302    0.4028   -7890.2387  0.5151 
   00303    0.4024   -7884.3168  0.5143 
   00304    0.4120   -7930.4707  0.5200 
   00305    0.4044   -7945.3439  0.5197 
   00306    0.4036   -7969.6596  0.5149 
   00307    0.3988   -8002.1389  0.5095 
   00308    0.4064   -7966.6163  0.5114 
   00309    0.4080   -7969.4543  0.5090 
   00310    0.3988   -7963.7715  0.5138 
   00311    0.4104   -7957.1395  0.5169 
   00312    0.3928   -8003.7769  0.5167 
   00313    0.4136   -7930.3741  0.5128 
   00314    0.4084   -7901.1354  0.5180 
   00315    0.3968   -7945.9496  0.5238 
   00316    0.3872   -7911.6200  0.5232 
   00317    0.3844   -7968.9434  0.5261 
   00318    0.4132   -7880.8335  0.5258 
   00319    0.3892   -7914.7795  0.5239 
   00320    0.3884   -7955.5477  0.5272 
   00321    0.4032   -8031.3895  0.5279 
   00322    0.4088   -7996.8817  0.5327 
   00323    0.4080   -7947.5277  0.5265 
   00324    0.4136   -7942.7145  0.5246 
   00325    0.4016   -7954.2024  0.5308 
   00326    0.4116   -8003.0800  0.5389 
   00327    0.3996   -7945.2602  0.5406 
   00328    0.4036   -7999.3321  0.5355 
   00329    0.4084   -8034.4232  0.5332 
   00330    0.3904   -8044.9019  0.5383 
   00331    0.4200   -7986.2696  0.5393 
   00332    0.4056   -7980.2639  0.5426 
   00333    0.4148   -7917.6882  0.5394 
   00334    0.4156   -7923.4425  0.5385 
   00335    0.4004   -7929.0514  0.5350 
   00336    0.4112   -7873.7236  0.5361 
   00337    0.4040   -7918.4905  0.5398 
   00338    0.4004   -7877.2992  0.5385 
   00339    0.3992   -7887.5489  0.5411 
   00340    0.4076   -7870.7753  0.5469 
   00341    0.4016   -7901.2786  0.5444 
   00342    0.4132   -7891.9603  0.5451 
   00343    0.4052   -7943.5968  0.5472 
   00344    0.4008   -7880.6922  0.5509 
   00345    0.4072   -7893.3308  0.5537 
   00346    0.3972   -7873.1069  0.5526 
   00347    0.4016   -7910.2621  0.5493 
   00348    0.4088   -7903.8918  0.5567 
   00349    0.3796   -7929.0628  0.5605 
   00350    0.4016   -7878.2883  0.5527 
   00351    0.4132   -7876.0088  0.5487 
   00352    0.4244   -7884.5624  0.5549 
   00353    0.4200   -7906.0066  0.5482 
   00354    0.4052   -7793.5293  0.5437 
   00355    0.4028   -7836.3766  0.5452 
   00356    0.3984   -7833.4816  0.5447 
   00357    0.4068   -7890.6754  0.5485 
   00358    0.4000   -7857.6974  0.5505 
   00359    0.4036   -7877.0080  0.5532 
   00360    0.4012   -7909.5782  0.5673 
   00361    0.4056   -7942.0044  0.5747 
   00362    0.3868   -8086.6729  0.5867 
   00363    0.3976   -8111.5031  0.5897 
   00364    0.4060   -8071.8354  0.5953 
   00365    0.4164   -8053.6769  0.5935 
   00366    0.3964   -8091.9688  0.6017 
   00367    0.3908   -8089.1551  0.6042 
   00368    0.3884   -8098.7244  0.6023 
   00369    0.3912   -8043.5495  0.6016 
   00370    0.3916   -7953.6026  0.5949 
   00371    0.4124   -7979.5219  0.5996 
   00372    0.4004   -7984.1896  0.5980 
   00373    0.4068   -7938.0796  0.6063 
   00374    0.4080   -8019.7984  0.6062 
   00375    0.4012   -7997.3750  0.5993 
   00376    0.3996   -7892.7282  0.5905 
   00377    0.3952   -7907.0051  0.5934 
   00378    0.4280   -7847.7615  0.5897 
   00379    0.3732   -7916.1134  0.5939 
   00380    0.3968   -7897.0806  0.5970 
   00381    0.3956   -7888.1558  0.5992 
   00382    0.3868   -7888.7808  0.5940 
   00383    0.4100   -7944.2714  0.6004 
   00384    0.3960   -7972.6844  0.6041 
   00385    0.4052   -7995.7493  0.6049 
   00386    0.3992   -7896.3009  0.6024 
   00387    0.4116   -7898.1549  0.6071 
   00388    0.3956   -7932.1495  0.6154 
   00389    0.4036   -7848.8407  0.6090 
   00390    0.3908   -7892.8530  0.6086 
   00391    0.4184   -7924.8700  0.6067 
   00392    0.4096   -7972.2483  0.6042 
   00393    0.3988   -7904.0192  0.5999 
   00394    0.4092   -7922.4717  0.5948 
   00395    0.4128   -7971.5232  0.5982 
   00396    0.3952   -7891.1402  0.5967 
   00397    0.4088   -7939.2628  0.5973 
   00398    0.4164   -7920.6020  0.5995 
   00399    0.4168   -7903.4457  0.5963 
   00400    0.4064   -7882.0868  0.5997 
   00401    0.3976   -7916.8809  0.5986 
   00402    0.4100   -7939.8422  0.5986 
   00403    0.4120   -8030.3031  0.6054 
   00404    0.3928   -7978.3681  0.6035 
   00405    0.3852   -7922.6509  0.6054 
   00406    0.3976   -7887.2500  0.5989 
   00407    0.3948   -7907.2736  0.6025 
   00408    0.3940   -7922.4022  0.5979 
   00409    0.3992   -7980.4635  0.5988 
   00410    0.4168   -7993.0813  0.6077 
   00411    0.4044   -7992.8732  0.6117 
   00412    0.4144   -7937.9728  0.6078 
   00413    0.3940   -7936.0154  0.6168 
   00414    0.4032   -7923.0418  0.6111 
   00415    0.4100   -7961.4541  0.6132 
   00416    0.3892   -7879.5161  0.6093 
   00417    0.4096   -7908.9386  0.6007 
   00418    0.3884   -7912.7043  0.5919 
   00419    0.4148   -7907.7669  0.5863 
   00420    0.4040   -7930.2773  0.5844 
   00421    0.4172   -7933.3003  0.5842 
   00422    0.3944   -7898.5779  0.5759 
   00423    0.3944   -7936.9205  0.5772 
   00424    0.4188   -7932.8213  0.5791 
   00425    0.4056   -7948.4886  0.5799 
   00426    0.4172   -7915.1155  0.5822 
   00427    0.3976   -7921.3116  0.5858 
   00428    0.4100   -7844.7163  0.5891 
   00429    0.4040   -7865.1860  0.5815 
   00430    0.4040   -7878.3876  0.5844 
   00431    0.4144   -7910.9269  0.5837 
   00432    0.4180   -7925.5675  0.5837 
   00433    0.4092   -7857.9500  0.5809 
   00434    0.4084   -7854.4441  0.5838 
   00435    0.4204   -7904.5251  0.5876 
   00436    0.4064   -7919.8298  0.5919 
   00437    0.4032   -7925.1820  0.5901 
   00438    0.4000   -7911.2775  0.5970 
   00439    0.4140   -7841.9493  0.5934 
   00440    0.4240   -7850.5420  0.5877 
   00441    0.4116   -7862.2390  0.5881 
   00442    0.4056   -7874.3164  0.5887 
   00443    0.4100   -7814.7601  0.5786 
   00444    0.4196   -7854.6635  0.5780 
   00445    0.4048   -7847.6146  0.5855 
   00446    0.4076   -7945.4119  0.5921 
   00447    0.4024   -7875.0703  0.5966 
   00448    0.4116   -7921.8854  0.5950 
   00449    0.3968   -7851.7755  0.5916 
   00450    0.4060   -7873.7673  0.5921 
   00451    0.4028   -7909.2750  0.5935 
   00452    0.3984   -7922.1527  0.5888 
   00453    0.3872   -7919.4186  0.5858 
   00454    0.3892   -7968.0424  0.5871 
   00455    0.4200   -7934.2160  0.5890 
   00456    0.4260   -7977.6041  0.5903 
   00457    0.4012   -7992.1680  0.5890 
   00458    0.4076   -7982.5359  0.5911 
   00459    0.4100   -7913.4543  0.5882 
   00460    0.3960   -7900.1598  0.5870 
   00461    0.3828   -7949.8158  0.5901 
   00462    0.4020   -7912.5957  0.5910 
   00463    0.4064   -7959.3419  0.5869 
   00464    0.4020   -7918.1898  0.5926 
   00465    0.3948   -7949.5750  0.5946 
   00466    0.4124   -7958.4977  0.5977 
   00467    0.4024   -8036.2885  0.6046 
   00468    0.3780   -7974.8716  0.5982 
   00469    0.3980   -7997.6370  0.5940 
   00470    0.4024   -7945.4541  0.5976 
   00471    0.4068   -7953.4462  0.5960 
   00472    0.4008   -7988.3814  0.5954 
   00473    0.4012   -7978.8005  0.6007 
   00474    0.3860   -8026.4252  0.6025 
   00475    0.4060   -8027.7234  0.6001 
   00476    0.4044   -8015.3066  0.5998 
   00477    0.3916   -8025.8390  0.6003 
   00478    0.4216   -7995.2898  0.6037 
   00479    0.4128   -7992.1987  0.6050 
   00480    0.3872   -7945.4906  0.6130 
   00481    0.4088   -7942.0532  0.6137 
   00482    0.4016   -7903.3408  0.6084 
   00483    0.4048   -7937.1865  0.6078 
   00484    0.4048   -7888.0964  0.6088 
   00485    0.4160   -7854.3360  0.6082 
   00486    0.4032   -7851.6940  0.6031 
   00487    0.3956   -7836.5947  0.6051 
   00488    0.4040   -7865.2133  0.6032 
   00489    0.4084   -7848.8858  0.6023 
   00490    0.4060   -7875.3988  0.6095 
   00491    0.4108   -7823.4871  0.6075 
   00492    0.4140   -7812.2157  0.6112 
   00493    0.4108   -7864.8443  0.6126 
   00494    0.4012   -7907.1053  0.6097 
   00495    0.4060   -7899.2200  0.6118 
   00496    0.3864   -7942.4180  0.6149 
   00497    0.3952   -7853.9831  0.6052 
   00498    0.4100   -7916.1908  0.6076 
   00499    0.3924   -7931.0586  0.6053 
   00500    0.4008   -7937.4006  0.6075 
   00501    0.4088   -7957.0882  0.6199 
   00502    0.3884   -8035.9462  0.6228 
   00503    0.3860   -8056.1226  0.6288 
   00504    0.3940   -7982.5245  0.6192 
   00505    0.4036   -7913.4297  0.6157 
   00506    0.4104   -7915.9630  0.6181 
   00507    0.4244   -7903.1858  0.6185 
   00508    0.3988   -7869.2628  0.6261 
   00509    0.4088   -7888.5730  0.6263 
   00510    0.4124   -7876.1687  0.6303 
   00511    0.4084   -7902.8854  0.6244 
   00512    0.3960   -7884.9049  0.6244 
   00513    0.4032   -7852.5217  0.6204 
   00514    0.4060   -7825.5179  0.6232 
   00515    0.4096   -7762.5329  0.6173 
   00516    0.4128   -7799.6742  0.6164 
   00517    0.3980   -7780.5235  0.6085 
   00518    0.4120   -7807.9914  0.6146 
   00519    0.4264   -7805.7115  0.6100 
   00520    0.4152   -7865.0234  0.6152 
   00521    0.4216   -7793.3611  0.6153 
   00522    0.4044   -7870.6320  0.6280 
   00523    0.4108   -7928.5428  0.6254 
   00524    0.4100   -7897.6826  0.6317 
   00525    0.4192   -7910.6073  0.6301 
   00526    0.4200   -7896.1650  0.6249 
   00527    0.4056   -7915.0338  0.6248 
   00528    0.4256   -7899.5834  0.6265 
   00529    0.4120   -7916.5896  0.6378 
   00530    0.3896   -7928.3342  0.6392 
   00531    0.4124   -7929.4200  0.6409 
   00532    0.4124   -7941.4119  0.6398 
   00533    0.4120   -7953.9807  0.6517 
   00534    0.4116   -8014.8527  0.6505 
   00535    0.4148   -7987.7504  0.6465 
   00536    0.4108   -7968.8240  0.6394 
   00537    0.4120   -7988.2908  0.6458 
   00538    0.3944   -7995.7856  0.6426 
   00539    0.3916   -8007.0363  0.6319 
   00540    0.4016   -7966.8147  0.6325 
   00541    0.4080   -7931.3103  0.6330 
   00542    0.4128   -7922.7721  0.6288 
   00543    0.4028   -7881.6081  0.6304 
   00544    0.4084   -7840.8341  0.6271 
   00545    0.4148   -7874.9868  0.6319 
   00546    0.3908   -7896.7743  0.6384 
   00547    0.3936   -7903.2059  0.6428 
   00548    0.3860   -7880.3251  0.6360 
   00549    0.3956   -7884.0410  0.6447 
   00550    0.3984   -7836.0701  0.6479 
   00551    0.3992   -7888.8510  0.6479 
   00552    0.4048   -7895.0485  0.6450 
   00553    0.3932   -7928.7511  0.6480 
   00554    0.4120   -7909.0377  0.6428 
   00555    0.3996   -8012.7868  0.6455 
   00556    0.3984   -7999.0610  0.6529 
   00557    0.4052   -7943.2255  0.6439 
   00558    0.3856   -7907.7970  0.6335 
   00559    0.4096   -7884.3922  0.6403 
   00560    0.4140   -7941.6315  0.6479 
   00561    0.3904   -7910.3224  0.6471 
   00562    0.4144   -7943.2561  0.6484 
   00563    0.4244   -7902.2856  0.6483 
   00564    0.3792   -7956.0947  0.6538 
   00565    0.4132   -7900.4866  0.6462 
   00566    0.4060   -7920.0888  0.6524 
   00567    0.3888   -7922.3936  0.6509 
   00568    0.4100   -7894.7231  0.6492 
   00569    0.3992   -7893.0121  0.6497 
   00570    0.4080   -7941.5260  0.6446 
   00571    0.3900   -7982.0512  0.6449 
   00572    0.3876   -7917.3257  0.6414 
   00573    0.4100   -7929.3999  0.6379 
   00574    0.4008   -7927.7713  0.6382 
   00575    0.4040   -7960.3091  0.6344 
   00576    0.3956   -7885.6811  0.6351 
   00577    0.4176   -7965.0099  0.6420 
   00578    0.3856   -7959.2669  0.6491 
   00579    0.4012   -7919.8146  0.6509 
   00580    0.3952   -7921.1244  0.6495 
   00581    0.4072   -7898.8928  0.6473 
   00582    0.3792   -7927.5440  0.6538 
   00583    0.3964   -7921.0631  0.6552 
   00584    0.3948   -7877.9636  0.6532 
   00585    0.4148   -7894.6759  0.6548 
   00586    0.4056   -7886.0348  0.6494 
   00587    0.3912   -7917.0259  0.6504 
   00588    0.4120   -7879.0305  0.6457 
   00589    0.3896   -7916.5661  0.6495 
   00590    0.4140   -7946.7836  0.6456 
   00591    0.3960   -7916.2067  0.6404 
   00592    0.3892   -7907.0047  0.6413 
   00593    0.3960   -7884.2229  0.6399 
   00594    0.4120   -7876.9750  0.6473 
   00595    0.3948   -7890.9201  0.6518 
   00596    0.3932   -7864.7858  0.6431 
   00597    0.4072   -7876.5114  0.6453 
   00598    0.4052   -7877.4857  0.6478 
   00599    0.4048   -7865.9532  0.6422 
   00600    0.4280   -7881.2227  0.6349 
   00601    0.3984   -7855.4259  0.6306 
   00602    0.3976   -7825.7909  0.6296 
   00603    0.4024   -7820.1417  0.6260 
   00604    0.4036   -7830.4612  0.6280 
   00605    0.4036   -7831.4318  0.6307 
   00606    0.4136   -7849.7023  0.6395 
   00607    0.4208   -7856.7202  0.6472 
   00608    0.4016   -7887.4882  0.6439 
   00609    0.4016   -7871.8046  0.6508 
   00610    0.4252   -7901.6695  0.6590 
   00611    0.4020   -7973.7178  0.6608 
   00612    0.4000   -7967.5040  0.6700 
   00613    0.3952   -7957.0611  0.6699 
   00614    0.4016   -7894.2522  0.6651 
   00615    0.3988   -7921.7794  0.6675 
   00616    0.4100   -7948.2114  0.6674 
   00617    0.3932   -7944.4839  0.6626 
   00618    0.4140   -7903.3959  0.6549 
   00619    0.4000   -7929.4006  0.6443 
   00620    0.4068   -7931.2685  0.6466 
   00621    0.3856   -7920.8144  0.6468 
   00622    0.3992   -7916.8218  0.6518 
   00623    0.4016   -7930.1881  0.6492 
   00624    0.3924   -7932.7885  0.6496 
