LebwohlLasher4.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.362, Time: 0.547680 s
         9254410 function calls (8756850 primitive calls) in 4.383 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       24    0.000    0.000    0.005    0.000 cgutils.py:694(get_item_pointer)
       85    0.000    0.000    0.005    0.000 llvm_bindings.py:36(create_pass_manager_builder)
      726    0.002    0.000    0.005    0.000 npydecl.py:25(_handle_inputs)
       49    0.001    0.000    0.005    0.000 enum.py:497(__new__)
      611    0.003    0.000    0.005    0.000 controlflow.py:578(_find_back_edges)
      472    0.000    0.000    0.005    0.000 typed_passes.py:700(get_func_type)
        1    0.000    0.000    0.005    0.005 _adapters.py:8(Message)
        1    0.000    0.000    0.005    0.005 nrt.py:1(<module>)
       10    0.000    0.000    0.005    0.001 _text.py:79(__hash__)
        1    0.000    0.000    0.005    0.005 py3k.py:1(<module>)
     2491    0.001    0.000    0.005    0.000 cpu_options.py:112(_get_values)
      785    0.001    0.000    0.005    0.000 builder.py:738(alloca)
      301    0.001    0.000    0.005    0.000 context.py:8(get_global_context)
        6    0.000    0.000    0.005    0.001 templates.py:1104(method_impl)
     2730    0.002    0.000    0.005    0.000 analysis.py:66(fix_point_progress)
        1    0.000    0.000    0.005    0.005 axis3d.py:1(<module>)
      345    0.000    0.000    0.005    0.000 itanium_mangler.py:107(mangle_identifier)
     1126    0.001    0.000    0.005    0.000 instructions.py:343(__init__)
       70    0.000    0.000    0.005    0.000 callconv.py:768(return_status_propagate)
    73103    0.005    0.000    0.005    0.000 abstract.py:96(key)
    24910    0.005    0.000    0.005    0.000 cpu_options.py:123(<genexpr>)
      506    0.005    0.000    0.005    0.000 {built-in method posix.getcwd}
     9528    0.003    0.000    0.005    0.000 enum.py:686(__call__)
     1022    0.001    0.000    0.005    0.000 builder.py:31(wrapped)
       51    0.005    0.000    0.005    0.000 LebwohlLasher4.py:169(all_energy)
      789    0.000    0.000    0.005    0.000 builder.py:579(icmp_signed)
    47215    0.005    0.000    0.005    0.000 _utils.py:13(is_used)
     1548    0.001    0.000    0.005    0.000 builder.py:281(goto_entry_block)
      200    0.000    0.000    0.005    0.000 static_raise.py:46(match)
       95    0.000    0.000    0.005    0.000 base.py:980(_make_helper)
      261    0.001    0.000    0.005    0.000 _compiler.py:509(_compile_info)
        1    0.000    0.000    0.005    0.005 environment.py:1(<module>)
        1    0.000    0.000    0.005    0.005 ticker.py:1(<module>)
        1    0.000    0.000    0.005    0.005 c_parser.py:1(<module>)
      790    0.002    0.000    0.005    0.000 typeinfer.py:508(fold_arg_vars)
     9800    0.003    0.000    0.005    0.000 errors.py:803(new_error_context)
        1    0.000    0.000    0.005    0.005 _parser.py:1(<module>)
       88    0.002    0.000    0.005    0.000 __init__.py:350(namedtuple)
       48    0.000    0.000    0.005    0.000 codegen.py:1266(_check_llvm_bugs)
     4577    0.002    0.000    0.005    0.000 controlflow.py:102(add_edge)
     2762    0.002    0.000    0.005    0.000 values.py:1058(_to_list)
     3989    0.001    0.000    0.005    0.000 ir_utils.py:2193(<listcomp>)
     1464    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap>:392(cached)
     3384    0.001    0.000    0.004    0.000 base.py:368(insert_func_defn)
        1    0.000    0.000    0.004    0.004 quiver.py:1(<module>)
     1193    0.001    0.000    0.004    0.000 lowering.py:1447(loadvar)
       74    0.000    0.000    0.004    0.000 base.py:984(make_helper)
        1    0.000    0.000    0.004    0.004 font_manager.py:1(<module>)
      105    0.000    0.000    0.004    0.000 packer.py:87(as_arguments)
     2208    0.002    0.000    0.004    0.000 numpy_support.py:125(as_dtype)
     4050    0.002    0.000    0.004    0.000 artist.py:1559(aliased_name)
      488    0.000    0.000    0.004    0.000 models.py:97(traverse_models)
        1    0.000    0.000    0.004    0.004 cm.py:1(<module>)
        1    0.000    0.000    0.004    0.004 defmatrix.py:1(<module>)
        2    0.000    0.000    0.004    0.002 errors.py:1(<module>)
     5945    0.003    0.000    0.004    0.000 controlflow.py:382(_dfs)
        7    0.004    0.001    0.004    0.001 {method 'readlines' of '_io._IOBase' objects}
        5    0.000    0.000    0.004    0.001 arrayobj.py:4197(_parse_empty_args)
     5431    0.002    0.000    0.004    0.000 lowering.py:362(_disable_sroa_like_opt)
        5    0.000    0.000    0.004    0.001 arrayobj.py:4149(_parse_shape)
       13    0.000    0.000    0.004    0.000 static_raise.py:39(_try_infer_constant)
       78    0.000    0.000    0.004    0.000 pythonapi.py:287(err_set_string)
       68    0.000    0.000    0.004    0.000 imputils.py:432(impl_ret_borrowed)
     7056    0.003    0.000    0.004    0.000 typeinfer.py:911(__getitem__)
     1648    0.001    0.000    0.004    0.000 values.py:1121(__init__)
        2    0.000    0.000    0.004    0.002 misc.py:1(<module>)
     2278    0.001    0.000    0.004    0.000 __init__.py:178(sub)
     1332    0.001    0.000    0.004    0.000 instructions.py:201(<listcomp>)
        6    0.000    0.000    0.004    0.001 arrayobj.py:521(setitem_array)
       87    0.000    0.000    0.004    0.000 lowering.py:862(<listcomp>)
        1    0.000    0.000    0.004    0.004 serialize.py:1(<module>)
    73814    0.004    0.000    0.004    0.000 {method 'lstrip' of 'str' objects}
        1    0.000    0.000    0.004    0.004 reader.py:1(<module>)
     2305    0.001    0.000    0.004    0.000 instructions.py:433(descr)
        1    0.000    0.000    0.004    0.004 cgutils.py:1(<module>)
      371    0.000    0.000    0.004    0.000 pathlib.py:1036(open)
     2491    0.003    0.000    0.004    0.000 cpu_options.py:115(<dictcomp>)
        1    0.000    0.000    0.004    0.004 reader.py:45(Reader)
     3214    0.002    0.000    0.004    0.000 target_extension.py:52(get_local_target)
      385    0.000    0.000    0.004    0.000 registry.py:39(target_context)
     1914    0.001    0.000    0.004    0.000 values.py:507(__hash__)
       47    0.000    0.000    0.004    0.000 removerefctpass.py:37(_legalize)
       48    0.001    0.000    0.004    0.000 config.py:92(update)
       94    0.000    0.000    0.004    0.000 controlflow.py:262(backbone)
      118    0.004    0.000    0.004    0.000 {method 'read' of '_io.TextIOWrapper' objects}
      773    0.001    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:567(_get_cached)
        1    0.000    0.000    0.004    0.004 registry.py:29(_toplevel_target_context)
        1    0.000    0.000    0.004    0.004 cpu.py:41(__init__)
       47    0.000    0.000    0.004    0.000 lowering.py:227(extract_function_arguments)
        1    0.000    0.000    0.004    0.004 base.py:225(__init__)
      596    0.001    0.000    0.004    0.000 values.py:806(descr)
    10758    0.003    0.000    0.004    0.000 byteflow.py:1570(get_inst)
        1    0.000    0.000    0.004    0.004 iterative.py:1(<module>)
     2631    0.002    0.000    0.004    0.000 functions.py:78(add_error)
        1    0.001    0.001    0.004    0.004 lapack.py:1(<module>)
        9    0.000    0.000    0.004    0.000 typeconv.py:96(promote_unsafe)
      106    0.003    0.000    0.004    0.000 {built-in method builtins.eval}
        1    0.000    0.000    0.004    0.004 fromnumeric.py:1(<module>)
     1077    0.001    0.000    0.004    0.000 base.py:479(get_value_type)
       18    0.000    0.000    0.004    0.000 rcsetup.py:721(validate_cycler)
      371    0.000    0.000    0.004    0.000 __init__.py:945(_normalized_name)
       47    0.002    0.000    0.004    0.000 controlflow.py:226(_post_doms)
      785    0.001    0.000    0.004    0.000 instructions.py:509(__init__)
      377    0.000    0.000    0.004    0.000 interpreter.py:2145(op_LOAD_FAST)
        2    0.000    0.000    0.004    0.002 ElementTree.py:1(<module>)
       47    0.000    0.000    0.004    0.000 callconv.py:152(decode_arguments)
     2911    0.001    0.000    0.004    0.000 castgraph.py:39(insert)
      658    0.001    0.000    0.004    0.000 builder.py:834(cbranch)
      101    0.000    0.000    0.004    0.000 packer.py:97(<listcomp>)
      674    0.001    0.000    0.004    0.000 builder.py:826(branch)
       47    0.000    0.000    0.004    0.000 config.py:530(reload_config)
      289    0.000    0.000    0.004    0.000 ffi.py:345(__exit__)
    61942    0.004    0.000    0.004    0.000 {method 'copy' of 'dict' objects}
     1362    0.001    0.000    0.004    0.000 values.py:781(__init__)
     1472    0.002    0.000    0.004    0.000 numpy_support.py:387(choose_types)
        2    0.000    0.000    0.004    0.002 linalg.py:1(<module>)
        1    0.000    0.000    0.004    0.004 ExifTags.py:1(<module>)
       87    0.000    0.000    0.004    0.000 typed_passes.py:676(_get_attr_info)
     3666    0.001    0.000    0.004    0.000 compiler_machinery.py:432(get)
      356    0.002    0.000    0.004    0.000 ir_utils.py:1566(find_callname)
       47    0.000    0.000    0.004    0.000 __init__.py:1328(_add_data_doc)
        1    0.000    0.000    0.004    0.004 typeddict.py:1(<module>)
        2    0.000    0.000    0.004    0.002 npdatetime.py:1(<module>)
      345    0.001    0.000    0.004    0.000 itanium_mangler.py:118(<listcomp>)
        2    0.000    0.000    0.004    0.002 imputils.py:362(call_iternext)
      314    0.001    0.000    0.004    0.000 overrides.py:170(decorator)
       47    0.001    0.000    0.004    0.000 typed_passes.py:905(_strip_phi_nodes)
       14    0.000    0.000    0.004    0.000 imputils.py:241(iternext_wrapper)
      290    0.000    0.000    0.004    0.000 removerefctpass.py:44(valid_output)
        1    0.000    0.000    0.004    0.004 typedlist.py:1(<module>)
      100    0.000    0.000    0.004    0.000 deprecation.py:416(make_keyword_only)
     1063    0.001    0.000    0.004    0.000 instructions.py:550(<listcomp>)
     9780    0.003    0.000    0.004    0.000 registry.py:96(__getitem__)
        4    0.000    0.000    0.004    0.001 transforms.py:1(<module>)
     1126    0.001    0.000    0.003    0.000 instructions.py:359(descr)
     6018    0.003    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:128(<listcomp>)
    47788    0.003    0.000    0.003    0.000 event.py:108(kind)
        1    0.000    0.000    0.003    0.003 PngImagePlugin.py:1(<module>)
      420    0.001    0.000    0.003    0.000 typeinfer.py:196(__call__)
       24    0.000    0.000    0.003    0.000 typeinfer.py:776(__call__)
       13    0.000    0.000    0.003    0.000 lowering.py:651(lower_static_raise)
      906    0.000    0.000    0.003    0.000 ssa.py:300(on_assign)
       13    0.000    0.000    0.003    0.000 lowering.py:159(return_exception)
      691    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1146(path_stats)
    10422    0.003    0.000    0.003    0.000 {method 'split' of 'str' objects}
     1428    0.001    0.000    0.003    0.000 types.py:423(wrap_constant_value)
    10557    0.002    0.000    0.003    0.000 ir.py:383(__getattr__)
        1    0.000    0.000    0.003    0.003 hmac.py:1(<module>)
    59996    0.003    0.000    0.003    0.000 {method 'values' of 'dict' objects}
     3342    0.001    0.000    0.003    0.000 byteflow.py:1680(has_active_try)
      764    0.001    0.000    0.003    0.000 pathlib.py:484(_parse_args)
        1    0.000    0.000    0.003    0.003 debuginfo.py:1(<module>)
     7179    0.002    0.000    0.003    0.000 <frozen os>:756(encode)
        4    0.000    0.000    0.003    0.001 arrayobj.py:3503(_make_views)
        1    0.000    0.000    0.003    0.003 generator_methods.py:1(<module>)
       19    0.000    0.000    0.003    0.000 consts.py:85(<genexpr>)
        6    0.000    0.000    0.003    0.001 numbers.py:129(_int_divmod_impl)
       47    0.000    0.000    0.003    0.000 untyped_passes.py:245(run_pass)
       56    0.000    0.000    0.003    0.000 base.py:658(get_return_value)
      117    0.000    0.000    0.003    0.000 typeinfer.py:1490(typeof_const)
       52    0.000    0.000    0.003    0.000 models.py:611(as_argument)
      596    0.001    0.000    0.003    0.000 values.py:794(__init__)
      776    0.001    0.000    0.003    0.000 copy.py:66(copy)
       85    0.003    0.000    0.003    0.000 {built-in method posix.listdir}
        3    0.000    0.000    0.003    0.001 typeconv.py:110(unsafe_unsafe)
    21151    0.003    0.000    0.003    0.000 ffi.py:94(__getattr__)
       11    0.000    0.000    0.003    0.000 arrayobj.py:2659(array_size)
        1    0.000    0.000    0.003    0.003 cpu.py:151(build_list)
        1    0.000    0.000    0.003    0.003 listobj.py:451(build_list)
      272    0.000    0.000    0.003    0.000 module.py:189(functions)
     1257    0.000    0.000    0.003    0.000 event.py:436(on_exit)
      371    0.000    0.000    0.003    0.000 __init__.py:400(_from_text_for)
      108    0.000    0.000    0.003    0.000 typeof.py:90(_typeof_type)
        1    0.000    0.000    0.003    0.003 legend.py:1(<module>)
      736    0.000    0.000    0.003    0.000 numpy_support.py:374(<listcomp>)
     3384    0.001    0.000    0.003    0.000 base.py:372(_insert_getattr_defn)
       10    0.000    0.000    0.003    0.000 npyimpl.py:497(do_ufunc)
        1    0.000    0.000    0.003    0.003 common.py:8(pyparsing_common)
      437    0.000    0.000    0.003    0.000 numbers.py:1331(constant_integer)
        4    0.000    0.000    0.003    0.001 arrayobj.py:3531(_make_view)
        1    0.000    0.000    0.003    0.003 interpreter.py:1(<module>)
        1    0.000    0.000    0.003    0.003 _basic.py:1(<module>)
     1211    0.001    0.000    0.003    0.000 instructions.py:705(descr)
       78    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1655(_fill_cache)
      808    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap>:169(__enter__)
       47    0.000    0.000    0.003    0.000 transforms.py:361(with_lifting)
       24    0.000    0.000    0.003    0.000 context.py:329(resolve_setitem)
     1866    0.001    0.000    0.003    0.000 <frozen _collections_abc>:859(__iter__)
     3384    0.001    0.000    0.003    0.000 base.py:384(_insert_get_constant_defn)
     3384    0.001    0.000    0.003    0.000 base.py:380(_insert_cast_defn)
     3545    0.000    0.000    0.003    0.000 bytecode.py:200(_fetch_opcode)
        7    0.000    0.000    0.003    0.000 numbers.py:1311(literal_int_to_boolean)
       20    0.000    0.000    0.003    0.000 models.py:617(as_return)
      494    0.002    0.000    0.003    0.000 enum.py:242(__set_name__)
     1872    0.001    0.000    0.003    0.000 typeinfer.py:54(add_type)
        3    0.000    0.000    0.003    0.001 version.py:1(<module>)
     3384    0.001    0.000    0.003    0.000 base.py:376(_insert_setattr_defn)
        1    0.000    0.000    0.003    0.003 artist.py:1(<module>)
      232    0.000    0.000    0.003    0.000 callconv.py:839(type_may_always_need_nrt)
       47    0.000    0.000    0.003    0.000 transforms.py:524(find_setupwiths)
       47    0.000    0.000    0.003    0.000 byteflow.py:203(_prune_phis)
     7437    0.001    0.000    0.003    0.000 templates.py:361(<genexpr>)
     1637    0.002    0.000    0.003    0.000 interpreter.py:1815(get)
     5562    0.003    0.000    0.003    0.000 {method 'isatty' of '_io.TextIOWrapper' objects}
      196    0.000    0.000    0.003    0.000 interpreter.py:1558(_end_current_block)
     5234    0.002    0.000    0.003    0.000 context.py:250(_get_attribute_templates)
        7    0.000    0.000    0.003    0.000 base.py:734(is_true)
     4577    0.003    0.000    0.003    0.000 controlflow.py:367(_add_edge)
     1519    0.002    0.000    0.003    0.000 ir.py:1156(define)
       47    0.000    0.000    0.003    0.000 packer.py:104(from_arguments)
     1222    0.000    0.000    0.003    0.000 compiler_machinery.py:201(add_pass)
        1    0.000    0.000    0.003    0.003 _methods.py:1(<module>)
       14    0.000    0.000    0.003    0.000 rangeobj.py:149(iternext)
      150    0.000    0.000    0.003    0.000 errors.py:322(indicate)
    49417    0.003    0.000    0.003    0.000 {built-in method builtins.id}
     4857    0.002    0.000    0.003    0.000 values.py:871(__iter__)
        1    0.000    0.000    0.003    0.003 table.py:1(<module>)
        3    0.000    0.000    0.003    0.001 patches.py:2184(__init_subclass__)
     4932    0.002    0.000    0.003    0.000 compiler_machinery.py:429(is_registered)
      381    0.000    0.000    0.003    0.000 pathlib.py:868(__new__)
      371    0.000    0.000    0.003    0.000 __init__.py:795(joinpath)
      272    0.000    0.000    0.003    0.000 module.py:248(_dispose)
        6    0.000    0.000    0.003    0.000 patches.py:2226(pprint_styles)
      402    0.000    0.000    0.003    0.000 contextlib.py:490(enter_context)
      187    0.000    0.000    0.003    0.000 static_getitem.py:147(match)
       60    0.000    0.000    0.003    0.000 __init__.py:817(_open_file_or_url)
     1022    0.001    0.000    0.003    0.000 instructions.py:30(descr)
    21019    0.003    0.000    0.003    0.000 controlflow.py:117(successors)
      909    0.001    0.000    0.003    0.000 cffi_utils.py:39(is_cffi_func)
       47    0.000    0.000    0.003    0.000 transforms.py:529(find_ranges)
     3328    0.001    0.000    0.003    0.000 byteflow.py:1573(advance_pc)
        1    0.000    0.000    0.003    0.003 pathlib.py:1(<module>)
     1045    0.000    0.000    0.003    0.000 itanium_mangler.py:63(_escape_string)
      759    0.000    0.000    0.003    0.000 __init__.py:402(<genexpr>)
        9    0.000    0.000    0.003    0.000 arrayobj.py:4153(safecast_intp)
      447    0.000    0.000    0.003    0.000 models.py:650(set)
      125    0.000    0.000    0.003    0.000 extending.py:396(intrinsic)
     1256    0.001    0.000    0.003    0.000 functools.py:818(dispatch)
      384    0.000    0.000    0.003    0.000 pathlib.py:504(_from_parts)
      113    0.000    0.000    0.003    0.000 base.py:431(insert_const_string)
    14189    0.002    0.000    0.003    0.000 ir.py:255(__hash__)
      344    0.000    0.000    0.003    0.000 containers.py:256(__unliteral__)
        1    0.000    0.000    0.003    0.003 numerictypes.py:1(<module>)
        1    0.000    0.000    0.003    0.003 builtins.py:390(next_impl)
     3342    0.002    0.000    0.003    0.000 byteflow.py:1664(get_top_block)
      125    0.000    0.000    0.003    0.000 extending.py:433(_intrinsic)
     1222    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1421(_path_importer_cache)
     1824    0.002    0.000    0.003    0.000 functions.py:245(__init__)
        1    0.000    0.000    0.003    0.003 cm.py:33(_gen_cmap_registry)
      424    0.000    0.000    0.003    0.000 cgutils.py:435(add_global_variable)
      189    0.000    0.000    0.003    0.000 cgutils.py:682(unpack_tuple)
       47    0.000    0.000    0.003    0.000 packer.py:109(<listcomp>)
      136    0.000    0.000    0.003    0.000 arrayobj.py:54(mark_positive)
     1590    0.002    0.000    0.003    0.000 ir.py:1264(find_exprs)
        1    0.000    0.000    0.003    0.003 _csr.py:1(<module>)
     1795    0.001    0.000    0.003    0.000 warnings.py:165(simplefilter)
     7427    0.001    0.000    0.003    0.000 _parser.py:254(get)
    16440    0.002    0.000    0.003    0.000 analysis.py:69(<genexpr>)
        1    0.000    0.000    0.003    0.003 _lil.py:1(<module>)
        5    0.000    0.000    0.003    0.001 numbers.py:189(int_rem_impl)
       85    0.000    0.000    0.003    0.000 transforms.py:93(populate)
  235/219    0.000    0.000    0.003    0.000 typing.py:352(inner)
    18641    0.002    0.000    0.003    0.000 _utils.py:71(_stringify_metadata)
       12    0.000    0.000    0.003    0.000 castgraph.py:128(safe)
        1    0.000    0.000    0.003    0.003 arrayobj.py:4810(<lambda>)
     3528    0.001    0.000    0.003    0.000 ir.py:583(<genexpr>)
        1    0.000    0.000    0.003    0.003 arrayobj.py:4737(_as_layout_array)
       35    0.000    0.000    0.003    0.000 options.py:30(parse_as_flags)
     1044    0.001    0.000    0.003    0.000 instructions.py:140(<listcomp>)
        1    0.000    0.000    0.003    0.003 arrayobj.py:4678(_array_copy)
     2431    0.002    0.000    0.003    0.000 ir.py:1535(get_definition)
      243    0.000    0.000    0.003    0.000 base.py:510(get_constant)
        1    0.000    0.000    0.003    0.003 parallel.py:1(<module>)
      186    0.000    0.000    0.003    0.000 typeinfer.py:217(__call__)
      152    0.000    0.000    0.003    0.000 builder.py:320(if_else)
2881/2878    0.001    0.000    0.003    0.000 types.py:121(_to_string)
      136    0.000    0.000    0.003    0.000 arrayobj.py:43(set_range_metadata)
     4708    0.001    0.000    0.003    0.000 {built-in method builtins.all}
        1    0.000    0.000    0.003    0.003 cpu.py:48(init)
      957    0.000    0.000    0.003    0.000 values.py:452(_to_string)
     2406    0.002    0.000    0.003    0.000 {method 'sub' of 're.Pattern' objects}
     4334    0.002    0.000    0.003    0.000 {built-in method _functools.reduce}
    10126    0.002    0.000    0.003    0.000 _parser.py:164(__getitem__)
        6    0.000    0.000    0.003    0.000 patches.py:2230(<listcomp>)
      150    0.000    0.000    0.003    0.000 errors.py:325(highlight)
        1    0.000    0.000    0.003    0.003 arrayobj.py:5460(_do_concatenate)
      488    0.000    0.000    0.003    0.000 models.py:101(<listcomp>)
       73    0.000    0.000    0.003    0.000 decorators.py:26(jit)
      117    0.000    0.000    0.003    0.000 packer.py:115(assign_names)
     1298    0.000    0.000    0.002    0.000 builder.py:290(_branch_helper)
     6804    0.002    0.000    0.002    0.000 {method 'expandtabs' of 'str' objects}
     1113    0.001    0.000    0.002    0.000 typeinfer.py:1180(check_var)
      189    0.000    0.000    0.002    0.000 cgutils.py:689(<listcomp>)
        7    0.000    0.000    0.002    0.000 tokenize.py:392(open)
      409    0.000    0.000    0.002    0.000 rcsetup.py:307(validate_color)
      308    0.000    0.000    0.002    0.000 base.py:451(insert_unique_const)
        9    0.000    0.000    0.002    0.000 typeconv.py:84(unsafe)
     1709    0.001    0.000    0.002    0.000 ir_utils.py:1531(get_definition)
      219    0.000    0.000    0.002    0.000 templates.py:1275(decorator)
        1    0.000    0.000    0.002    0.002 cyaml.py:1(<module>)
        2    0.000    0.000    0.002    0.001 readers.py:1(<module>)
       48    0.000    0.000    0.002    0.000 codegen.py:569(create_ir_module)
      767    0.001    0.000    0.002    0.000 pathlib.py:56(parse_parts)
        1    0.000    0.000    0.002    0.002 _secondary_axes.py:1(<module>)
    35084    0.002    0.000    0.002    0.000 {method 'rstrip' of 'str' objects}
      245    0.002    0.000    0.002    0.000 templates.py:1144(make_overload_attribute_template)
      131    0.000    0.000    0.002    0.000 dispatcher.py:101(fold_argument_types)
       11    0.000    0.000    0.002    0.000 core.py:1076(parse_string)
     4809    0.001    0.000    0.002    0.000 abstract.py:127(__ne__)
        1    0.000    0.000    0.002    0.002 cloudpickle.py:1(<module>)
       35    0.000    0.000    0.002    0.000 pythonapi.py:1332(unserialize)
      196    0.001    0.000    0.002    0.000 interpreter.py:1625(_remove_unused_temporaries)
      759    0.000    0.000    0.002    0.000 __init__.py:406(<genexpr>)
     1498    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:179(_get_module_lock)
      806    0.001    0.000    0.002    0.000 targetconfig.py:57(top_or_none)
      219    0.000    0.000    0.002    0.000 templates.py:1253(decorate)
       15    0.000    0.000    0.002    0.000 arrayobj.py:122(get_itemsize)
     3492    0.001    0.000    0.002    0.000 types.py:27(as_pointer)
       83    0.000    0.000    0.002    0.000 module.py:145(data_layout)
     5731    0.002    0.000    0.002    0.000 value.py:81(__init__)
        1    0.000    0.000    0.002    0.002 font_manager.py:1533(_load_fontmanager)
     3061    0.001    0.000    0.002    0.000 context.py:52(__getitem__)
       47    0.000    0.000    0.002    0.000 ssa.py:160(_run_block_analysis)
      840    0.000    0.000    0.002    0.000 ir.py:1185(get_or_define)
      325    0.000    0.000    0.002    0.000 function_base.py:483(add_newdoc)
        1    0.000    0.000    0.002    0.002 socket.py:1(<module>)
     1222    0.001    0.000    0.002    0.000 compiler_machinery.py:188(_validate_pass)
     3318    0.001    0.000    0.002    0.000 context.py:455(_lookup_global)
      346    0.000    0.000    0.002    0.000 inspect.py:3207(bind)
      270    0.000    0.000    0.002    0.000 templates.py:1018(resolve)
        2    0.000    0.000    0.002    0.001 _add_newdocs.py:1(<module>)
        5    0.000    0.000    0.002    0.000 arrayobj.py:2714(array_ctypes)
       35    0.000    0.000    0.002    0.000 context.py:75(free)
     8928    0.002    0.000    0.002    0.000 utils.py:342(key)
        1    0.000    0.000    0.002    0.002 font_manager.py:965(json_load)
       38    0.000    0.000    0.002    0.000 decorators.py:275(njit)
        1    0.000    0.000    0.002    0.002 _internal.py:1(<module>)
       24    0.000    0.000    0.002    0.000 npyimpl.py:160(_prepare_argument)
       47    0.001    0.000    0.002    0.000 interpreter.py:496(peep_hole_call_function_ex_to_call_function_kw)
       75    0.000    0.000    0.002    0.000 base.py:576(get_getattr)
      536    0.000    0.000    0.002    0.000 event.py:337(install_timer)
        2    0.000    0.000    0.002    0.001 arrayobj.py:1876(array_T)
        1    0.001    0.001    0.002    0.002 scimath.py:1(<module>)
       47    0.000    0.000    0.002    0.000 targetconfig.py:242(summary)
        1    0.000    0.000    0.002    0.002 codegen.py:1163(__init__)
      122    0.001    0.000    0.002    0.000 byteflow.py:1022(op_CALL)
        1    0.000    0.000    0.002    0.002 resolver.py:1(<module>)
        1    0.000    0.000    0.002    0.002 npyfuncs.py:1(<module>)
     1648    0.001    0.000    0.002    0.000 builder.py:357(_set_terminator)
       47    0.000    0.000    0.002    0.000 typed_passes.py:541(run_pass)
       26    0.000    0.000    0.002    0.000 models.py:614(from_argument)
        7    0.000    0.000    0.002    0.000 tokenize.py:299(detect_encoding)
      773    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1599(_get_spec)
      909    0.001    0.000    0.002    0.000 api.py:194(typeof)
       94    0.000    0.000    0.002    0.000 itanium_mangler.py:163(mangle_args)
     3545    0.001    0.000    0.002    0.000 bytecode.py:177(_patched_opargs)
       47    0.001    0.000    0.002    0.000 untyped_passes.py:284(run_pass)
      583    0.001    0.000    0.002    0.000 typeinfer.py:1649(typeof_expr)
      635    0.001    0.000    0.002    0.000 enum.py:365(__setitem__)
        1    0.000    0.000    0.002    0.002 exceptions.py:1(<module>)
      122    0.000    0.000    0.002    0.000 interpreter.py:2325(op_CALL)
      246    0.000    0.000    0.002    0.000 values.py:70(wrapped)
      346    0.001    0.000    0.002    0.000 inspect.py:3076(_bind)
        8    0.000    0.000    0.002    0.000 tokenize.py:323(read_or_stop)
        1    0.000    0.000    0.002    0.002 tz.py:1(<module>)
        8    0.002    0.000    0.002    0.000 {method 'readline' of '_io.BufferedReader' objects}
     5311    0.002    0.000    0.002    0.000 values.py:575(function_type)
     1574    0.001    0.000    0.002    0.000 inspect.py:735(unwrap)
   128/98    0.000    0.000    0.002    0.000 models.py:459(as_argument)
        1    0.000    0.000    0.002    0.002 helpers.py:1(<module>)
    20360    0.002    0.000    0.002    0.000 compiler.py:376(__getattr__)
       94    0.000    0.000    0.002    0.000 itanium_mangler.py:167(<listcomp>)
       47    0.000    0.000    0.002    0.000 ssa.py:101(_iterated_domfronts)
      308    0.000    0.000    0.002    0.000 cgutils.py:993(global_constant)
    27875    0.002    0.000    0.002    0.000 builder.py:195(block)
       47    0.000    0.000    0.002    0.000 targetconfig.py:257(_summary_args)
        1    0.000    0.000    0.002    0.002 shutil.py:1(<module>)
      125    0.000    0.000    0.002    0.000 extending.py:351(_register)
     2299    0.000    0.000    0.002    0.000 values.py:986(<genexpr>)
      412    0.000    0.000    0.002    0.000 colors.py:218(is_color_like)
 1699/533    0.002    0.000    0.002    0.000 _parser.py:174(getwidth)
      157    0.000    0.000    0.002    0.000 callconv.py:727(_get_try_state)
        1    0.000    0.000    0.002    0.002 listobj.py:315(allocate)
  424/174    0.000    0.000    0.002    0.000 itanium_mangler.py:127(mangle_type_or_value)
        4    0.000    0.000    0.002    0.001 boxing.py:466(unbox_array)
      150    0.000    0.000    0.002    0.000 errors.py:313(code)
       76    0.000    0.000    0.002    0.000 models.py:482(from_data)
      111    0.000    0.000    0.002    0.000 rcsetup.py:88(f)
      122    0.000    0.000    0.002    0.000 base.py:951(get_python_api)
      307    0.000    0.000    0.002    0.000 builder.py:858(ret)
      150    0.000    0.000    0.002    0.000 errors.py:319(filename)
      726    0.000    0.000    0.002    0.000 numpy_support.py:327(numpy_outputs)
        1    0.000    0.000    0.002    0.002 arrayobj.py:4266(codegen)
        1    0.000    0.000    0.002    0.002 overloads.py:1(<module>)
        1    0.000    0.000    0.002    0.002 units.py:1(<module>)
     2032    0.001    0.000    0.002    0.000 instructions.py:134(descr_arg)
      422    0.000    0.000    0.002    0.000 packer.py:167(__init__)
      690    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:216(_lock_unlock_module)
        2    0.000    0.000    0.002    0.001 lowering.py:1021(_lower_call_ExternalFunction)
