#=====================================================
# File created:        Tue-12-Mar-2024-at-09-21-24AM
# Size of lattice:     50x50
# Number of MC steps:  1000
# Reduced temperature: 0.650
# Run time (s):        1.265819
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00076    0.4308   -7404.0920  0.2710 
   00077    0.4448   -7386.7471  0.2695 
   00078    0.4164   -7377.6020  0.2686 
   00079    0.4276   -7378.3708  0.2599 
   00080    0.4220   -7403.7370  0.2679 
   00081    0.4300   -7372.5036  0.2621 
   00082    0.4252   -7341.1707  0.2674 
   00083    0.4364   -7321.7506  0.2705 
   00084    0.4280   -7373.9367  0.2675 
   00085    0.4180   -7336.9439  0.2728 
   00086    0.4164   -7405.6760  0.2685 
   00087    0.4252   -7453.5728  0.2699 
   00088    0.4204   -7443.7196  0.2613 
   00089    0.4268   -7409.8343  0.2624 
   00090    0.4184   -7465.9101  0.2616 
   00091    0.4280   -7486.4905  0.2643 
   00092    0.4068   -7445.2519  0.2665 
   00093    0.3956   -7431.0773  0.2664 
   00094    0.4140   -7395.1185  0.2745 
   00095    0.4324   -7391.7625  0.2760 
   00096    0.4164   -7348.6110  0.2822 
   00097    0.4240   -7320.2633  0.2850 
   00098    0.4228   -7335.3660  0.2821 
   00099    0.4192   -7375.7318  0.2814 
   00100    0.4248   -7441.7737  0.2892 
   00101    0.4040   -7472.8062  0.2838 
   00102    0.4140   -7481.9154  0.2888 
   00103    0.4120   -7503.5163  0.2915 
   00104    0.4068   -7495.5559  0.2941 
   00105    0.3980   -7466.7366  0.2929 
   00106    0.4244   -7459.3449  0.2935 
   00107    0.4316   -7388.4419  0.2858 
   00108    0.4208   -7383.3668  0.2871 
   00109    0.4288   -7453.0788  0.2874 
   00110    0.4236   -7476.7332  0.2851 
   00111    0.4100   -7423.7658  0.2897 
   00112    0.4232   -7424.5027  0.2923 
   00113    0.4184   -7381.9594  0.2934 
   00114    0.4160   -7400.0752  0.3060 
   00115    0.4328   -7409.0264  0.3028 
   00116    0.4340   -7399.8171  0.3016 
   00117    0.4316   -7427.3780  0.2967 
   00118    0.4224   -7430.1345  0.3045 
   00119    0.4120   -7420.0652  0.2995 
   00120    0.4184   -7495.7818  0.2963 
   00121    0.4224   -7514.7851  0.3031 
   00122    0.4196   -7524.9203  0.3050 
   00123    0.4276   -7539.9072  0.3104 
   00124    0.4168   -7536.0708  0.3109 
   00125    0.4184   -7509.7178  0.3155 
   00126    0.4120   -7496.5124  0.3176 
   00127    0.4268   -7478.6255  0.3259 
   00128    0.4220   -7464.4699  0.3286 
   00129    0.4152   -7473.6244  0.3173 
   00130    0.4100   -7450.6839  0.3159 
   00131    0.4188   -7433.1607  0.3156 
   00132    0.4240   -7438.9372  0.3147 
   00133    0.4200   -7476.7536  0.3167 
   00134    0.4192   -7430.0060  0.3208 
   00135    0.4236   -7486.4831  0.3264 
   00136    0.4168   -7483.2020  0.3318 
   00137    0.3956   -7458.5200  0.3253 
   00138    0.4284   -7511.9356  0.3273 
   00139    0.4100   -7487.5934  0.3313 
   00140    0.4228   -7562.1278  0.3374 
   00141    0.4124   -7581.0845  0.3309 
   00142    0.4076   -7545.5653  0.3259 
   00143    0.4168   -7497.4127  0.3211 
   00144    0.4276   -7449.6696  0.3363 
   00145    0.4260   -7559.6338  0.3394 
   00146    0.4052   -7540.4247  0.3421 
   00147    0.4004   -7577.5296  0.3374 
   00148    0.4156   -7617.2984  0.3348 
   00149    0.4120   -7624.2366  0.3452 
   00150    0.4080   -7592.1568  0.3411 
   00151    0.4004   -7598.9076  0.3457 
   00152    0.4220   -7625.0160  0.3438 
   00153    0.4080   -7611.2566  0.3490 
   00154    0.4108   -7593.9479  0.3536 
   00155    0.4152   -7565.9741  0.3498 
   00156    0.4080   -7612.8432  0.3540 
   00157    0.4176   -7656.8000  0.3507 
   00158    0.4136   -7770.4733  0.3535 
   00159    0.3972   -7756.5276  0.3601 
   00160    0.4148   -7776.0761  0.3638 
   00161    0.3984   -7729.2570  0.3705 
   00162    0.3920   -7701.2204  0.3568 
   00163    0.4164   -7696.9280  0.3539 
   00164    0.4024   -7703.7042  0.3518 
   00165    0.4012   -7688.0174  0.3576 
   00166    0.4248   -7722.5052  0.3619 
   00167    0.3964   -7754.0646  0.3662 
   00168    0.4024   -7770.2646  0.3744 
   00169    0.3944   -7720.5073  0.3712 
   00170    0.4276   -7698.3430  0.3719 
   00171    0.4248   -7731.3226  0.3738 
   00172    0.3984   -7822.9323  0.3736 
   00173    0.3928   -7777.6172  0.3781 
   00174    0.4088   -7814.2950  0.3849 
   00175    0.4196   -7799.9720  0.3812 
   00176    0.4056   -7775.6523  0.3791 
   00177    0.4096   -7749.8902  0.3824 
   00178    0.4080   -7753.4591  0.3816 
   00179    0.4088   -7732.7454  0.3812 
   00180    0.4104   -7790.3107  0.3803 
   00181    0.4000   -7811.9305  0.3748 
   00182    0.3896   -7782.2889  0.3699 
   00183    0.4212   -7796.4230  0.3696 
   00184    0.4048   -7781.7322  0.3664 
   00185    0.4036   -7766.4874  0.3663 
   00186    0.4052   -7771.9240  0.3678 
   00187    0.3992   -7783.0123  0.3748 
   00188    0.4244   -7784.3313  0.3763 
   00189    0.4252   -7747.4967  0.3849 
   00190    0.3952   -7792.7616  0.3847 
   00191    0.4064   -7811.8825  0.3815 
   00192    0.3988   -7810.2906  0.3869 
   00193    0.4100   -7837.5745  0.3889 
   00194    0.4016   -7836.3835  0.3795 
   00195    0.4068   -7821.4442  0.3847 
   00196    0.3808   -7857.0601  0.3851 
   00197    0.3856   -7867.3464  0.3776 
   00198    0.4144   -7820.1282  0.3728 
   00199    0.4232   -7830.9771  0.3747 
   00200    0.3928   -7862.2973  0.3814 
   00201    0.4088   -7815.8810  0.3845 
   00202    0.3956   -7806.8392  0.3920 
   00203    0.4028   -7739.8245  0.3929 
   00204    0.4304   -7795.6002  0.3940 
   00205    0.4052   -7764.6034  0.3864 
   00206    0.4136   -7768.2504  0.3881 
   00207    0.3952   -7754.9241  0.3876 
   00208    0.4004   -7760.3570  0.3903 
   00209    0.4060   -7777.4238  0.3884 
   00210    0.4028   -7772.2194  0.3847 
   00211    0.4016   -7840.7450  0.3832 
   00212    0.3984   -7853.6248  0.3785 
   00213    0.4060   -7839.1208  0.3741 
   00214    0.4024   -7774.3113  0.3706 
   00215    0.4004   -7820.8358  0.3728 
   00216    0.4088   -7768.0763  0.3787 
   00217    0.3896   -7778.6467  0.3762 
   00218    0.4076   -7786.1383  0.3736 
   00219    0.4020   -7771.6477  0.3733 
   00220    0.4128   -7805.9684  0.3687 
   00221    0.3948   -7815.1321  0.3688 
   00222    0.4120   -7759.6420  0.3648 
   00223    0.3800   -7741.2219  0.3592 
   00224    0.4268   -7807.3076  0.3621 
   00225    0.4104   -7775.5506  0.3675 
   00226    0.4068   -7718.3484  0.3641 
   00227    0.4028   -7740.0541  0.3617 
   00228    0.4128   -7776.1558  0.3581 
   00229    0.4040   -7798.8849  0.3569 
   00230    0.4052   -7787.5345  0.3596 
   00231    0.3992   -7832.3286  0.3701 
   00232    0.4000   -7839.0578  0.3756 
   00233    0.4048   -7853.0878  0.3734 
   00234    0.3948   -7861.3859  0.3721 
   00235    0.4000   -7832.8424  0.3669 
   00236    0.4016   -7878.3517  0.3662 
   00237    0.4120   -7855.1849  0.3668 
   00238    0.4024   -7818.5564  0.3696 
   00239    0.4140   -7743.7250  0.3639 
   00240    0.4272   -7807.0204  0.3664 
   00241    0.4068   -7898.0821  0.3696 
   00242    0.3956   -7860.0653  0.3740 
   00243    0.4060   -7851.5185  0.3740 
   00244    0.3976   -7826.5598  0.3702 
   00245    0.3832   -7843.5685  0.3736 
   00246    0.3960   -7872.8948  0.3704 
   00247    0.4180   -7843.9140  0.3747 
   00248    0.4064   -7817.7831  0.3665 
   00249    0.4012   -7818.1735  0.3743 
   00250    0.4100   -7885.7827  0.3753 
   00251    0.4020   -7836.6990  0.3771 
   00252    0.4208   -7825.7755  0.3786 
   00253    0.3852   -7859.3472  0.3725 
   00254    0.4180   -7886.7890  0.3744 
   00255    0.4008   -7859.4375  0.3672 
   00256    0.4032   -7885.5448  0.3728 
   00257    0.4064   -7845.8353  0.3620 
   00258    0.3980   -7853.7279  0.3637 
   00259    0.3940   -7807.3824  0.3665 
   00260    0.4100   -7775.9546  0.3670 
   00261    0.4084   -7702.8875  0.3716 
   00262    0.4044   -7771.8409  0.3755 
   00263    0.3992   -7832.5347  0.3760 
   00264    0.4056   -7839.4696  0.3717 
   00265    0.3852   -7834.4642  0.3751 
   00266    0.3972   -7876.1223  0.3737 
   00267    0.4128   -7865.6710  0.3710 
   00268    0.3980   -7921.4187  0.3733 
   00269    0.3984   -7799.2540  0.3668 
   00270    0.4028   -7751.5628  0.3706 
   00271    0.4084   -7787.6047  0.3742 
   00272    0.4112   -7728.2565  0.3790 
   00273    0.3976   -7788.1884  0.3834 
   00274    0.4132   -7753.2702  0.3781 
   00275    0.4216   -7851.1780  0.3847 
   00276    0.3968   -7882.2562  0.3786 
   00277    0.4048   -7902.3697  0.3802 
   00278    0.3944   -7838.8155  0.3861 
   00279    0.4032   -7877.0009  0.3880 
   00280    0.4108   -7859.4478  0.3782 
   00281    0.4196   -7766.1538  0.3793 
   00282    0.4036   -7804.4302  0.3794 
   00283    0.4068   -7716.9523  0.3869 
   00284    0.4020   -7766.3669  0.3860 
   00285    0.4196   -7755.8306  0.3909 
   00286    0.4088   -7803.5044  0.3934 
   00287    0.4056   -7747.2236  0.3839 
   00288    0.4168   -7797.4483  0.3866 
   00289    0.4060   -7770.6605  0.3842 
   00290    0.4148   -7746.5818  0.3866 
   00291    0.4172   -7717.4074  0.3873 
   00292    0.4000   -7712.1540  0.3965 
   00293    0.4104   -7766.8100  0.4080 
   00294    0.4040   -7731.6772  0.4016 
   00295    0.3988   -7779.5876  0.4010 
   00296    0.4116   -7772.3941  0.3968 
   00297    0.4188   -7753.5034  0.3903 
   00298    0.4004   -7755.1391  0.3881 
   00299    0.3984   -7789.2674  0.3924 
   00300    0.4172   -7849.7400  0.3940 
   00301    0.4096   -7802.9838  0.3940 
   00302    0.4176   -7843.3144  0.3884 
   00303    0.3992   -7803.5211  0.3886 
   00304    0.4000   -7855.0341  0.3806 
   00305    0.4168   -7844.0823  0.3801 
   00306    0.3812   -7821.5163  0.3842 
   00307    0.3920   -7865.4434  0.3830 
   00308    0.4012   -7855.4817  0.3871 
   00309    0.4192   -7838.7392  0.3873 
   00310    0.3992   -7843.7943  0.3823 
   00311    0.4032   -7867.8200  0.3804 
   00312    0.4112   -7875.8204  0.3798 
   00313    0.3932   -7855.2494  0.3797 
   00314    0.4136   -7837.2467  0.3861 
   00315    0.4288   -7869.3547  0.3940 
   00316    0.3980   -7873.5673  0.3985 
   00317    0.4060   -7890.5432  0.3975 
   00318    0.4072   -7849.3739  0.3991 
   00319    0.4172   -7818.0349  0.4047 
   00320    0.4136   -7792.4261  0.4057 
   00321    0.4108   -7862.0537  0.4120 
   00322    0.3884   -7851.5377  0.4089 
   00323    0.4208   -7832.9524  0.4087 
   00324    0.4172   -7843.9183  0.4060 
   00325    0.4076   -7880.6278  0.3959 
   00326    0.4072   -7891.3559  0.3883 
   00327    0.4068   -7869.4256  0.3774 
   00328    0.4008   -7852.2644  0.3804 
   00329    0.4040   -7896.2100  0.3763 
   00330    0.3900   -7916.0322  0.3816 
   00331    0.4076   -7886.5027  0.3861 
   00332    0.4048   -7892.1801  0.3837 
   00333    0.4064   -7931.3141  0.3864 
   00334    0.4084   -7901.9042  0.3865 
   00335    0.4004   -7874.1417  0.3867 
   00336    0.4136   -7854.2822  0.3860 
   00337    0.4100   -7910.7493  0.3871 
   00338    0.3920   -7928.2743  0.3857 
   00339    0.3952   -7909.4978  0.3793 
   00340    0.4048   -7900.4119  0.3774 
   00341    0.4084   -7920.1483  0.3746 
   00342    0.4008   -7844.0553  0.3804 
   00343    0.4024   -7866.5717  0.3788 
   00344    0.4048   -7875.1219  0.3805 
   00345    0.3916   -7832.0856  0.3855 
   00346    0.4044   -7749.5904  0.3816 
   00347    0.4120   -7754.5901  0.3773 
   00348    0.4040   -7790.6947  0.3775 
   00349    0.4124   -7801.4954  0.3704 
   00350    0.3928   -7749.5992  0.3682 
   00351    0.4136   -7724.7931  0.3695 
   00352    0.4180   -7702.0919  0.3697 
   00353    0.4096   -7731.0071  0.3784 
   00354    0.4168   -7774.6390  0.3802 
   00355    0.3968   -7738.5828  0.3873 
   00356    0.4104   -7754.5278  0.3844 
   00357    0.4012   -7815.1216  0.3879 
   00358    0.3984   -7830.8034  0.3860 
   00359    0.4036   -7789.3911  0.3900 
   00360    0.4016   -7769.8797  0.3820 
   00361    0.4044   -7738.6201  0.3866 
   00362    0.3988   -7728.8464  0.3873 
   00363    0.4076   -7727.8307  0.3862 
   00364    0.4076   -7741.6274  0.3904 
   00365    0.4144   -7735.2143  0.3869 
   00366    0.4044   -7721.6934  0.3844 
   00367    0.4068   -7801.5770  0.3818 
   00368    0.4012   -7747.8496  0.3849 
   00369    0.4128   -7747.9170  0.3845 
   00370    0.4236   -7763.5418  0.3780 
   00371    0.4080   -7824.2928  0.3800 
   00372    0.4028   -7766.7525  0.3731 
   00373    0.4220   -7784.2726  0.3837 
   00374    0.4072   -7778.1315  0.3832 
   00375    0.4112   -7800.8590  0.3872 
   00376    0.4084   -7867.6456  0.3886 
   00377    0.4140   -7844.0291  0.3860 
   00378    0.3988   -7892.6750  0.3860 
   00379    0.3992   -7862.5485  0.3808 
   00380    0.3992   -7912.4666  0.3835 
   00381    0.3908   -7837.4882  0.3834 
   00382    0.3960   -7890.7834  0.3885 
   00383    0.4012   -7898.3979  0.3894 
   00384    0.4176   -7962.3497  0.3955 
   00385    0.4080   -7924.4055  0.3938 
   00386    0.3876   -7942.8861  0.3848 
   00387    0.4012   -7936.3538  0.3856 
   00388    0.4056   -7951.0264  0.3852 
   00389    0.4092   -7892.1442  0.3882 
   00390    0.4148   -7873.1888  0.3904 
   00391    0.3944   -7856.3088  0.3968 
   00392    0.3948   -7866.1868  0.4004 
   00393    0.3944   -7841.4616  0.4066 
   00394    0.4004   -7795.9720  0.3999 
   00395    0.4080   -7745.9580  0.3957 
   00396    0.4028   -7799.5390  0.3919 
   00397    0.4184   -7813.7527  0.3903 
   00398    0.4024   -7815.3044  0.4034 
   00399    0.4196   -7823.0817  0.4066 
   00400    0.4064   -7872.8118  0.4007 
   00401    0.4060   -7898.6899  0.4039 
   00402    0.4084   -7894.9003  0.4095 
   00403    0.4108   -7875.9712  0.4057 
   00404    0.4060   -7873.4834  0.4018 
   00405    0.4132   -7848.4945  0.4006 
   00406    0.4004   -7824.2579  0.3942 
   00407    0.4020   -7833.4623  0.3903 
   00408    0.4220   -7770.5697  0.3880 
   00409    0.3992   -7746.3591  0.3812 
   00410    0.4064   -7802.5718  0.3854 
   00411    0.4016   -7856.5326  0.3837 
   00412    0.4004   -7815.4986  0.3837 
   00413    0.4020   -7789.9782  0.3781 
   00414    0.4112   -7804.3263  0.3783 
   00415    0.4032   -7811.7025  0.3693 
   00416    0.3964   -7800.8934  0.3621 
   00417    0.4036   -7796.8507  0.3665 
   00418    0.3992   -7813.4215  0.3717 
   00419    0.4136   -7816.2107  0.3725 
   00420    0.4116   -7804.6406  0.3712 
   00421    0.4096   -7833.7717  0.3723 
   00422    0.3960   -7873.8577  0.3713 
   00423    0.3956   -7844.8533  0.3716 
   00424    0.3900   -7899.3068  0.3743 
   00425    0.4164   -7904.2479  0.3731 
   00426    0.3968   -7939.0201  0.3788 
   00427    0.3888   -7892.6273  0.3683 
   00428    0.4132   -7844.0511  0.3618 
   00429    0.4104   -7845.0462  0.3578 
   00430    0.3864   -7889.4800  0.3505 
   00431    0.4052   -7900.7915  0.3472 
   00432    0.3916   -7869.5721  0.3481 
   00433    0.4012   -7858.4815  0.3554 
   00434    0.4172   -7846.2367  0.3614 
   00435    0.3924   -7842.2268  0.3610 
   00436    0.4064   -7867.6588  0.3588 
   00437    0.4016   -7827.9367  0.3610 
   00438    0.4084   -7822.9588  0.3597 
   00439    0.4140   -7796.6875  0.3629 
   00440    0.4088   -7765.3647  0.3583 
   00441    0.4032   -7807.8442  0.3631 
   00442    0.4044   -7804.1596  0.3638 
   00443    0.4188   -7801.4692  0.3621 
   00444    0.4116   -7847.1895  0.3628 
   00445    0.4100   -7845.5221  0.3668 
   00446    0.3980   -7811.8704  0.3705 
   00447    0.4096   -7837.0018  0.3712 
   00448    0.3828   -7804.7458  0.3720 
   00449    0.3996   -7778.3450  0.3652 
   00450    0.3852   -7827.6033  0.3713 
   00451    0.4052   -7777.9171  0.3685 
   00452    0.4136   -7784.1632  0.3656 
   00453    0.4216   -7809.0010  0.3599 
   00454    0.3820   -7873.9205  0.3577 
   00455    0.3896   -7797.4668  0.3567 
   00456    0.4168   -7803.1659  0.3634 
   00457    0.4052   -7852.6518  0.3717 
   00458    0.4176   -7812.2736  0.3749 
   00459    0.4144   -7810.3349  0.3774 
   00460    0.3904   -7813.6160  0.3742 
   00461    0.4140   -7783.5738  0.3669 
   00462    0.4172   -7741.3427  0.3682 
   00463    0.4004   -7764.3587  0.3734 
   00464    0.4136   -7774.7575  0.3736 
   00465    0.4172   -7753.6179  0.3682 
   00466    0.3956   -7718.9453  0.3684 
   00467    0.4016   -7693.6719  0.3682 
   00468    0.3996   -7719.9112  0.3693 
   00469    0.4012   -7698.7538  0.3722 
   00470    0.4124   -7769.2529  0.3769 
   00471    0.4096   -7742.0252  0.3769 
   00472    0.4072   -7778.7337  0.3755 
   00473    0.4052   -7791.4278  0.3745 
   00474    0.3984   -7867.7645  0.3795 
   00475    0.4016   -7898.9500  0.3776 
   00476    0.3948   -7860.1337  0.3799 
   00477    0.3980   -7885.5746  0.3786 
   00478    0.3968   -7840.6538  0.3760 
   00479    0.4104   -7805.1799  0.3706 
   00480    0.4176   -7817.0721  0.3692 
   00481    0.3996   -7840.4475  0.3663 
   00482    0.4128   -7839.5400  0.3708 
   00483    0.4052   -7854.9124  0.3783 
   00484    0.4056   -7910.9828  0.3765 
   00485    0.4088   -7819.7239  0.3828 
   00486    0.4188   -7816.5543  0.3842 
   00487    0.4076   -7816.6816  0.3832 
   00488    0.4140   -7839.0680  0.3816 
   00489    0.3920   -7738.6864  0.3769 
   00490    0.4184   -7828.1901  0.3761 
   00491    0.4044   -7839.0087  0.3813 
   00492    0.3892   -7806.3488  0.3847 
   00493    0.4244   -7810.3901  0.3842 
   00494    0.3996   -7850.2579  0.3842 
   00495    0.4084   -7798.3576  0.3809 
   00496    0.4132   -7805.5553  0.3921 
   00497    0.4056   -7851.4801  0.3840 
   00498    0.4048   -7851.2225  0.3879 
   00499    0.4172   -7804.6824  0.3897 
   00500    0.4164   -7805.8956  0.3887 
   00501    0.4016   -7762.6066  0.3946 
   00502    0.4160   -7775.7850  0.3906 
   00503    0.4120   -7810.2845  0.3883 
   00504    0.4072   -7866.2151  0.3911 
   00505    0.4020   -7817.9673  0.3894 
   00506    0.4056   -7815.0527  0.3939 
   00507    0.4100   -7797.1516  0.3934 
   00508    0.4056   -7846.6907  0.3890 
   00509    0.4100   -7872.6433  0.3880 
   00510    0.3924   -7871.6999  0.3880 
   00511    0.3832   -7862.3409  0.3899 
   00512    0.4024   -7856.2356  0.3966 
   00513    0.3864   -7900.7434  0.3953 
   00514    0.3948   -7912.4895  0.3988 
   00515    0.3840   -7881.7616  0.3988 
   00516    0.4048   -7854.3152  0.3936 
   00517    0.3856   -7847.1353  0.3910 
   00518    0.3912   -7799.2443  0.3962 
   00519    0.3976   -7800.0184  0.3906 
   00520    0.4020   -7819.5294  0.3860 
   00521    0.3928   -7814.5814  0.3751 
   00522    0.4164   -7841.3799  0.3741 
   00523    0.4048   -7809.8620  0.3732 
   00524    0.4060   -7811.2107  0.3678 
   00525    0.3992   -7818.2272  0.3671 
   00526    0.3904   -7804.2136  0.3719 
   00527    0.4128   -7751.7770  0.3721 
   00528    0.4172   -7827.8928  0.3751 
   00529    0.4068   -7877.2325  0.3712 
   00530    0.3920   -7820.0763  0.3735 
   00531    0.4016   -7867.8157  0.3802 
   00532    0.4044   -7847.6492  0.3773 
   00533    0.4128   -7837.3741  0.3785 
   00534    0.3992   -7829.5152  0.3787 
   00535    0.3992   -7796.4838  0.3812 
   00536    0.4068   -7824.4126  0.3761 
   00537    0.4068   -7818.4615  0.3793 
   00538    0.4260   -7809.3961  0.3808 
   00539    0.4088   -7814.4609  0.3735 
   00540    0.3992   -7794.8522  0.3661 
   00541    0.3992   -7787.7176  0.3684 
   00542    0.4092   -7799.4356  0.3662 
   00543    0.4040   -7751.7413  0.3599 
   00544    0.4004   -7762.5319  0.3576 
   00545    0.3972   -7733.6208  0.3635 
   00546    0.4108   -7821.0879  0.3685 
   00547    0.4104   -7835.1730  0.3675 
   00548    0.3832   -7889.6580  0.3744 
   00549    0.4096   -7879.4823  0.3835 
   00550    0.4040   -7900.3499  0.3842 
   00551    0.4116   -7836.8214  0.3868 
   00552    0.3996   -7794.5772  0.3857 
   00553    0.4044   -7797.4057  0.3919 
   00554    0.4032   -7816.3912  0.3924 
   00555    0.4108   -7833.5279  0.3915 
   00556    0.4140   -7807.0558  0.3883 
   00557    0.4080   -7831.7270  0.3851 
   00558    0.4040   -7830.9637  0.3762 
   00559    0.3928   -7885.5440  0.3809 
   00560    0.3824   -7870.6806  0.3785 
   00561    0.4152   -7835.5084  0.3744 
   00562    0.3956   -7839.8450  0.3785 
   00563    0.4144   -7767.6777  0.3801 
   00564    0.4024   -7727.5043  0.3808 
   00565    0.4052   -7704.4240  0.3850 
   00566    0.4004   -7789.4716  0.3841 
   00567    0.3960   -7803.3118  0.3882 
   00568    0.4228   -7768.1306  0.3881 
   00569    0.4096   -7857.8420  0.3795 
   00570    0.4024   -7803.1342  0.3822 
   00571    0.4140   -7841.5683  0.3822 
   00572    0.4136   -7843.7751  0.3767 
   00573    0.4096   -7844.6321  0.3788 
   00574    0.4072   -7863.8376  0.3796 
   00575    0.4040   -7830.7344  0.3672 
   00576    0.4112   -7758.7651  0.3660 
   00577    0.4216   -7761.6763  0.3586 
   00578    0.4052   -7764.4776  0.3621 
   00579    0.4040   -7835.6647  0.3604 
   00580    0.4144   -7795.1105  0.3643 
   00581    0.4036   -7812.2039  0.3657 
   00582    0.4072   -7823.9215  0.3639 
   00583    0.4016   -7790.9288  0.3635 
   00584    0.4080   -7791.3771  0.3653 
   00585    0.4136   -7750.4826  0.3690 
   00586    0.3960   -7731.8758  0.3669 
   00587    0.4136   -7748.8540  0.3620 
   00588    0.4108   -7753.2935  0.3708 
   00589    0.3988   -7815.7694  0.3665 
   00590    0.4124   -7847.0821  0.3695 
   00591    0.4000   -7826.5718  0.3708 
   00592    0.4032   -7824.8037  0.3747 
   00593    0.3864   -7844.8017  0.3798 
   00594    0.4128   -7882.2180  0.3701 
   00595    0.4148   -7833.8539  0.3760 
   00596    0.4128   -7834.0611  0.3760 
   00597    0.3968   -7863.6371  0.3697 
   00598    0.4040   -7818.5958  0.3657 
   00599    0.4128   -7808.2010  0.3648 
   00600    0.4200   -7828.0068  0.3599 
   00601    0.4108   -7858.8438  0.3732 
   00602    0.4264   -7808.6903  0.3663 
   00603    0.3936   -7844.2391  0.3682 
   00604    0.4016   -7822.3164  0.3711 
   00605    0.4140   -7805.9808  0.3683 
   00606    0.3956   -7781.9937  0.3721 
   00607    0.4152   -7837.7392  0.3694 
   00608    0.4176   -7816.9468  0.3726 
   00609    0.3868   -7860.7548  0.3724 
   00610    0.3912   -7832.3083  0.3707 
   00611    0.3960   -7856.9851  0.3711 
   00612    0.4072   -7899.9580  0.3654 
   00613    0.3972   -7878.5548  0.3673 
   00614    0.3956   -7888.5408  0.3676 
   00615    0.3900   -7923.4847  0.3681 
   00616    0.3968   -7933.6590  0.3634 
   00617    0.3924   -7928.9914  0.3572 
   00618    0.3924   -7903.4244  0.3540 
   00619    0.3856   -7921.4854  0.3551 
   00620    0.4124   -7918.2844  0.3545 
   00621    0.3976   -7828.5648  0.3507 
   00622    0.4120   -7824.1987  0.3598 
   00623    0.4180   -7800.6976  0.3533 
   00624    0.3980   -7790.0974  0.3527 
