LebwohlLasher5.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.348, Time: 0.554908 s
         9357738 function calls (8858687 primitive calls) in 3.573 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      505    0.000    0.000    0.001    0.000 interpreter.py:53(assign)
      322    0.000    0.000    0.001    0.000 functions.py:274(get_impl_key)
        1    0.000    0.000    0.001    0.001 npyimpl.py:560(register_ufuncs)
     2169    0.001    0.000    0.001    0.000 analysis.py:182(<genexpr>)
        1    0.000    0.000    0.001    0.001 object_mode_passes.py:1(<module>)
   176/12    0.000    0.000    0.001    0.000 ast.py:205(_fix)
        1    0.000    0.000    0.001    0.001 caching.py:1(<module>)
       48    0.000    0.000    0.001    0.000 untyped_passes.py:569(run_pass)
     1714    0.000    0.000    0.001    0.000 inspect.py:755(_is_wrapper)
       48    0.000    0.000    0.001    0.000 byteflow.py:235(propagate_phi_map)
  238/110    0.000    0.000    0.001    0.000 ir_utils.py:2162(resolve_mod)
      553    0.000    0.000    0.001    0.000 _utils.py:76(<listcomp>)
      410    0.000    0.000    0.001    0.000 pathlib.py:546(__fspath__)
     5036    0.001    0.000    0.001    0.000 compiler_machinery.py:41(name)
     2212    0.000    0.000    0.001    0.000 ir.py:1105(is_temp)
        1    0.000    0.000    0.001    0.001 nrtopt.py:1(<module>)
       28    0.000    0.000    0.001    0.000 typing.py:1563(__getitem__)
      797    0.000    0.000    0.001    0.000 __init__.py:89(find_spec)
       20    0.000    0.000    0.001    0.000 core.py:4956(parseImpl)
     2170    0.000    0.000    0.001    0.000 typeinfer.py:523(<genexpr>)
        1    0.000    0.000    0.001    0.001 funcdesc.py:1(<module>)
      135    0.000    0.000    0.001    0.000 dispatcher.py:329(<listcomp>)
        1    0.000    0.000    0.001    0.001 imputils.py:352(call_getiter)
       48    0.000    0.000    0.001    0.000 environment.py:17(from_fndesc)
      371    0.000    0.000    0.001    0.000 <frozen posixpath>:117(splitext)
        1    0.000    0.000    0.001    0.001 config.py:146(process_environ)
        1    0.000    0.000    0.001    0.001 uuid.py:1(<module>)
        1    0.000    0.000    0.001    0.001 models.py:1(<module>)
       10    0.000    0.000    0.001    0.000 core.py:2791(_generateDefaultName)
     1039    0.000    0.000    0.001    0.000 targetconfig.py:72(top)
        1    0.000    0.000    0.001    0.001 arpack.py:1(<module>)
      256    0.000    0.000    0.001    0.000 module.py:7(__init__)
      207    0.000    0.000    0.001    0.000 templates.py:62(replace)
       25    0.000    0.000    0.001    0.000 consts.py:47(_fail)
       61    0.000    0.000    0.001    0.000 cloudpickle_fast.py:696(reducer_override)
      275    0.000    0.000    0.001    0.000 inspect.py:2755(replace)
       20    0.000    0.000    0.001    0.000 imputils.py:271(set_valid)
       54    0.000    0.000    0.001    0.000 base.py:518(get_constant_undef)
     1052    0.001    0.000    0.001    0.000 utils.py:344(<listcomp>)
       12    0.000    0.000    0.001    0.000 context.py:317(resolve_static_getitem)
       27    0.000    0.000    0.001    0.000 context.py:328(meminfo_data)
       18    0.000    0.000    0.001    0.000 core.py:4889(parseImpl)
     1419    0.001    0.000    0.001    0.000 contextlib.py:460(__init__)
     2412    0.000    0.000    0.001    0.000 functions.py:306(<dictcomp>)
       37    0.000    0.000    0.001    0.000 core.py:2984(parseImpl)
        8    0.000    0.000    0.001    0.000 plyparser.py:116(_create_param_rules)
       15    0.000    0.000    0.001    0.000 core.py:2792(charsAsStr)
       50    0.000    0.000    0.001    0.000 cgutils.py:455(is_not_null)
      153    0.000    0.000    0.001    0.000 byteflow.py:456(op_LOAD_CONST)
        1    0.000    0.000    0.001    0.001 string.py:69(__init_subclass__)
       14    0.000    0.000    0.001    0.000 npyimpl.py:138(_load_effective_address)
        1    0.000    0.000    0.001    0.001 randomimpl.py:666(impl)
       96    0.000    0.000    0.001    0.000 inline_closurecall.py:302(__init__)
        4    0.000    0.000    0.001    0.000 arrayobj.py:3200(_increment_indices)
        1    0.000    0.000    0.001    0.001 types.py:1(<module>)
        1    0.000    0.000    0.001    0.001 gridspec.py:1(<module>)
        1    0.000    0.000    0.001    0.001 twodim_base.py:1(<module>)
       41    0.000    0.000    0.001    0.000 enum.py:482(__prepare__)
       89    0.000    0.000    0.001    0.000 typeinfer.py:1025(seed_type)
      203    0.000    0.000    0.001    0.000 interpreter.py:791(find_postive_region)
       15    0.000    0.000    0.001    0.000 templates.py:1197(attribute_resolver)
      199    0.000    0.000    0.001    0.000 functions.py:524(__init__)
       12    0.000    0.000    0.000    0.000 pythonapi.py:1298(if_object_ok)
       59    0.000    0.000    0.000    0.000 byteflow.py:724(_op_POP_JUMP_IF)
      204    0.000    0.000    0.000    0.000 bytecode.py:83(get_jump_target)
      538    0.000    0.000    0.000    0.000 models.py:496(traverse)
       61    0.000    0.000    0.000    0.000 values.py:484(literal_struct)
      162    0.000    0.000    0.000    0.000 transforms.py:293(has_multiple_backedges)
        1    0.000    0.000    0.000    0.000 _decomp_lu.py:1(<module>)
        1    0.000    0.000    0.000    0.000 figure.py:181(FigureBase)
        2    0.000    0.000    0.000    0.000 function_type.py:1(<module>)
     4783    0.000    0.000    0.000    0.000 abstract.py:118(__str__)
     2902    0.000    0.000    0.000    0.000 transforms.py:37(visit_Instruction)
     3770    0.000    0.000    0.000    0.000 templates.py:269(__init__)
       44    0.000    0.000    0.000    0.000 _base.py:52(__init__)
       53    0.000    0.000    0.000    0.000 byteflow.py:760(op_POP_JUMP_FORWARD_IF_FALSE)
        1    0.000    0.000    0.000    0.000 random_methods.py:1(<module>)
       50    0.000    0.000    0.000    0.000 typing.py:1572(copy_with)
     2058    0.000    0.000    0.000    0.000 _parser.py:286(tell)
       99    0.000    0.000    0.000    0.000 dispatcher.py:374(get_overload)
        1    0.000    0.000    0.000    0.000 _flinalg_py.py:1(<module>)
      402    0.000    0.000    0.000    0.000 lowering.py:766(try_static_impl)
     6481    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 _ccallback.py:1(<module>)
        1    0.000    0.000    0.000    0.000 header.py:1(<module>)
      125    0.000    0.000    0.000    0.000 extending.py:325(__init__)
        1    0.000    0.000    0.000    0.000 pickle.py:197(<listcomp>)
       61    0.000    0.000    0.000    0.000 types.py:513(<listcomp>)
       10    0.000    0.000    0.000    0.000 extras.py:234(__init__)
     2496    0.000    0.000    0.000    0.000 compiler_machinery.py:139(__init__)
        5    0.000    0.000    0.000    0.000 models.py:220(from_return)
        1    0.000    0.000    0.000    0.000 lzma.py:1(<module>)
      359    0.000    0.000    0.000    0.000 __init__.py:272(__getattr__)
     3456    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
     3391    0.000    0.000    0.000    0.000 bytecode.py:348(find_exception_entry)
       10    0.000    0.000    0.000    0.000 extras.py:238(getdoc)
       37    0.000    0.000    0.000    0.000 funcdesc.py:117(llvm_cpython_wrapper_name)
     4670    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
     4082    0.000    0.000    0.000    0.000 abstract.py:93(__init__)
       12    0.000    0.000    0.000    0.000 __init__.py:232(define_aliases)
      224    0.000    0.000    0.000    0.000 __init__.py:386(__getattr__)
        1    0.000    0.000    0.000    0.000 datetime.py:893(date)
       19    0.000    0.000    0.000    0.000 deprecation.py:316(delete_parameter)
       48    0.000    0.000    0.000    0.000 dis.py:698(__init__)
      985    0.000    0.000    0.000    0.000 _utils.py:9(__init__)
      275    0.000    0.000    0.000    0.000 base.py:800(get_dummy_value)
     1005    0.000    0.000    0.000    0.000 values.py:866(add)
        1    0.000    0.000    0.000    0.000 array_exprs.py:191(apply)
       36    0.000    0.000    0.000    0.000 containers.py:202(__unliteral__)
       16    0.000    0.000    0.000    0.000 typing.py:702(Optional)
      276    0.000    0.000    0.000    0.000 event.py:182(register)
      181    0.000    0.000    0.000    0.000 ir.py:424(call)
        2    0.000    0.000    0.000    0.000 randomimpl.py:156(get_shifted_int)
       50    0.000    0.000    0.000    0.000 ir_utils.py:372(replace_vars_inner)
        1    0.000    0.000    0.000    0.000 _constrained_layout.py:1(<module>)
       61    0.000    0.000    0.000    0.000 cloudpickle_fast.py:435(_class_reduce)
      276    0.000    0.000    0.000    0.000 event.py:195(unregister)
        1    0.000    0.000    0.000    0.000 mathimpl.py:1(<module>)
       48    0.000    0.000    0.000    0.000 context.py:94(match)
     1236    0.000    0.000    0.000    0.000 builder.py:173(_label_suffix)
     3210    0.000    0.000    0.000    0.000 lowering.py:325(debug_print)
      284    0.000    0.000    0.000    0.000 <frozen genericpath>:69(commonprefix)
       33    0.000    0.000    0.000    0.000 builtins.py:106(generic)
     4019    0.000    0.000    0.000    0.000 typeinfer.py:121(getone)
     1224    0.000    0.000    0.000    0.000 byteflow.py:1612(pop)
       11    0.000    0.000    0.000    0.000 tupleobj.py:389(<listcomp>)
      568    0.000    0.000    0.000    0.000 <frozen posixpath>:389(normpath)
      187    0.000    0.000    0.000    0.000 ir_utils.py:2203(<listcomp>)
    27/26    0.000    0.000    0.000    0.000 models.py:517(__init__)
     1301    0.000    0.000    0.000    0.000 ir.py:1172(get_exact)
        2    0.000    0.000    0.000    0.000 __init__.py:501(select)
       96    0.000    0.000    0.000    0.000 controlflow.py:72(__ne__)
   307/56    0.000    0.000    0.000    0.000 ir_utils.py:442(visit_vars_inner)
       35    0.000    0.000    0.000    0.000 interpreter.py:2223(op_LOAD_DEREF)
      951    0.000    0.000    0.000    0.000 functions.py:65(__init__)
        1    0.000    0.000    0.000    0.000 helpers.py:692(<dictcomp>)
     5315    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
       33    0.000    0.000    0.000    0.000 functions.py:353(__init__)
      701    0.000    0.000    0.000    0.000 builder.py:211(module)
        7    0.000    0.000    0.000    0.000 enum.py:908(<listcomp>)
       84    0.000    0.000    0.000    0.000 codegen.py:32(_parse_refprune_flags)
        1    0.000    0.000    0.000    0.000 winterm.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:375(select)
       37    0.000    0.000    0.000    0.000 itanium_mangler.py:179(prepend_namespace)
      692    0.000    0.000    0.000    0.000 utils.py:651(get_hashable_key)
        1    0.000    0.000    0.000    0.000 __init__.py:380(<genexpr>)
        1    0.000    0.000    0.000    0.000 signal.py:1(<module>)
     1032    0.000    0.000    0.000    0.000 ir.py:1252(__init__)
      187    0.000    0.000    0.000    0.000 typed_passes.py:932(<listcomp>)
        2    0.000    0.000    0.000    0.000 listobj.py:150(__init__)
      111    0.000    0.000    0.000    0.000 typeinfer.py:1009(_get_return_vars)
      797    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:748(find_spec)
      207    0.000    0.000    0.000    0.000 typeconv.py:117(_cb_update)
      203    0.000    0.000    0.000    0.000 controlflow.py:278(in_loops)
       48    0.000    0.000    0.000    0.000 context.py:76(finditer)
      304    0.000    0.000    0.000    0.000 ir.py:1035(__str__)
       61    0.000    0.000    0.000    0.000 byteflow.py:791(op_RETURN_VALUE)
       66    0.000    0.000    0.000    0.000 byteflow.py:461(op_LOAD_ATTR)
    63/12    0.000    0.000    0.000    0.000 functools.py:687(_c3_mro)
      344    0.000    0.000    0.000    0.000 target_extension.py:70(resolve_target_str)
        1    0.000    0.000    0.000    0.000 array_analysis.py:1(<module>)
        1    0.000    0.000    0.000    0.000 arrayobj.py:301(getiter_array)
        1    0.000    0.000    0.000    0.000 _matfuncs_sqrtm.py:1(<module>)
     4850    0.000    0.000    0.000    0.000 types.py:246(wrap_constant_value)
      848    0.000    0.000    0.000    0.000 ufunc_db.py:32(get_ufunc_info)
      150    0.000    0.000    0.000    0.000 utils.py:521(unified_function_type)
     3406    0.000    0.000    0.000    0.000 byteflow.py:38(__init__)
        4    0.000    0.000    0.000    0.000 warnings.py:130(filterwarnings)
      117    0.000    0.000    0.000    0.000 typing.py:1258(__init__)
        7    0.000    0.000    0.000    0.000 arrayobj.py:3239(make_nditer_cls)
     1692    0.000    0.000    0.000    0.000 bytecode.py:117(__repr__)
      187    0.000    0.000    0.000    0.000 static_getitem.py:103(match)
     1813    0.000    0.000    0.000    0.000 inspect.py:292(isclass)
       63    0.000    0.000    0.000    0.000 instructions.py:569(descr)
        1    0.000    0.000    0.000    0.000 ElementPath.py:1(<module>)
        3    0.000    0.000    0.000    0.000 listobj.py:34(get_itemsize)
       75    0.000    0.000    0.000    0.000 funcdesc.py:87(lookup_module)
     6199    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
      388    0.000    0.000    0.000    0.000 _collections.py:28(parse)
      375    0.000    0.000    0.000    0.000 dispatcher.py:46(__init__)
        1    0.000    0.000    0.000    0.000 arrayobj.py:4302(codegen)
      414    0.000    0.000    0.000    0.000 contextlib.py:522(_push_cm_exit)
      792    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
        4    0.000    0.000    0.000    0.000 dataclasses.py:528(_init_fn)
       18    0.000    0.000    0.000    0.000 context.py:323(resolve_static_setitem)
        1    0.000    0.000    0.000    0.000 _triinterpolate.py:1(<module>)
      746    0.000    0.000    0.000    0.000 dis.py:639(findlinestarts)
     4531    0.000    0.000    0.000    0.000 artist.py:1567(<genexpr>)
      106    0.000    0.000    0.000    0.000 {method 'findall' of 're.Pattern' objects}
       48    0.000    0.000    0.000    0.000 interpreter.py:1464(_legalize_exception_vars)
      388    0.000    0.000    0.000    0.000 __init__.py:452(_replace)
       30    0.000    0.000    0.000    0.000 pathlib.py:940(glob)
      132    0.000    0.000    0.000    0.000 ir.py:394(binop)
        1    0.000    0.000    0.000    0.000 externals.py:1(<module>)
        2    0.000    0.000    0.000    0.000 listobj.py:194(setitem)
      111    0.000    0.000    0.000    0.000 templates.py:85(__hash__)
        1    0.000    0.000    0.000    0.000 arrayobj.py:4207(_parse_empty_like_args)
       27    0.000    0.000    0.000    0.000 base.py:998(make_array)
      196    0.000    0.000    0.000    0.000 builtins.py:351(constant_dummy)
     10/3    0.000    0.000    0.000    0.000 unicode.py:14(__get__)
        1    0.000    0.000    0.000    0.000 __init__.py:421(PercentStyle)
     1046    0.000    0.000    0.000    0.000 cffi_utils.py:29(is_ffi_instance)
     5487    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
2212/2207    0.000    0.000    0.000    0.000 models.py:532(get_value_type)
      263    0.000    0.000    0.000    0.000 cgutils.py:1184(normalize_ir_text)
        1    0.000    0.000    0.000    0.000 decorator.py:1(<module>)
       61    0.000    0.000    0.000    0.000 cloudpickle.py:247(_should_pickle_by_reference)
     5487    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
        5    0.000    0.000    0.000    0.000 listobj.py:44(size)
        1    0.000    0.000    0.000    0.000 lgmres.py:1(<module>)
       52    0.000    0.000    0.000    0.000 <frozen genericpath>:16(exists)
        1    0.000    0.000    0.000    0.000 base64.py:1(<module>)
     1303    0.000    0.000    0.000    0.000 cpu_options.py:131(__init__)
       22    0.000    0.000    0.000    0.000 typing.py:1647(__getitem__)
      960    0.000    0.000    0.000    0.000 common.py:4(_encode_string)
      225    0.000    0.000    0.000    0.000 core.py:455(__init__)
       23    0.000    0.000    0.000    0.000 overrides.py:221(decorator)
        1    0.000    0.000    0.000    0.000 ElementTree.py:36(_get_py3_cls)
      368    0.000    0.000    0.000    0.000 _parser.py:369(_escape)
       78    0.000    0.000    0.000    0.000 config.py:147(_readenv)
       28    0.000    0.000    0.000    0.000 ast.py:33(parse)
    27/26    0.000    0.000    0.000    0.000 models.py:523(<listcomp>)
       16    0.000    0.000    0.000    0.000 imputils.py:280(yield_)
      705    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
     1045    0.000    0.000    0.000    0.000 imputils.py:37(decorate)
        1    0.000    0.000    0.000    0.000 listobj.py:106(guard_index)
        1    0.000    0.000    0.000    0.000 patches.py:2267(BoxStyle)
     1144    0.000    0.000    0.000    0.000 pathlib.py:239(splitroot)
        1    0.000    0.000    0.000    0.000 struct.py:1(<module>)
       10    0.000    0.000    0.000    0.000 npyimpl.py:466(__init__)
     3500    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:698(PngImageFile)
      200    0.000    0.000    0.000    0.000 byteflow.py:1695(fork)
     3805    0.000    0.000    0.000    0.000 templates.py:46(return_type)
      157    0.000    0.000    0.000    0.000 values.py:665(__init__)
      812    0.000    0.000    0.000    0.000 npydecl.py:190(ufunc)
        1    0.000    0.000    0.000    0.000 _validation.py:1(<module>)
      783    0.000    0.000    0.000    0.000 pathlib.py:523(_format_parsed_parts)
        1    0.000    0.000    0.000    0.000 _expm_multiply.py:1(<module>)
        1    0.000    0.000    0.000    0.000 nrtdynmod.py:165(_define_nrt_unresolved_abort)
      142    0.000    0.000    0.000    0.000 ast.py:430(visit_Constant)
      851    0.000    0.000    0.000    0.000 ir.py:1293(prepend)
        1    0.000    0.000    0.000    0.000 rangeobj.py:1(<module>)
      179    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:294(_module_repr)
     2224    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
     2102    0.000    0.000    0.000    0.000 types.py:359(__getitem__)
        8    0.000    0.000    0.000    0.000 npyimpl.py:147(load_data)
      690    0.000    0.000    0.000    0.000 enum.py:826(__setattr__)
       48    0.000    0.000    0.000    0.000 byteflow.py:222(find_use_defs)
     1429    0.000    0.000    0.000    0.000 utils.py:251(__len__)
  110/109    0.000    0.000    0.000    0.000 types.py:555(_to_string)
      178    0.000    0.000    0.000    0.000 <frozen _collections_abc>:989(__iter__)
     3006    0.000    0.000    0.000    0.000 {method 'decode' of 'bytearray' objects}
       31    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(linspace)
      480    0.000    0.000    0.000    0.000 types.py:454(__eq__)
     1052    0.000    0.000    0.000    0.000 ssa.py:248(on_assign)
        1    0.000    0.000    0.000    0.000 __init__.py:149(_ensure_llvm)
     5381    0.000    0.000    0.000    0.000 ffi.py:324(_dispose)
     2535    0.000    0.000    0.000    0.000 controlflow.py:603(<listcomp>)
     2505    0.000    0.000    0.000    0.000 inline_closurecall.py:1558(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:149(EntryPoint)
      710    0.000    0.000    0.000    0.000 enum.py:79(_is_private)
        4    0.000    0.000    0.000    0.000 core.py:2973(re_match)
       84    0.000    0.000    0.000    0.000 enum.py:939(_get_mixins_)
       71    0.000    0.000    0.000    0.000 base.py:972(get_helper_class)
        1    0.000    0.000    0.000    0.000 arrayobj.py:4139(codegen)
       78    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1559(__init__)
        1    0.000    0.000    0.000    0.000 context.py:45(wrap)
      618    0.000    0.000    0.000    0.000 instructions.py:26(module)
        1    0.000    0.000    0.000    0.000 _text_helpers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _enums.py:1(<module>)
      829    0.000    0.000    0.000    0.000 templates.py:281(get_impl_key)
        1    0.000    0.000    0.000    0.000 relativedelta.py:1(<module>)
      203    0.000    0.000    0.000    0.000 interpreter.py:1694(_insert_outgoing_phis)
     4493    0.000    0.000    0.000    0.000 context.py:617(<lambda>)
       77    0.000    0.000    0.000    0.000 common.py:49(__init__)
     5142    0.000    0.000    0.000    0.000 models.py:132(has_nrt_meminfo)
     12/5    0.000    0.000    0.000    0.000 core.py:4092(streamline)
       48    0.000    0.000    0.000    0.000 untyped_passes.py:1754(run_pass)
       96    0.000    0.000    0.000    0.000 controlflow.py:64(__eq__)
        1    0.000    0.000    0.000    0.000 contextvars.py:1(<module>)
       21    0.000    0.000    0.000    0.000 mathimpl.py:139(unary_math_extern)
        4    0.000    0.000    0.000    0.000 core.py:2961(re)
        1    0.000    0.000    0.000    0.000 arraydecl.py:1(<module>)
     3283    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
      340    0.000    0.000    0.000    0.000 ast.py:267(iter_child_nodes)
      456    0.000    0.000    0.000    0.000 module.py:52(__init__)
       39    0.000    0.000    0.000    0.000 cgutils.py:450(is_null)
        1    0.000    0.000    0.000    0.000 __init__.py:184(_try_enable_svml)
       62    0.000    0.000    0.000    0.000 contextlib.py:260(contextmanager)
        1    0.000    0.000    0.000    0.000 _fontconfig_pattern.py:57(_make_fontconfig_parser)
      157    0.000    0.000    0.000    0.000 ir_utils.py:1656(find_const)
        6    0.000    0.000    0.000    0.000 models.py:872(__init__)
        1    0.000    0.000    0.000    0.000 six.py:1(<module>)
        2    0.000    0.000    0.000    0.000 targets.py:80(get_host_cpu_name)
       66    0.000    0.000    0.000    0.000 inspect.py:2039(_signature_bound_method)
     1333    0.000    0.000    0.000    0.000 byteflow.py:1608(push)
       29    0.000    0.000    0.000    0.000 mathimpl.py:123(unary_math_int_impl)
       48    0.000    0.000    0.000    0.000 interpreter.py:1227(peep_hole_split_at_pop_block)
        1    0.000    0.000    0.000    0.000 expat.py:1(<module>)
     5595    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
     1727    0.000    0.000    0.000    0.000 functools.py:65(wraps)
       33    0.000    0.000    0.000    0.000 typeinfer.py:425(__call__)
        1    0.000    0.000    0.000    0.000 getlimits.py:158(_register_known_types)
        1    0.000    0.000    0.000    0.000 config.py:332(avx_default)
     1252    0.000    0.000    0.000    0.000 ssa.py:262(on_assign)
      445    0.000    0.000    0.000    0.000 sigutils.py:43(check_type)
       71    0.000    0.000    0.000    0.000 decorators.py:206(_jit)
  276/253    0.000    0.000    0.000    0.000 _compiler.py:434(_get_literal_prefix)
  110/109    0.000    0.000    0.000    0.000 types.py:505(structure_repr)
        1    0.000    0.000    0.000    0.000 instructions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 csv.py:1(<module>)
       31    0.000    0.000    0.000    0.000 function_base.py:23(linspace)
      230    0.000    0.000    0.000    0.000 _internal.py:869(_ufunc_doc_signature_formatter)
        4    0.000    0.000    0.000    0.000 listobj.py:63(getitem)
       63    0.000    0.000    0.000    0.000 builder.py:989(phi)
     2080    0.000    0.000    0.000    0.000 numpy_support.py:384(<genexpr>)
     1595    0.000    0.000    0.000    0.000 {built-in method builtins.print}
     2972    0.000    0.000    0.000    0.000 abstract.py:115(__repr__)
        7    0.000    0.000    0.000    0.000 decorator.py:75(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:361(_mac_os_check)
      373    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1035(_resolve_name)
      926    0.000    0.000    0.000    0.000 typing.py:1245(_is_dunder)
        1    0.000    0.000    0.000    0.000 listobj.py:214(zfill)
     1568    0.000    0.000    0.000    0.000 ast.py:255(iter_fields)
       65    0.000    0.000    0.000    0.000 cgutils.py:208(_getvalue)
        1    0.000    0.000    0.000    0.000 dylib.py:23(load_library_permanently)
      340    0.000    0.000    0.000    0.000 _compiler.py:214(_compile_charset)
       36    0.000    0.000    0.000    0.000 __init__.py:2081(getLogger)
      346    0.000    0.000    0.000    0.000 inspect.py:2773(__str__)
        2    0.000    0.000    0.000    0.000 abc.py:1(<module>)
     4861    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
     1885    0.000    0.000    0.000    0.000 ir.py:900(get_targets)
      272    0.000    0.000    0.000    0.000 _parser.py:82(opengroup)
     2276    0.000    0.000    0.000    0.000 {method 'clear' of 'frame' objects}
     88/6    0.000    0.000    0.000    0.000 array_exprs.py:333(generic_visit)
        1    0.000    0.000    0.000    0.000 patches.py:2322(Circle)
     3022    0.000    0.000    0.000    0.000 value.py:119(is_global)
      112    0.000    0.000    0.000    0.000 values.py:601(_get_reference)
   148/39    0.000    0.000    0.000    0.000 core.py:1862(__str__)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2265(_IPv6Constants)
      152    0.000    0.000    0.000    0.000 typing.py:694(<genexpr>)
      224    0.000    0.000    0.000    0.000 __init__.py:393(__getitem__)
     1947    0.000    0.000    0.000    0.000 ir.py:388(__setattr__)
      851    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:180(_path_isabs)
     88/6    0.000    0.000    0.000    0.000 ast.py:488(generic_visit)
      285    0.000    0.000    0.000    0.000 typeinfer.py:82(lock)
       82    0.000    0.000    0.000    0.000 __init__.py:253(make_alias)
        1    0.000    0.000    0.000    0.000 _tricontour.py:1(<module>)
       28    0.000    0.000    0.000    0.000 npydecl.py:159(<listcomp>)
     1621    0.000    0.000    0.000    0.000 ir.py:263(define)
        4    0.000    0.000    0.000    0.000 pythonapi.py:262(unpack_tuple)
     3821    0.000    0.000    0.000    0.000 models.py:89(traverse)
        1    0.000    0.000    0.000    0.000 externals.py:108(install)
        1    0.000    0.000    0.000    0.000 cgutils.py:890(guard_memory_error)
     2496    0.000    0.000    0.000    0.000 compiler_machinery.py:280(debug_print)
       15    0.000    0.000    0.000    0.000 base.py:991(make_data_helper)
      207    0.000    0.000    0.000    0.000 typeconv.py:49(set_compatible)
        7    0.000    0.000    0.000    0.000 inspect.py:1336(getfullargspec)
        1    0.000    0.000    0.000    0.000 externals.py:124(_do_install)
       66    0.000    0.000    0.000    0.000 _compiler.py:384(_mk_bitmap)
        6    0.000    0.000    0.000    0.000 npyimpl.py:152(store_data)
       78    0.000    0.000    0.000    0.000 <frozen zipimport>:64(__init__)
       48    0.000    0.000    0.000    0.000 {method 'flush' of 'zlib.Compress' objects}
       28    0.000    0.000    0.000    0.000 ipaddress.py:2189(__init__)
     3211    0.000    0.000    0.000    0.000 models.py:233(get_value_type)
     1174    0.000    0.000    0.000    0.000 typeinfer.py:44(__init__)
       64    0.000    0.000    0.000    0.000 core.py:4349(__init__)
       88    0.000    0.000    0.000    0.000 misc.py:123(__init__)
     2886    0.000    0.000    0.000    0.000 analysis.py:141(<genexpr>)
      199    0.000    0.000    0.000    0.000 typeinfer.py:1742(typeof_intrinsic_call)
       94    0.000    0.000    0.000    0.000 enum.py:1499(__or__)
        1    0.000    0.000    0.000    0.000 encoder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 unicode.py:80(alphanums)
     1248    0.000    0.000    0.000    0.000 compiler_machinery.py:69(analysis)
       50    0.000    0.000    0.000    0.000 core.py:131(get_object_signature)
     3569    0.000    0.000    0.000    0.000 byteflow.py:1567(has_terminated)
      465    0.000    0.000    0.000    0.000 __init__.py:729(__getitem__)
       73    0.000    0.000    0.000    0.000 base.py:469(get_data_type)
      371    0.000    0.000    0.000    0.000 <frozen genericpath>:121(_splitext)
       82    0.000    0.000    0.000    0.000 npyimpl.py:443(_ufunc_db_function)
     3938    0.000    0.000    0.000    0.000 abstract.py:158(is_precise)
      307    0.000    0.000    0.000    0.000 <frozen codecs>:319(decode)
      120    0.000    0.000    0.000    0.000 context.py:135(__init__)
       33    0.000    0.000    0.000    0.000 typeinfer.py:443(__call__)
      400    0.000    0.000    0.000    0.000 module.py:145(get_unique_name)
      125    0.000    0.000    0.000    0.000 builtins.py:957(generic)
       14    0.000    0.000    0.000    0.000 byteflow.py:1265(op_FOR_ITER)
      203    0.000    0.000    0.000    0.000 interpreter.py:1833(insert_block)
        1    0.000    0.000    0.000    0.000 legend.py:333(Legend)
      228    0.000    0.000    0.000    0.000 typeof.py:130(_typeof_int)
      232    0.000    0.000    0.000    0.000 values.py:519(__init__)
        2    0.000    0.000    0.000    0.000 mathimpl.py:401(pow_impl)
     2094    0.000    0.000    0.000    0.000 {built-in method from_bytes}
     3004    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
     1114    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:67(_relax_case)
        1    0.000    0.000    0.000    0.000 TiffTags.py:1(<module>)
       46    0.000    0.000    0.000    0.000 byteflow.py:1308(_binaryop)
      262    0.000    0.000    0.000    0.000 _parser.py:224(__init__)
